source_name,found,row_count,path
drivers,True,800,latest/openf1_lightweight_source_closure/data/openf1_drivers.csv
intervals,True,209942,latest/openf1_lightweight_source_closure/data/openf1_intervals.csv
pit,True,407,latest/openf1_lightweight_source_closure/data/openf1_pit.csv
position,True,21262,latest/openf1_lightweight_source_closure/data/openf1_position.csv
race_control,True,3215,latest/openf1_lightweight_source_closure/data/openf1_race_control.csv
source_readiness,True,9,latest/openf1_lightweight_source_closure/source_readiness_summary.csv
starting_grid,True,154,latest/openf1_lightweight_source_closure/data/openf1_starting_grid.csv
stints,True,3310,latest/openf1_lightweight_source_closure/data/openf1_stints.csv
weather,True,6123,latest/openf1_lightweight_source_closure/data/openf1_weather.csv
