lane,rows,result,reason,required_status,heavy_endpoint
weather,5744,pass,evidence_bearing,required_lightweight,False
race_control,3431,pass,evidence_bearing,required_lightweight,False
intervals,191233,pass,evidence_bearing,required_lightweight,False
position,24713,pass,evidence_bearing,required_lightweight,False
stints,3147,pass,evidence_bearing,required_lightweight,False
pit,351,pass,evidence_bearing,required_lightweight,False
starting_grid,198,pass,evidence_bearing,required_lightweight,False
drivers,870,pass,evidence_bearing,required_lightweight,False
team_radio,310,pass,evidence_bearing,opportunistic,False
