source_name,found,row_count,path
drivers,True,920,latest/openf1_lightweight_source_closure/data/openf1_drivers.csv
intervals,True,82062,latest/openf1_lightweight_source_closure/data/openf1_intervals.csv
pit,True,337,latest/openf1_lightweight_source_closure/data/openf1_pit.csv
position,True,23583,latest/openf1_lightweight_source_closure/data/openf1_position.csv
race_control,True,3144,latest/openf1_lightweight_source_closure/data/openf1_race_control.csv
source_readiness,True,9,latest/openf1_lightweight_source_closure/source_readiness_summary.csv
starting_grid,True,154,latest/openf1_lightweight_source_closure/data/openf1_starting_grid.csv
stints,True,3550,latest/openf1_lightweight_source_closure/data/openf1_stints.csv
weather,True,5300,latest/openf1_lightweight_source_closure/data/openf1_weather.csv
