meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1291,11342,2026-07-26T12:20:00+00:00,,1,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1291,11342,2026-07-26T12:24:07+00:00,,1,Flag,YELLOW,Sector,19,,YELLOW IN TRACK SECTOR 19
1291,11342,2026-07-26T12:30:00+00:00,,1,Other,,,,,PIT EXIT CLOSED
1291,11342,2026-07-26T12:30:47+00:00,,1,Flag,CLEAR,Sector,19,,CLEAR IN TRACK SECTOR 19
1291,11342,2026-07-26T12:45:29+00:00,,1,Other,,,,,RISK OF RAIN FOR THE F1 RACE IS 20%
1291,11342,2026-07-26T12:57:04+00:00,,1,Other,,,,,OVERTAKE DISABLED
1291,11342,2026-07-26T13:03:18.360000+00:00,,1,SessionStatus,,,,,SESSION STARTED
1291,11342,2026-07-26T13:03:18+00:00,,1,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1291,11342,2026-07-26T13:04:39+00:00,,1,Other,,,,,OVERTAKE ENABLED
1291,11342,2026-07-26T13:05:05+00:00,,2,Other,,,,,CAR 43 (COL) LAP DELETED - TRACK LIMITS AT TURN 4 LAP 1 15:03:59
1291,11342,2026-07-26T13:07:39+00:00,,3,Other,,,,,TURN 3 INCIDENT INVOLVING CARS 14 (ALO) AND 87 (BEA) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK (15:03:49)
1291,11342,2026-07-26T13:07:56+00:00,,4,Other,,,,,CAR 31 (OCO) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 1 15:03:36
1291,11342,2026-07-26T13:08:15+00:00,,4,Other,,,,,CAR 18 (STR) LAP DELETED - TRACK LIMITS AT TURN 14 LAP 1 15:04:56
1291,11342,2026-07-26T13:08:24+00:00,,4,Other,,,,,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 14 (ALO) AND 87 (BEA) REVIEWED NO FURTHER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK (15:03:49)
1291,11342,2026-07-26T13:12:40+00:00,,7,Other,,,,,INCIDENT INVOLVING CAR 11 (PER) NOTED - STARTING PROCEDURE INFRINGEMENT (15:02:39)
1291,11342,2026-07-26T13:14:02+00:00,,8,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 11 (PER) WILL BE INVESTIGATED AFTER THE RACE - STARTING PROCEDURE INFRINGEMENT (15:02:39)
1291,11342,2026-07-26T13:15:08+00:00,87,9,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:15:07
1291,11342,2026-07-26T13:15:12+00:00,18,9,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:15:11
1291,11342,2026-07-26T13:15:19+00:00,77,9,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:15:18
1291,11342,2026-07-26T13:18:07+00:00,14,11,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:18:07
1291,11342,2026-07-26T13:19:25+00:00,55,12,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:19:25
1291,11342,2026-07-26T13:19:27+00:00,63,12,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:19:27
1291,11342,2026-07-26T13:19:31+00:00,11,12,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:19:30
1291,11342,2026-07-26T13:19:34+00:00,43,12,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:19:33
1291,11342,2026-07-26T13:21:51+00:00,,13,Other,,,,,CAR 23 (ALB) TIME 1:31.197 DELETED - TRACK LIMITS AT TURN 4 LAP 12 15:20:18
1291,11342,2026-07-26T13:25:19+00:00,,16,Other,,,,,CAR 43 (COL) TIME 1:29.139 DELETED - TRACK LIMITS AT TURN 4 LAP 14 15:23:06
1291,11342,2026-07-26T13:25:23+00:00,,16,Other,,,,,YELLOW IN PIT LANE
1291,11342,2026-07-26T13:27:10+00:00,,17,Other,,,,,PIT LANE CLEAR
1291,11342,2026-07-26T13:30:57+00:00,,20,Other,,,,,CAR 23 (ALB) TIME 1:28.500 DELETED - TRACK LIMITS AT TURN 7 LAP 15 15:24:59
1291,11342,2026-07-26T13:33:18+00:00,,21,Other,,,,,CAR 23 (ALB) TIME 1:28.309 DELETED - TRACK LIMITS AT TURN 7 LAP 16 15:26:28
1291,11342,2026-07-26T13:34:12+00:00,,22,Other,,,,,CAR 41 (LIN) TIME 1:27.760 DELETED - TRACK LIMITS AT TURN 7 LAP 17 15:27:28
1291,11342,2026-07-26T13:35:33+00:00,30,23,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:35:33
1291,11342,2026-07-26T13:35:58+00:00,,23,Other,,,,,CAR 12 (ANT) TIME 1:25.632 DELETED - TRACK LIMITS AT TURN 7 LAP 19 15:29:56
1291,11342,2026-07-26T13:36:03+00:00,11,23,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:36:02
1291,11342,2026-07-26T13:36:56+00:00,11,24,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:36:56
1291,11342,2026-07-26T13:40:29+00:00,,26,Other,,,,,CAR 12 (ANT) TIME 1:24.119 DELETED - TRACK LIMITS AT TURN 7 LAP 24 15:37:25
1291,11342,2026-07-26T13:43:08+00:00,,28,Other,,,,,CAR 14 (ALO) TIME 1:29.776 DELETED - TRACK LIMITS AT TURN 13 LAP 26 15:41:25
1291,11342,2026-07-26T13:45:09+00:00,,30,Other,,,,,CAR 1 (NOR) TIME 1:26.546 DELETED - TRACK LIMITS AT TURN 4 LAP 29 15:44:06
1291,11342,2026-07-26T13:58:37+00:00,,39,Flag,YELLOW,Sector,5,,YELLOW IN TRACK SECTOR 5
1291,11342,2026-07-26T13:58:40+00:00,,39,Flag,CLEAR,Sector,5,,CLEAR IN TRACK SECTOR 5
1291,11342,2026-07-26T13:58:52+00:00,,39,Other,,,,,TURN 2 INCIDENT INVOLVING CARS 55 (SAI) AND 81 (PIA) NOTED - CAUSING A COLLISION (15:57:04)
1291,11342,2026-07-26T14:00:02+00:00,,40,Other,,,,,CAR 87 (BEA) TIME 1:36.300 DELETED - TRACK LIMITS AT TURN 2 LAP 38 15:58:36
1291,11342,2026-07-26T14:00:09+00:00,,40,Other,,,,,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 55 (SAI) AND 81 (PIA) UNDER INVESTIGATION - CAUSING A COLLISION (15:57:04)
