source_name,found,row_count,path
drivers,True,688,latest/openf1_lightweight_source_closure/data/openf1_drivers.csv
intervals,True,61933,latest/openf1_lightweight_source_closure/data/openf1_intervals.csv
pit,True,236,latest/openf1_lightweight_source_closure/data/openf1_pit.csv
position,True,18376,latest/openf1_lightweight_source_closure/data/openf1_position.csv
race_control,True,1932,latest/openf1_lightweight_source_closure/data/openf1_race_control.csv
source_readiness,True,9,latest/openf1_lightweight_source_closure/source_readiness_summary.csv
starting_grid,True,220,latest/openf1_lightweight_source_closure/data/openf1_starting_grid.csv
stints,True,2396,latest/openf1_lightweight_source_closure/data/openf1_stints.csv
weather,True,5083,latest/openf1_lightweight_source_closure/data/openf1_weather.csv
