lane,rows,result,reason,required_status,heavy_endpoint
weather,4581,pass,evidence_bearing,required_lightweight,False
race_control,2047,pass,evidence_bearing,required_lightweight,False
intervals,120391,pass,evidence_bearing,required_lightweight,False
position,14997,pass,evidence_bearing,required_lightweight,False
stints,2632,pass,evidence_bearing,required_lightweight,False
pit,295,pass,evidence_bearing,required_lightweight,False
starting_grid,88,pass,evidence_bearing,required_lightweight,False
drivers,644,pass,evidence_bearing,required_lightweight,False
team_radio,167,pass,evidence_bearing,opportunistic,False
