path,lane,rows,sha256,result,reason
data/openf1_weather.csv,weather,5676,05757ea7f50b45009a7fbab377ec6c363eddd79ad9d07078cd97c3159b2d5cfa,pass,evidence_bearing
data/openf1_race_control.csv,race_control,3405,92a71f6e2e8a1226227ae5e975b578fdc8a23f6f95ee7eb1b8a29ee94f1a764c,pass,evidence_bearing
data/openf1_intervals.csv,intervals,185250,09ab14d89d62db7ac0a72999c34a5da9be975585f8729269e689ebe93cac557d,pass,evidence_bearing
data/openf1_position.csv,position,22384,9e2c90c9fb5bc5d3b03a8055d186a956e15bad81a72f6de12504154e7fef997d,pass,evidence_bearing
data/openf1_stints.csv,stints,3324,29fa4a08dbddda764efcaf74ddaf4d67661948e9aa39a4ec99eaedfd02ea8b8f,pass,evidence_bearing
data/openf1_pit.csv,pit,390,f92ed27862bdbce29c3380e2fcee801b3adf1709a632511abc2f0f7c44f779e0,pass,evidence_bearing
data/openf1_starting_grid.csv,starting_grid,220,ad1bde7f7d0dba0688849db8862539869583532dfed63ecdefca67cc515cc451,pass,evidence_bearing
data/openf1_drivers.csv,drivers,897,3dd513bc7b519a9e0fe06b2823c109ab72f6e9ff41e29c23ab7cdd2314af9fdb,pass,evidence_bearing
data/openf1_team_radio.csv,team_radio,322,86841b332113841046a43f4c77279861eaefbac39533092724addc22c26e590a,pass,evidence_bearing
