meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1290,11330,1,18,1,2,SOFT,4
1290,11330,1,77,1,5,SOFT,0
1290,11330,1,63,1,3,SOFT,0
1290,11330,1,12,1,3,SOFT,0
1290,11330,1,11,1,5,SOFT,0
1290,11330,1,41,1,3,SOFT,0
1290,11330,1,55,1,3,SOFT,0
1290,11330,1,30,1,3,SOFT,0
1290,11330,1,31,1,3,SOFT,0
1290,11330,1,87,1,3,SOFT,0
1290,11330,1,16,1,3,SOFT,0
1290,11330,1,14,1,3,SOFT,0
1290,11330,1,81,1,3,SOFT,0
1290,11330,1,23,1,3,SOFT,0
1290,11330,1,27,1,3,SOFT,0
1290,11330,1,44,1,3,SOFT,0
1290,11330,1,10,1,3,SOFT,0
1290,11330,1,43,1,3,SOFT,0
1290,11330,2,18,3,5,SOFT,0
1290,11330,1,5,1,3,SOFT,0
1290,11330,2,77,6,8,SOFT,0
1290,11330,2,11,6,8,SOFT,0
1290,11330,2,31,4,6,SOFT,0
1290,11330,2,14,4,6,SOFT,0
1290,11330,2,23,4,6,SOFT,0
1290,11330,3,18,6,8,SOFT,0
1290,11330,2,43,4,6,SOFT,0
1290,11330,2,10,4,6,SOFT,0
1290,11330,2,12,4,6,SOFT,3
1290,11330,2,63,4,6,SOFT,3
1290,11330,2,87,4,6,SOFT,0
1290,11330,2,55,4,6,SOFT,0
1290,11330,1,6,1,3,SOFT,0
1290,11330,1,3,1,3,SOFT,0
1290,11330,2,5,4,6,SOFT,0
1290,11330,2,81,4,6,SOFT,0
1290,11330,2,30,4,6,SOFT,3
1290,11330,2,41,4,6,SOFT,3
1290,11330,1,1,1,3,SOFT,0
1290,11330,2,16,4,6,SOFT,3
1290,11330,2,44,4,6,SOFT,3
1290,11330,2,27,4,6,SOFT,0
1290,11330,2,6,4,6,SOFT,0
1290,11330,3,43,7,9,SOFT,0
1290,11330,3,10,7,9,SOFT,0
1290,11330,3,55,7,9,SOFT,3
1290,11330,3,63,7,9,SOFT,0
1290,11330,3,87,7,9,SOFT,3
1290,11330,3,16,7,9,SOFT,0
1290,11330,3,41,7,9,SOFT,0
1290,11330,3,27,7,9,SOFT,0
1290,11330,3,81,7,9,SOFT,0
1290,11330,3,5,7,9,SOFT,0
1290,11330,3,30,7,9,SOFT,0
1290,11330,4,10,10,12,SOFT,0
1290,11330,4,43,10,12,SOFT,0
1290,11330,4,55,10,12,SOFT,0
1290,11330,4,87,10,12,SOFT,0
1290,11330,4,27,10,12,SOFT,0
1290,11330,4,30,10,12,SOFT,0
1290,11330,3,6,7,9,SOFT,0
1290,11330,3,12,7,9,SOFT,0
1290,11330,2,3,4,6,SOFT,0
1290,11330,4,63,10,12,SOFT,0
1290,11330,4,41,10,12,SOFT,0
1290,11330,4,16,10,12,SOFT,0
1290,11330,4,5,10,12,SOFT,0
1290,11330,4,81,10,11,SOFT,0
1290,11330,3,44,7,9,SOFT,0
1290,11330,2,1,4,6,SOFT,0
1290,11330,4,6,10,11,SOFT,3
1290,11330,4,12,10,12,SOFT,0
1290,11330,3,3,7,9,SOFT,0
1290,11330,5,5,13,15,SOFT,3
1290,11330,5,63,13,15,SOFT,0
1290,11330,5,16,13,15,SOFT,0
1290,11330,4,44,10,12,SOFT,0
1290,11330,5,41,13,15,SOFT,3
1290,11330,5,81,12,14,SOFT,2
1290,11330,3,1,7,9,SOFT,0
1290,11330,5,6,12,13,SOFT,3
1290,11330,4,1,10,11,SOFT,0
1290,11330,4,3,10,12,SOFT,0
1290,11330,5,12,13,15,SOFT,0
1290,11330,6,5,16,18,SOFT,0
1290,11330,6,63,16,18,SOFT,0
1290,11330,6,16,16,18,SOFT,0
1290,11330,5,44,13,15,SOFT,0
1290,11330,6,41,16,18,SOFT,0
1290,11330,6,81,15,17,SOFT,0
