timestamp_utc,endpoint,strategy,params_json,rows,status,error,elapsed_seconds
2026-08-23T15:30:09.191396Z,sessions,sessions_by_year,"{""year"": 2026}",131,pass,,0.509
2026-08-23T15:30:09.983837Z,weather,weather_by_session_key,"{""session_key"": 11465}",540,pass,,0.64
2026-08-23T15:30:10.742937Z,race_control,race_control_by_session_key,"{""session_key"": 11465}",56,pass,,0.657
2026-08-23T15:30:11.471697Z,intervals,intervals_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.627
2026-08-23T15:30:12.050083Z,position,position_by_session_key,"{""session_key"": 11465}",415,pass,,0.477
2026-08-23T15:30:12.718268Z,stints,stints_by_session_key,"{""session_key"": 11465}",207,pass,,0.566
2026-08-23T15:30:12.819929Z,pit,skip_non_race_like_session,"{""session_key"": 11465}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-08-23T15:30:13.208028Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.388
2026-08-23T15:30:13.877439Z,drivers,drivers_by_session_key,"{""session_key"": 11465}",22,pass,,0.568
2026-08-23T15:30:14.490110Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.511
2026-08-23T15:30:16.101910Z,weather,weather_by_session_key,"{""session_key"": 11466}",484,pass,,1.51
2026-08-23T15:30:16.713850Z,race_control,race_control_by_session_key,"{""session_key"": 11466}",67,pass,,0.51
2026-08-23T15:30:17.287654Z,intervals,intervals_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.472
2026-08-23T15:30:18.070858Z,position,position_by_session_key,"{""session_key"": 11466}",280,pass,,0.682
2026-08-23T15:30:18.604507Z,stints,stints_by_session_key,"{""session_key"": 11466}",233,pass,,0.432
2026-08-23T15:30:18.706356Z,pit,skip_non_race_like_session,"{""session_key"": 11466}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-08-23T15:30:19.089046Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.383
2026-08-23T15:30:19.562058Z,drivers,drivers_by_session_key,"{""session_key"": 11466}",22,pass,,0.372
2026-08-23T15:30:20.109845Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.446
2026-08-23T15:30:20.806120Z,weather,weather_by_session_key,"{""session_key"": 11467}",528,pass,,0.594
2026-08-23T15:30:21.312314Z,race_control,race_control_by_session_key,"{""session_key"": 11467}",109,pass,,0.404
2026-08-23T15:30:22.699452Z,intervals,intervals_by_session_key,"{""session_key"": 11467}",0,http_404,"{""detail"":""No results found.""}",1.285
2026-08-23T15:30:23.377227Z,position,position_by_session_key,"{""session_key"": 11467}",216,pass,,0.577
2026-08-23T15:30:23.921047Z,stints,stints_by_session_key,"{""session_key"": 11467}",211,pass,,0.442
2026-08-23T15:30:24.023039Z,pit,skip_non_race_like_session,"{""session_key"": 11467}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-08-23T15:30:24.431760Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11467}",0,http_404,"{""detail"":""No results found.""}",0.409
2026-08-23T15:30:24.932355Z,drivers,drivers_by_session_key,"{""session_key"": 11467}",22,pass,,0.399
2026-08-23T15:30:25.453669Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11467}",1,pass,,0.419
2026-08-23T15:30:25.960579Z,weather,weather_by_session_key,"{""session_key"": 11470}",517,pass,,0.405
2026-08-23T15:30:26.463473Z,race_control,race_control_by_session_key,"{""session_key"": 11470}",57,pass,,0.401
2026-08-23T15:30:26.955479Z,intervals,intervals_by_session_key,"{""session_key"": 11470}",0,http_404,"{""detail"":""No results found.""}",0.39
2026-08-23T15:30:27.468763Z,position,position_by_session_key,"{""session_key"": 11470}",429,pass,,0.412
2026-08-23T15:30:27.961329Z,stints,stints_by_session_key,"{""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.391
2026-08-23T15:30:28.062542Z,pit,skip_non_race_like_session,"{""session_key"": 11470}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-08-23T15:30:28.470048Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.407
2026-08-23T15:30:28.977708Z,drivers,drivers_by_session_key,"{""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.407
2026-08-23T15:30:29.491061Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 1, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.408
2026-08-23T15:30:30.000066Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 3, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.408
2026-08-23T15:30:30.510492Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 5, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.409
2026-08-23T15:30:30.999550Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 6, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.387
2026-08-23T15:30:31.630577Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 10, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.53
2026-08-23T15:30:32.102429Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 11, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.371
2026-08-23T15:30:32.612347Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 12, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.409
2026-08-23T15:30:33.268129Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 14, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.555
2026-08-23T15:30:33.753136Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 16, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.384
2026-08-23T15:30:34.244389Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 18, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.39
2026-08-23T15:30:34.751663Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 23, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.406
2026-08-23T15:30:35.260589Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 27, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.408
2026-08-23T15:30:35.768988Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 30, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.407
2026-08-23T15:30:36.277108Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 31, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.407
2026-08-23T15:30:36.787870Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 41, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.41
2026-08-23T15:30:37.346405Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 43, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.457
2026-08-23T15:30:37.823009Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 44, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.375
2026-08-23T15:30:38.383553Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 55, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.459
