meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1293,11354,1,61,1,1,MEDIUM,0
1293,11354,1,87,1,3,HARD,0
1293,11354,1,27,1,1,HARD,0
1293,11354,1,46,1,2,HARD,0
1293,11354,1,30,1,5,SOFT,0
1293,11354,1,36,1,4,HARD,0
1293,11354,1,5,1,2,MEDIUM,0
1293,11354,1,25,1,2,HARD,0
1293,11354,1,31,1,3,HARD,0
1293,11354,2,61,2,2,MEDIUM,0
1293,11354,2,25,3,5,HARD,2
1293,11354,1,14,1,3,HARD,0
1293,11354,1,12,1,6,MEDIUM,0
1293,11354,2,12,7,7,SOFT,0
1293,11354,2,14,4,5,HARD,3
1293,11354,1,63,1,8,MEDIUM,0
1293,11354,2,31,4,7,HARD,3
1293,11354,2,27,2,7,HARD,1
1293,11354,2,46,3,7,HARD,2
1293,11354,3,61,3,5,MEDIUM,2
1293,11354,2,5,3,6,MEDIUM,2
1293,11354,2,30,6,8,SOFT,5
1293,11354,2,87,4,10,HARD,3
1293,11354,1,41,1,10,HARD,0
1293,11354,1,16,1,10,HARD,0
1293,11354,1,22,1,9,HARD,0
1293,11354,1,43,1,9,MEDIUM,0
1293,11354,1,81,1,9,MEDIUM,0
1293,11354,1,1,1,9,MEDIUM,0
1293,11354,1,18,1,9,HARD,0
1293,11354,1,44,1,9,HARD,0
1293,11354,2,36,5,8,HARD,4
1293,11354,1,55,1,6,HARD,0
1293,11354,3,27,8,10,HARD,7
1293,11354,2,63,9,11,SOFT,0
1293,11354,1,77,1,10,HARD,0
1293,11354,3,87,11,12,HARD,0
1293,11354,3,12,8,10,SOFT,1
1293,11354,2,16,11,15,MEDIUM,0
1293,11354,2,81,10,13,SOFT,0
1293,11354,4,27,11,13,SOFT,0
1293,11354,3,31,8,12,HARD,0
1293,11354,3,30,9,14,SOFT,0
1293,11354,2,55,7,10,HARD,6
1293,11354,2,44,10,14,MEDIUM,0
1293,11354,3,46,8,13,HARD,7
1293,11354,3,63,12,14,SOFT,3
1293,11354,4,87,13,16,SOFT,0
1293,11354,4,61,6,12,MEDIUM,5
1293,11354,3,16,16,16,MEDIUM,5
1293,11354,4,31,13,16,SOFT,0
1293,11354,2,41,11,17,MEDIUM,0
1293,11354,2,1,10,14,SOFT,0
1293,11354,2,43,10,15,SOFT,0
1293,11354,3,36,9,15,HARD,8
1293,11354,2,77,11,17,MEDIUM,0
1293,11354,3,81,14,16,SOFT,0
1293,11354,5,61,13,15,SOFT,0
1293,11354,5,27,14,17,SOFT,3
1293,11354,2,22,10,18,MEDIUM,0
1293,11354,3,5,7,11,MEDIUM,6
1293,11354,3,14,6,12,HARD,5
1293,11354,5,87,17,19,SOFT,0
1293,11354,2,18,10,16,MEDIUM,0
1293,11354,5,31,17,19,SOFT,4
1293,11354,3,55,11,18,MEDIUM,0
1293,11354,3,44,15,19,MEDIUM,5
1293,11354,4,14,13,15,MEDIUM,0
1293,11354,4,30,15,20,SOFT,6
1293,11354,6,61,16,18,SOFT,3
1293,11354,3,41,18,24,HARD,0
1293,11354,3,22,19,23,HARD,9
1293,11354,3,1,15,23,MEDIUM,9
1293,11354,4,12,11,24,MEDIUM,6
1293,11354,4,46,14,25,SOFT,0
1293,11354,4,63,15,24,MEDIUM,8
1293,11354,4,36,16,24,SOFT,0
1293,11354,6,87,20,28,HARD,12
1293,11354,7,61,19,23,SOFT,6
1293,11354,4,55,19,25,MEDIUM,8
1293,11354,6,31,20,26,HARD,12
1293,11354,4,16,17,29,MEDIUM,6
1293,11354,4,81,17,26,MEDIUM,9
1293,11354,4,41,25,29,MEDIUM,7
1293,11354,4,1,24,26,SOFT,5
1293,11354,6,27,18,27,HARD,10
1293,11354,3,77,18,27,MEDIUM,7
1293,11354,4,22,24,27,MEDIUM,9
1293,11354,3,43,16,27,MEDIUM,9
1293,11354,4,5,12,21,SOFT,0
1293,11354,4,44,20,26,MEDIUM,10
1293,11354,3,18,17,23,MEDIUM,7
1293,11354,5,30,21,26,SOFT,8
1293,11354,5,12,25,27,SOFT,4
1293,11354,5,14,16,21,MEDIUM,0
1293,11354,5,63,25,27,SOFT,6
