lane,rows,result,reason,required_status,heavy_endpoint
weather,4667,pass,evidence_bearing,required_lightweight,False
race_control,2287,pass,evidence_bearing,required_lightweight,False
intervals,143707,pass,evidence_bearing,required_lightweight,False
position,15514,pass,evidence_bearing,required_lightweight,False
stints,2466,pass,evidence_bearing,required_lightweight,False
pit,318,pass,evidence_bearing,required_lightweight,False
starting_grid,132,pass,evidence_bearing,required_lightweight,False
drivers,577,pass,evidence_bearing,required_lightweight,False
team_radio,166,pass,evidence_bearing,opportunistic,False
