position,driver_number,lap_duration,meeting_key,session_key,source_closure_retrieved_utc
1,63,91.52,1280,11236,2026-07-24T06:13:11.961933Z
2,12,91.809,1280,11236,2026-07-24T06:13:11.961933Z
3,1,92.141,1280,11236,2026-07-24T06:13:11.961933Z
4,44,92.161,1280,11236,2026-07-24T06:13:11.961933Z
5,81,92.224,1280,11236,2026-07-24T06:13:11.961933Z
6,16,92.528,1280,11236,2026-07-24T06:13:11.961933Z
7,10,92.888,1280,11236,2026-07-24T06:13:11.961933Z
8,3,93.254,1280,11236,2026-07-24T06:13:11.961933Z
9,87,93.409,1280,11236,2026-07-24T06:13:11.961933Z
10,6,93.723,1280,11236,2026-07-24T06:13:11.961933Z
11,27,93.635,1280,11236,2026-07-24T06:13:11.961933Z
12,31,93.639,1280,11236,2026-07-24T06:13:11.961933Z
13,30,93.714,1280,11236,2026-07-24T06:13:11.961933Z
14,5,93.774,1280,11236,2026-07-24T06:13:11.961933Z
15,41,94.048,1280,11236,2026-07-24T06:13:11.961933Z
16,43,94.327,1280,11236,2026-07-24T06:13:11.961933Z
17,55,94.761,1280,11236,2026-07-24T06:13:11.961933Z
18,14,95.581,1280,11236,2026-07-24T06:13:11.961933Z
19,18,96.151,1280,11236,2026-07-24T06:13:11.961933Z
20,77,97.378,1280,11236,2026-07-24T06:13:11.961933Z
21,11,,1280,11236,2026-07-24T06:13:11.961933Z
22,23,95.305,1280,11236,2026-07-24T06:13:11.961933Z
1,12,92.064,1280,11241,2026-07-24T06:13:23.890354Z
2,63,92.286,1280,11241,2026-07-24T06:13:23.890354Z
3,44,92.415,1280,11241,2026-07-24T06:13:23.890354Z
4,16,92.428,1280,11241,2026-07-24T06:13:23.890354Z
5,81,92.55,1280,11241,2026-07-24T06:13:23.890354Z
6,1,92.608,1280,11241,2026-07-24T06:13:23.890354Z
7,10,92.873,1280,11241,2026-07-24T06:13:23.890354Z
8,3,93.002,1280,11241,2026-07-24T06:13:23.890354Z
9,6,93.121,1280,11241,2026-07-24T06:13:23.890354Z
10,87,93.292,1280,11241,2026-07-24T06:13:23.890354Z
11,27,93.354,1280,11241,2026-07-24T06:13:23.890354Z
12,43,93.357,1280,11241,2026-07-24T06:13:23.890354Z
13,31,93.538,1280,11241,2026-07-24T06:13:23.890354Z
14,30,93.765,1280,11241,2026-07-24T06:13:23.890354Z
15,41,93.784,1280,11241,2026-07-24T06:13:23.890354Z
16,5,93.965,1280,11241,2026-07-24T06:13:23.890354Z
17,55,94.317,1280,11241,2026-07-24T06:13:23.890354Z
18,14,95.203,1280,11241,2026-07-24T06:13:23.890354Z
19,77,95.436,1280,11241,2026-07-24T06:13:23.890354Z
20,18,95.995,1280,11241,2026-07-24T06:13:23.890354Z
21,11,96.906,1280,11241,2026-07-24T06:13:23.890354Z
22,23,94.772,1280,11241,2026-07-24T06:13:23.890354Z
1,12,87.798,1284,11276,2026-07-24T06:18:15.350779Z
2,3,87.964,1284,11276,2026-07-24T06:18:15.350779Z
3,16,88.143,1284,11276,2026-07-24T06:18:15.350779Z
4,1,88.183,1284,11276,2026-07-24T06:18:15.350779Z
5,63,88.197,1284,11276,2026-07-24T06:18:15.350779Z
6,44,88.319,1284,11276,2026-07-24T06:18:15.350779Z
7,81,88.5,1284,11276,2026-07-24T06:18:15.350779Z
8,43,88.762,1284,11276,2026-07-24T06:18:15.350779Z
9,10,88.81,1284,11276,2026-07-24T06:18:15.350779Z
10,27,89.439,1284,11276,2026-07-24T06:18:15.350779Z
11,30,89.499,1284,11276,2026-07-24T06:18:15.350779Z
12,87,89.567,1284,11276,2026-07-24T06:18:15.350779Z
13,55,89.568,1284,11276,2026-07-24T06:18:15.350779Z
14,31,89.772,1284,11276,2026-07-24T06:18:15.350779Z
15,23,89.946,1284,11276,2026-07-24T06:18:15.350779Z
16,41,90.133,1284,11276,2026-07-24T06:18:15.350779Z
17,14,91.098,1284,11276,2026-07-24T06:18:15.350779Z
18,18,91.164,1284,11276,2026-07-24T06:18:15.350779Z
19,77,91.629,1284,11276,2026-07-24T06:18:15.350779Z
20,11,91.967,1284,11276,2026-07-24T06:18:15.350779Z
21,5,93.737,1284,11276,2026-07-24T06:18:15.350779Z
22,6,,1284,11276,2026-07-24T06:18:15.350779Z
1,63,72.965,1285,11282,2026-07-24T06:19:04.452253Z
2,12,73.033,1285,11282,2026-07-24T06:19:04.452253Z
