lane,rows,result,reason,required_status,heavy_endpoint
weather,4752,pass,evidence_bearing,required_lightweight,False
race_control,2673,pass,evidence_bearing,required_lightweight,False
intervals,172759,pass,evidence_bearing,required_lightweight,False
position,18243,pass,evidence_bearing,required_lightweight,False
stints,2627,pass,evidence_bearing,required_lightweight,False
pit,371,pass,evidence_bearing,required_lightweight,False
starting_grid,176,pass,evidence_bearing,required_lightweight,False
drivers,801,pass,evidence_bearing,required_lightweight,False
team_radio,295,pass,evidence_bearing,opportunistic,False
