source_id,source_name,source_type,source_path_or_uri,source_timestamp_utc,source_sha256,source_role,gate_allowed,notes
forecast_source,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1288_austria_spielberg_spielberg/post_event/stable_baseline/forecast_rows.csv,csv,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1288_austria_spielberg_spielberg/post_event/stable_baseline/forecast_rows.csv,2026-06-28T20:07:23Z,182e9c6b1d17d1440a31635f4b7fd0c44483509179fc1f008617cc328093d366,forecast_source,True,Actual forecast source copied into immutable bundle.
