path,lane,rows,sha256,result,reason
data/openf1_weather.csv,weather,5083,da800807fdf74ee029a16d5f080a43092c8e0bd08b63657167b969943406f5d2,pass,evidence_bearing
data/openf1_race_control.csv,race_control,1932,1f294cae6b0d7fa1b13240cc730d714f6a243dad9e33383d72b2207f07d47c34,pass,evidence_bearing
data/openf1_intervals.csv,intervals,61933,74222db8153d535d1cd8187ddb5d576f767f80e0fa381e904299b203e7d7749b,pass,evidence_bearing
data/openf1_position.csv,position,18376,07084e5b93614578a838f28a81615e726c7d27245f613b68d5774f23c9387832,pass,evidence_bearing
data/openf1_stints.csv,stints,2396,84c177a1d71e3263cde0e15372d7b986e1860778fc8b9f6df00f23e339f97d9c,pass,evidence_bearing
data/openf1_pit.csv,pit,236,f853079613d83beed6159aa1b87d0dda929444cd22c3e0385621cd4a5f03a510,pass,evidence_bearing
data/openf1_starting_grid.csv,starting_grid,220,da07d917616130cb1b3c982a933c33453cdc0e8f22aedf1ec97434f520f364a9,pass,evidence_bearing
data/openf1_drivers.csv,drivers,688,18f3c033a9df8ece17c24bc4c245c5f5ade1cd4e469302fecc717e8807e78252,pass,evidence_bearing
data/openf1_team_radio.csv,team_radio,160,6d8e64e352f35fa9087ee5811ec1bf4b32423d1a2a6a617e8d2919875cf22755,pass,evidence_bearing
