date,session_key,driver_number,position,meeting_key
2026-07-17T15:00:13.566000+00:00,11328,12,9,1290
2026-07-17T15:00:13.566000+00:00,11328,14,10,1290
2026-07-17T15:00:13.566000+00:00,11328,16,11,1290
2026-07-17T15:00:13.566000+00:00,11328,18,12,1290
2026-07-17T15:00:13.566000+00:00,11328,23,13,1290
2026-07-17T15:00:13.566000+00:00,11328,27,14,1290
2026-07-17T15:00:13.566000+00:00,11328,30,15,1290
2026-07-17T15:00:13.566000+00:00,11328,31,16,1290
2026-07-17T15:00:13.566000+00:00,11328,41,17,1290
2026-07-17T15:00:13.566000+00:00,11328,43,18,1290
2026-07-17T15:00:13.566000+00:00,11328,44,19,1290
2026-07-17T15:00:13.566000+00:00,11328,55,20,1290
2026-07-17T15:00:13.566000+00:00,11328,63,2,1290
2026-07-17T15:00:16.451000+00:00,11328,1,4,1290
2026-07-17T15:00:16.451000+00:00,11328,3,5,1290
2026-07-17T15:00:16.451000+00:00,11328,5,6,1290
2026-07-17T15:00:16.451000+00:00,11328,6,7,1290
2026-07-17T15:00:16.451000+00:00,11328,10,8,1290
2026-07-17T15:00:16.451000+00:00,11328,11,3,1290
2026-07-17T15:00:19.981000+00:00,11328,1,5,1290
2026-07-17T15:00:19.981000+00:00,11328,3,6,1290
2026-07-17T15:00:19.981000+00:00,11328,5,7,1290
2026-07-17T15:00:19.981000+00:00,11328,6,8,1290
2026-07-17T15:00:19.981000+00:00,11328,10,9,1290
2026-07-17T15:00:19.981000+00:00,11328,12,10,1290
2026-07-17T15:00:19.981000+00:00,11328,14,11,1290
2026-07-17T15:00:19.981000+00:00,11328,16,12,1290
2026-07-17T15:00:19.981000+00:00,11328,18,13,1290
2026-07-17T15:00:19.981000+00:00,11328,23,14,1290
2026-07-17T15:00:19.981000+00:00,11328,27,15,1290
2026-07-17T15:00:19.981000+00:00,11328,30,16,1290
2026-07-17T15:00:19.981000+00:00,11328,31,17,1290
2026-07-17T15:00:19.981000+00:00,11328,41,18,1290
2026-07-17T15:00:19.981000+00:00,11328,43,4,1290
2026-07-17T15:00:23.401000+00:00,11328,1,6,1290
2026-07-17T15:00:23.401000+00:00,11328,3,7,1290
2026-07-17T15:00:23.401000+00:00,11328,5,8,1290
2026-07-17T15:00:23.401000+00:00,11328,6,9,1290
2026-07-17T15:00:23.401000+00:00,11328,10,10,1290
2026-07-17T15:00:23.401000+00:00,11328,12,5,1290
2026-07-17T15:00:30.825000+00:00,11328,1,7,1290
2026-07-17T15:00:30.825000+00:00,11328,3,8,1290
2026-07-17T15:00:30.825000+00:00,11328,5,9,1290
2026-07-17T15:00:30.825000+00:00,11328,6,10,1290
2026-07-17T15:00:30.825000+00:00,11328,10,11,1290
2026-07-17T15:00:30.825000+00:00,11328,14,12,1290
2026-07-17T15:00:30.825000+00:00,11328,16,13,1290
2026-07-17T15:00:30.825000+00:00,11328,18,14,1290
2026-07-17T15:00:30.825000+00:00,11328,23,6,1290
2026-07-17T15:00:41.432000+00:00,11328,1,8,1290
2026-07-17T15:00:41.432000+00:00,11328,3,9,1290
2026-07-17T15:00:41.432000+00:00,11328,5,10,1290
2026-07-17T15:00:41.432000+00:00,11328,6,11,1290
2026-07-17T15:00:41.432000+00:00,11328,10,12,1290
2026-07-17T15:00:41.432000+00:00,11328,14,13,1290
2026-07-17T15:00:41.432000+00:00,11328,16,7,1290
2026-07-17T15:00:49.713000+00:00,11328,1,9,1290
2026-07-17T15:00:49.713000+00:00,11328,3,10,1290
2026-07-17T15:00:49.713000+00:00,11328,5,11,1290
2026-07-17T15:00:49.713000+00:00,11328,6,12,1290
2026-07-17T15:00:49.713000+00:00,11328,10,13,1290
2026-07-17T15:00:49.713000+00:00,11328,14,14,1290
2026-07-17T15:00:49.713000+00:00,11328,18,15,1290
2026-07-17T15:00:49.713000+00:00,11328,27,16,1290
2026-07-17T15:00:49.713000+00:00,11328,30,17,1290
2026-07-17T15:00:49.713000+00:00,11328,31,18,1290
2026-07-17T15:00:49.713000+00:00,11328,41,19,1290
2026-07-17T15:00:49.713000+00:00,11328,44,8,1290
2026-07-17T15:00:56.228000+00:00,11328,1,10,1290
2026-07-17T15:00:56.228000+00:00,11328,3,11,1290
2026-07-17T15:00:56.228000+00:00,11328,5,12,1290
2026-07-17T15:00:56.228000+00:00,11328,6,13,1290
2026-07-17T15:00:56.228000+00:00,11328,10,14,1290
2026-07-17T15:00:56.228000+00:00,11328,14,15,1290
2026-07-17T15:00:56.228000+00:00,11328,18,16,1290
2026-07-17T15:00:56.228000+00:00,11328,27,17,1290
2026-07-17T15:00:56.228000+00:00,11328,30,9,1290
2026-07-17T15:01:03.051000+00:00,11328,1,11,1290
2026-07-17T15:01:03.051000+00:00,11328,3,12,1290
2026-07-17T15:01:03.051000+00:00,11328,5,13,1290
2026-07-17T15:01:03.051000+00:00,11328,6,14,1290
2026-07-17T15:01:03.051000+00:00,11328,10,15,1290
2026-07-17T15:01:03.051000+00:00,11328,14,16,1290
2026-07-17T15:01:03.051000+00:00,11328,18,17,1290
2026-07-17T15:01:03.051000+00:00,11328,27,18,1290
2026-07-17T15:01:03.051000+00:00,11328,31,19,1290
2026-07-17T15:01:03.051000+00:00,11328,41,10,1290
2026-07-17T15:01:11.426000+00:00,11328,1,12,1290
2026-07-17T15:01:11.426000+00:00,11328,3,13,1290
2026-07-17T15:01:11.426000+00:00,11328,5,14,1290
2026-07-17T15:01:11.426000+00:00,11328,6,11,1290
2026-07-17T15:01:14.824000+00:00,11328,1,13,1290
2026-07-17T15:01:14.824000+00:00,11328,3,14,1290
2026-07-17T15:01:14.824000+00:00,11328,5,15,1290
2026-07-17T15:01:14.824000+00:00,11328,10,16,1290
2026-07-17T15:01:14.824000+00:00,11328,14,17,1290
2026-07-17T15:01:14.824000+00:00,11328,18,18,1290
2026-07-17T15:01:14.824000+00:00,11328,27,12,1290
2026-07-17T15:01:20.375000+00:00,11328,1,14,1290
2026-07-17T15:01:20.375000+00:00,11328,3,13,1290
2026-07-17T15:01:25.266000+00:00,11328,1,15,1290
2026-07-17T15:01:25.266000+00:00,11328,5,14,1290
2026-07-17T15:01:26.651000+00:00,11328,1,16,1290
2026-07-17T15:01:26.651000+00:00,11328,10,17,1290
2026-07-17T15:01:26.651000+00:00,11328,14,15,1290
2026-07-17T15:01:38.211000+00:00,11328,10,18,1290
2026-07-17T15:01:38.211000+00:00,11328,18,19,1290
2026-07-17T15:01:38.211000+00:00,11328,31,17,1290
2026-07-17T15:01:41.308000+00:00,11328,10,19,1290
2026-07-17T15:01:41.308000+00:00,11328,18,18,1290
2026-07-17T15:01:50.855000+00:00,11328,55,21,1290
2026-07-17T15:01:50.855000+00:00,11328,81,22,1290
2026-07-17T15:01:50.855000+00:00,11328,87,20,1290
2026-07-17T15:04:11.957000+00:00,11328,63,1,1290
2026-07-17T15:04:11.957000+00:00,11328,77,2,1290
2026-07-17T15:04:16.132000+00:00,11328,11,2,1290
2026-07-17T15:04:16.132000+00:00,11328,77,3,1290
2026-07-17T15:04:25.795000+00:00,11328,11,3,1290
2026-07-17T15:04:25.795000+00:00,11328,43,2,1290
2026-07-17T15:04:25.795000+00:00,11328,77,4,1290
2026-07-17T15:04:31.755000+00:00,11328,11,4,1290
2026-07-17T15:04:31.755000+00:00,11328,12,1,1290
2026-07-17T15:04:31.755000+00:00,11328,43,3,1290
2026-07-17T15:04:31.755000+00:00,11328,63,2,1290
2026-07-17T15:04:31.755000+00:00,11328,77,5,1290
2026-07-17T15:04:43.065000+00:00,11328,11,5,1290
2026-07-17T15:04:43.065000+00:00,11328,23,3,1290
2026-07-17T15:04:43.065000+00:00,11328,43,4,1290
2026-07-17T15:04:43.065000+00:00,11328,77,6,1290
2026-07-17T15:04:49.061000+00:00,11328,11,6,1290
2026-07-17T15:04:49.061000+00:00,11328,16,2,1290
2026-07-17T15:04:49.061000+00:00,11328,23,4,1290
2026-07-17T15:04:49.061000+00:00,11328,43,5,1290
2026-07-17T15:04:49.061000+00:00,11328,63,3,1290
2026-07-17T15:04:49.061000+00:00,11328,77,7,1290
2026-07-17T15:04:57.377000+00:00,11328,11,7,1290
2026-07-17T15:04:57.377000+00:00,11328,23,5,1290
2026-07-17T15:04:57.377000+00:00,11328,43,6,1290
2026-07-17T15:04:57.377000+00:00,11328,44,4,1290
2026-07-17T15:04:57.377000+00:00,11328,77,8,1290
2026-07-17T15:05:12.624000+00:00,11328,6,2,1290
2026-07-17T15:05:12.624000+00:00,11328,11,8,1290
2026-07-17T15:05:12.624000+00:00,11328,16,3,1290
2026-07-17T15:05:12.624000+00:00,11328,23,6,1290
2026-07-17T15:05:12.624000+00:00,11328,30,10,1290
2026-07-17T15:05:12.624000+00:00,11328,41,11,1290
2026-07-17T15:05:12.624000+00:00,11328,43,7,1290
2026-07-17T15:05:12.624000+00:00,11328,44,5,1290
2026-07-17T15:05:12.624000+00:00,11328,63,4,1290
2026-07-17T15:05:12.624000+00:00,11328,77,9,1290
2026-07-17T15:05:25.277000+00:00,11328,11,9,1290
2026-07-17T15:05:25.277000+00:00,11328,23,7,1290
2026-07-17T15:05:25.277000+00:00,11328,30,11,1290
2026-07-17T15:05:25.277000+00:00,11328,41,5,1290
2026-07-17T15:05:25.277000+00:00,11328,43,8,1290
2026-07-17T15:05:25.277000+00:00,11328,44,6,1290
2026-07-17T15:05:25.277000+00:00,11328,77,10,1290
2026-07-17T15:05:29.028000+00:00,11328,3,3,1290
2026-07-17T15:05:29.028000+00:00,11328,11,10,1290
2026-07-17T15:05:29.028000+00:00,11328,16,4,1290
2026-07-17T15:05:29.028000+00:00,11328,23,8,1290
2026-07-17T15:05:29.028000+00:00,11328,27,13,1290
2026-07-17T15:05:29.028000+00:00,11328,30,12,1290
2026-07-17T15:05:29.028000+00:00,11328,41,6,1290
2026-07-17T15:05:29.028000+00:00,11328,43,9,1290
2026-07-17T15:05:29.028000+00:00,11328,44,7,1290
2026-07-17T15:05:29.028000+00:00,11328,63,5,1290
2026-07-17T15:05:29.028000+00:00,11328,77,11,1290
2026-07-17T15:05:37.106000+00:00,11328,5,15,1290
2026-07-17T15:05:37.106000+00:00,11328,14,12,1290
2026-07-17T15:05:37.106000+00:00,11328,27,14,1290
2026-07-17T15:05:37.106000+00:00,11328,30,13,1290
2026-07-17T15:05:39.275000+00:00,11328,1,17,1290
2026-07-17T15:05:39.275000+00:00,11328,5,16,1290
2026-07-17T15:05:39.275000+00:00,11328,11,11,1290
2026-07-17T15:05:39.275000+00:00,11328,14,13,1290
2026-07-17T15:05:39.275000+00:00,11328,27,15,1290
2026-07-17T15:05:39.275000+00:00,11328,30,14,1290
2026-07-17T15:05:39.275000+00:00,11328,31,10,1290
2026-07-17T15:05:39.275000+00:00,11328,77,12,1290
2026-07-17T15:05:46.580000+00:00,11328,1,18,1290
2026-07-17T15:05:46.580000+00:00,11328,5,17,1290
2026-07-17T15:05:46.580000+00:00,11328,14,14,1290
2026-07-17T15:05:46.580000+00:00,11328,18,13,1290
2026-07-17T15:05:46.580000+00:00,11328,27,16,1290
2026-07-17T15:05:46.580000+00:00,11328,30,15,1290
2026-07-17T15:05:50.913000+00:00,11328,1,19,1290
2026-07-17T15:05:50.913000+00:00,11328,5,18,1290
2026-07-17T15:05:50.913000+00:00,11328,10,9,1290
2026-07-17T15:05:50.913000+00:00,11328,11,12,1290
2026-07-17T15:05:50.913000+00:00,11328,14,15,1290
2026-07-17T15:05:50.913000+00:00,11328,18,14,1290
2026-07-17T15:05:50.913000+00:00,11328,27,17,1290
2026-07-17T15:05:50.913000+00:00,11328,30,16,1290
2026-07-17T15:05:50.913000+00:00,11328,31,11,1290
2026-07-17T15:05:50.913000+00:00,11328,43,10,1290
2026-07-17T15:05:50.913000+00:00,11328,77,13,1290
2026-07-17T15:05:53.137000+00:00,11328,5,7,1290
2026-07-17T15:05:53.137000+00:00,11328,10,10,1290
2026-07-17T15:05:53.137000+00:00,11328,11,13,1290
2026-07-17T15:05:53.137000+00:00,11328,14,16,1290
2026-07-17T15:05:53.137000+00:00,11328,18,15,1290
2026-07-17T15:05:53.137000+00:00,11328,23,9,1290
2026-07-17T15:05:53.137000+00:00,11328,27,18,1290
2026-07-17T15:05:53.137000+00:00,11328,30,17,1290
2026-07-17T15:05:53.137000+00:00,11328,31,12,1290
2026-07-17T15:05:53.137000+00:00,11328,43,11,1290
2026-07-17T15:05:53.137000+00:00,11328,44,8,1290
2026-07-17T15:05:53.137000+00:00,11328,77,14,1290
2026-07-17T15:05:58.604000+00:00,11328,1,20,1290
2026-07-17T15:05:58.604000+00:00,11328,10,11,1290
2026-07-17T15:05:58.604000+00:00,11328,11,14,1290
2026-07-17T15:05:58.604000+00:00,11328,14,17,1290
2026-07-17T15:05:58.604000+00:00,11328,18,16,1290
2026-07-17T15:05:58.604000+00:00,11328,23,10,1290
2026-07-17T15:05:58.604000+00:00,11328,27,19,1290
2026-07-17T15:05:58.604000+00:00,11328,30,18,1290
2026-07-17T15:05:58.604000+00:00,11328,31,13,1290
2026-07-17T15:05:58.604000+00:00,11328,43,12,1290
2026-07-17T15:05:58.604000+00:00,11328,77,15,1290
2026-07-17T15:05:58.604000+00:00,11328,87,9,1290
2026-07-17T15:06:09.020000+00:00,11328,1,5,1290
2026-07-17T15:06:09.020000+00:00,11328,5,8,1290
2026-07-17T15:06:09.020000+00:00,11328,10,12,1290
2026-07-17T15:06:09.020000+00:00,11328,11,15,1290
2026-07-17T15:06:09.020000+00:00,11328,14,18,1290
2026-07-17T15:06:09.020000+00:00,11328,18,17,1290
2026-07-17T15:06:09.020000+00:00,11328,23,11,1290
2026-07-17T15:06:09.020000+00:00,11328,27,20,1290
2026-07-17T15:06:09.020000+00:00,11328,30,19,1290
2026-07-17T15:06:09.020000+00:00,11328,31,14,1290
2026-07-17T15:06:09.020000+00:00,11328,41,7,1290
2026-07-17T15:06:09.020000+00:00,11328,43,13,1290
2026-07-17T15:06:09.020000+00:00,11328,44,9,1290
2026-07-17T15:06:09.020000+00:00,11328,63,6,1290
2026-07-17T15:06:09.020000+00:00,11328,77,16,1290
2026-07-17T15:06:09.020000+00:00,11328,87,10,1290
2026-07-17T15:06:18.453000+00:00,11328,11,16,1290
2026-07-17T15:06:18.453000+00:00,11328,14,19,1290
2026-07-17T15:06:18.453000+00:00,11328,18,18,1290
2026-07-17T15:06:18.453000+00:00,11328,27,21,1290
2026-07-17T15:06:18.453000+00:00,11328,30,20,1290
2026-07-17T15:06:18.453000+00:00,11328,55,15,1290
2026-07-17T15:06:18.453000+00:00,11328,77,17,1290
2026-07-17T15:09:16.413000+00:00,11328,10,13,1290
2026-07-17T15:09:16.413000+00:00,11328,23,12,1290
2026-07-17T15:09:16.413000+00:00,11328,43,10,1290
2026-07-17T15:09:16.413000+00:00,11328,87,11,1290
2026-07-17T15:09:30.242000+00:00,11328,23,11,1290
2026-07-17T15:09:30.242000+00:00,11328,87,12,1290
2026-07-17T15:10:04.381000+00:00,11328,1,6,1290
2026-07-17T15:10:04.381000+00:00,11328,16,5,1290
2026-07-17T15:10:04.381000+00:00,11328,41,4,1290
2026-07-17T15:10:04.381000+00:00,11328,63,7,1290
2026-07-17T15:10:11.488000+00:00,11328,1,7,1290
2026-07-17T15:10:11.488000+00:00,11328,5,9,1290
2026-07-17T15:10:11.488000+00:00,11328,16,6,1290
2026-07-17T15:10:11.488000+00:00,11328,44,5,1290
2026-07-17T15:10:11.488000+00:00,11328,63,8,1290
2026-07-17T15:20:55.416000+00:00,11328,10,12,1290
2026-07-17T15:20:55.416000+00:00,11328,87,13,1290
2026-07-17T15:21:10.273000+00:00,11328,1,8,1290
2026-07-17T15:21:10.273000+00:00,11328,5,10,1290
2026-07-17T15:21:10.273000+00:00,11328,10,13,1290
2026-07-17T15:21:10.273000+00:00,11328,11,17,1290
2026-07-17T15:21:10.273000+00:00,11328,14,20,1290
2026-07-17T15:21:10.273000+00:00,11328,18,19,1290
2026-07-17T15:21:10.273000+00:00,11328,23,12,1290
2026-07-17T15:21:10.273000+00:00,11328,30,7,1290
2026-07-17T15:21:10.273000+00:00,11328,31,15,1290
2026-07-17T15:21:10.273000+00:00,11328,43,11,1290
2026-07-17T15:21:10.273000+00:00,11328,55,16,1290
2026-07-17T15:21:10.273000+00:00,11328,63,9,1290
2026-07-17T15:21:10.273000+00:00,11328,77,18,1290
2026-07-17T15:21:10.273000+00:00,11328,87,14,1290
2026-07-17T15:21:23.629000+00:00,11328,1,5,1290
2026-07-17T15:21:23.629000+00:00,11328,16,7,1290
2026-07-17T15:21:23.629000+00:00,11328,30,8,1290
2026-07-17T15:21:23.629000+00:00,11328,44,6,1290
2026-07-17T15:21:39.264000+00:00,11328,6,1,1290
2026-07-17T15:21:39.264000+00:00,11328,12,2,1290
2026-07-17T15:22:00.148000+00:00,11328,11,18,1290
2026-07-17T15:22:00.148000+00:00,11328,14,21,1290
2026-07-17T15:22:00.148000+00:00,11328,18,20,1290
2026-07-17T15:22:00.148000+00:00,11328,27,16,1290
2026-07-17T15:22:00.148000+00:00,11328,55,17,1290
2026-07-17T15:22:00.148000+00:00,11328,77,19,1290
2026-07-17T15:22:06.886000+00:00,11328,5,11,1290
2026-07-17T15:22:06.886000+00:00,11328,23,9,1290
2026-07-17T15:22:06.886000+00:00,11328,43,12,1290
2026-07-17T15:22:06.886000+00:00,11328,63,10,1290
2026-07-17T15:22:21.444000+00:00,11328,3,1,1290
2026-07-17T15:22:21.444000+00:00,11328,6,2,1290
2026-07-17T15:22:21.444000+00:00,11328,12,3,1290
2026-07-17T15:22:26.733000+00:00,11328,3,2,1290
2026-07-17T15:22:26.733000+00:00,11328,6,3,1290
2026-07-17T15:22:26.733000+00:00,11328,12,1,1290
2026-07-17T15:23:42.232000+00:00,11328,23,10,1290
2026-07-17T15:23:42.232000+00:00,11328,63,9,1290
2026-07-17T15:23:51.974000+00:00,11328,5,12,1290
2026-07-17T15:23:51.974000+00:00,11328,10,14,1290
2026-07-17T15:23:51.974000+00:00,11328,11,19,1290
2026-07-17T15:23:51.974000+00:00,11328,14,22,1290
2026-07-17T15:23:51.974000+00:00,11328,18,21,1290
2026-07-17T15:23:51.974000+00:00,11328,23,11,1290
2026-07-17T15:23:51.974000+00:00,11328,27,17,1290
2026-07-17T15:23:51.974000+00:00,11328,30,9,1290
2026-07-17T15:23:51.974000+00:00,11328,31,16,1290
2026-07-17T15:23:51.974000+00:00,11328,43,13,1290
2026-07-17T15:23:51.974000+00:00,11328,55,18,1290
2026-07-17T15:23:51.974000+00:00,11328,63,10,1290
2026-07-17T15:23:51.974000+00:00,11328,77,20,1290
2026-07-17T15:23:51.974000+00:00,11328,81,8,1290
2026-07-17T15:23:51.974000+00:00,11328,87,15,1290
2026-07-17T15:25:03.613000+00:00,11328,1,6,1290
2026-07-17T15:25:03.613000+00:00,11328,6,4,1290
2026-07-17T15:25:03.613000+00:00,11328,41,5,1290
2026-07-17T15:25:03.613000+00:00,11328,44,3,1290
2026-07-17T15:25:10.550000+00:00,11328,1,7,1290
2026-07-17T15:25:10.550000+00:00,11328,16,5,1290
2026-07-17T15:25:10.550000+00:00,11328,41,6,1290
2026-07-17T15:25:14.421000+00:00,11328,11,18,1290
2026-07-17T15:25:14.421000+00:00,11328,55,19,1290
2026-07-17T15:29:18.223000+00:00,11328,11,19,1290
2026-07-17T15:29:18.223000+00:00,11328,27,18,1290
2026-07-17T15:29:18.223000+00:00,11328,31,17,1290
2026-07-17T15:29:18.223000+00:00,11328,55,20,1290
2026-07-17T15:29:18.223000+00:00,11328,77,16,1290
2026-07-17T15:30:06.482000+00:00,11328,1,8,1290
2026-07-17T15:30:06.482000+00:00,11328,30,10,1290
2026-07-17T15:30:06.482000+00:00,11328,41,7,1290
2026-07-17T15:30:06.482000+00:00,11328,63,6,1290
2026-07-17T15:30:06.482000+00:00,11328,81,9,1290
2026-07-17T15:30:17.401000+00:00,11328,1,7,1290
2026-07-17T15:30:17.401000+00:00,11328,16,8,1290
2026-07-17T15:30:17.401000+00:00,11328,41,6,1290
2026-07-17T15:30:17.401000+00:00,11328,63,5,1290
2026-07-17T15:30:22.187000+00:00,11328,1,8,1290
2026-07-17T15:30:22.187000+00:00,11328,5,13,1290
2026-07-17T15:30:22.187000+00:00,11328,16,9,1290
2026-07-17T15:30:22.187000+00:00,11328,23,12,1290
2026-07-17T15:30:22.187000+00:00,11328,30,11,1290
2026-07-17T15:30:22.187000+00:00,11328,41,7,1290
2026-07-17T15:30:22.187000+00:00,11328,43,5,1290
2026-07-17T15:30:22.187000+00:00,11328,63,6,1290
2026-07-17T15:30:22.187000+00:00,11328,81,10,1290
2026-07-17T15:30:28.845000+00:00,11328,5,14,1290
2026-07-17T15:30:28.845000+00:00,11328,10,15,1290
2026-07-17T15:30:28.845000+00:00,11328,23,13,1290
2026-07-17T15:30:28.845000+00:00,11328,31,12,1290
2026-07-17T15:30:28.845000+00:00,11328,77,17,1290
2026-07-17T15:30:28.845000+00:00,11328,87,16,1290
2026-07-17T15:30:33.224000+00:00,11328,5,15,1290
2026-07-17T15:30:33.224000+00:00,11328,10,16,1290
2026-07-17T15:30:33.224000+00:00,11328,23,14,1290
2026-07-17T15:30:33.224000+00:00,11328,30,12,1290
2026-07-17T15:30:33.224000+00:00,11328,31,13,1290
2026-07-17T15:30:33.224000+00:00,11328,87,11,1290
2026-07-17T15:30:33.401000+00:00,11328,6,3,1290
2026-07-17T15:30:33.401000+00:00,11328,44,4,1290
2026-07-17T15:30:41.990000+00:00,11328,1,2,1290
2026-07-17T15:30:41.990000+00:00,11328,3,3,1290
2026-07-17T15:30:41.990000+00:00,11328,6,4,1290
2026-07-17T15:30:41.990000+00:00,11328,41,8,1290
2026-07-17T15:30:41.990000+00:00,11328,43,6,1290
2026-07-17T15:30:41.990000+00:00,11328,44,5,1290
2026-07-17T15:30:41.990000+00:00,11328,63,7,1290
2026-07-17T15:31:42.335000+00:00,11328,5,16,1290
2026-07-17T15:31:42.335000+00:00,11328,10,17,1290
2026-07-17T15:31:42.335000+00:00,11328,11,20,1290
2026-07-17T15:31:42.335000+00:00,11328,27,19,1290
2026-07-17T15:31:42.335000+00:00,11328,55,15,1290
2026-07-17T15:31:42.335000+00:00,11328,77,18,1290
2026-07-17T15:33:16.544000+00:00,11328,6,5,1290
2026-07-17T15:33:16.544000+00:00,11328,44,4,1290
2026-07-17T15:33:46.332000+00:00,11328,5,17,1290
2026-07-17T15:33:46.332000+00:00,11328,10,9,1290
2026-07-17T15:33:46.332000+00:00,11328,16,10,1290
2026-07-17T15:33:46.332000+00:00,11328,23,15,1290
2026-07-17T15:33:46.332000+00:00,11328,30,13,1290
2026-07-17T15:33:46.332000+00:00,11328,31,14,1290
2026-07-17T15:33:46.332000+00:00,11328,55,16,1290
2026-07-17T15:33:46.332000+00:00,11328,81,11,1290
2026-07-17T15:33:46.332000+00:00,11328,87,12,1290
2026-07-17T15:34:18.793000+00:00,11328,5,16,1290
2026-07-17T15:34:18.793000+00:00,11328,10,17,1290
2026-07-17T15:34:18.793000+00:00,11328,16,9,1290
2026-07-17T15:34:18.793000+00:00,11328,23,14,1290
2026-07-17T15:34:18.793000+00:00,11328,30,12,1290
2026-07-17T15:34:18.793000+00:00,11328,31,13,1290
2026-07-17T15:34:18.793000+00:00,11328,55,15,1290
2026-07-17T15:34:18.793000+00:00,11328,81,10,1290
2026-07-17T15:34:18.793000+00:00,11328,87,11,1290
2026-07-17T15:34:21.336000+00:00,11328,16,10,1290
2026-07-17T15:34:21.336000+00:00,11328,30,9,1290
2026-07-17T15:34:21.336000+00:00,11328,81,11,1290
2026-07-17T15:34:21.336000+00:00,11328,87,12,1290
2026-07-17T15:36:19.678000+00:00,11328,14,21,1290
2026-07-17T15:36:19.678000+00:00,11328,18,22,1290
2026-07-17T15:36:43.631000+00:00,11328,16,11,1290
2026-07-17T15:36:43.631000+00:00,11328,30,10,1290
2026-07-17T15:36:43.631000+00:00,11328,41,9,1290
2026-07-17T15:36:43.631000+00:00,11328,43,7,1290
2026-07-17T15:36:43.631000+00:00,11328,63,8,1290
2026-07-17T15:36:43.631000+00:00,11328,81,6,1290
2026-07-17T15:37:09.563000+00:00,11328,5,17,1290
2026-07-17T15:37:09.563000+00:00,11328,10,18,1290
2026-07-17T15:37:09.563000+00:00,11328,27,16,1290
2026-07-17T15:37:09.563000+00:00,11328,77,19,1290
2026-07-17T15:38:07.418000+00:00,11328,14,22,1290
2026-07-17T15:38:07.418000+00:00,11328,18,21,1290
2026-07-17T15:38:28.269000+00:00,11328,5,13,1290
2026-07-17T15:38:28.269000+00:00,11328,23,15,1290
2026-07-17T15:38:28.269000+00:00,11328,27,17,1290
2026-07-17T15:38:28.269000+00:00,11328,31,14,1290
2026-07-17T15:38:28.269000+00:00,11328,55,16,1290
