date,session_key,gap_to_leader,interval,driver_number,meeting_key
2026-08-23T13:55:02.118000+00:00,11353,41.743,3.915,41,1292
2026-08-23T13:55:02.333000+00:00,11353,45.334,0.452,43,1292
2026-08-23T13:55:02.374000+00:00,11353,37.957,4.67,55,1292
2026-08-23T13:55:02.673000+00:00,11353,45.665,0.331,5,1292
2026-08-23T13:55:02.963000+00:00,11353,10.891,0.991,44,1292
2026-08-23T13:55:02.980000+00:00,11353,6.872,5.09,81,1292
2026-08-23T13:55:02.999000+00:00,11353,24.233,7.5,10,1292
2026-08-23T13:55:03.996000+00:00,11353,54.868,9.298,18,1292
2026-08-23T13:55:04.019000+00:00,11353,16.868,6.001,30,1292
2026-08-23T13:55:04.275000+00:00,11353,28.757,2.697,22,1292
2026-08-23T13:55:04.490000+00:00,11353,31.91,3.216,23,1292
2026-08-23T13:55:04.514000+00:00,11353,44.147,2.404,77,1292
2026-08-23T13:55:04.774000+00:00,11353,25.974,1.741,27,1292
2026-08-23T13:55:05.414000+00:00,11353,1.811,1.811,1,1292
2026-08-23T13:55:05.489000+00:00,11353,45.126,0.979,11,1292
2026-08-23T13:55:05.523000+00:00,11353,9.41,2.538,63,1292
2026-08-23T13:55:05.642000+00:00,11353,33.058,1.148,31,1292
2026-08-23T13:55:05.879000+00:00,11353,38.015,4.593,55,1292
2026-08-23T13:55:06+00:00,11353,45.607,0.481,43,1292
2026-08-23T13:55:06+00:00,11353,9.903,0.493,16,1292
2026-08-23T13:55:06.074000+00:00,11353,33.456,0.398,14,1292
2026-08-23T13:55:06.132000+00:00,11353,45.772,0.165,5,1292
2026-08-23T13:55:06.256000+00:00,11353,41.824,3.867,41,1292
2026-08-23T13:55:07.060000+00:00,11353,10.93,1.027,44,1292
2026-08-23T13:55:07.255000+00:00,11353,6.93,5.124,81,1292
2026-08-23T13:55:07.515000+00:00,11353,0.0,0.0,12,1292
2026-08-23T13:55:07.600000+00:00,11353,32.048,3.291,23,1292
2026-08-23T13:55:07.600000+00:00,11353,28.804,2.83,22,1292
2026-08-23T13:55:07.654000+00:00,11353,1.812,1.812,1,1292
2026-08-23T13:55:07.718000+00:00,11353,55.016,9.409,18,1292
2026-08-23T13:55:08.355000+00:00,11353,24.355,7.565,10,1292
2026-08-23T13:55:08.717000+00:00,11353,44.291,2.467,77,1292
2026-08-23T13:55:08.755000+00:00,11353,33.247,1.199,31,1292
2026-08-23T13:55:08.996000+00:00,11353,16.949,6.058,30,1292
2026-08-23T13:55:09.177000+00:00,11353,33.635,0.388,14,1292
2026-08-23T13:55:09.704000+00:00,11353,41.835,3.82,41,1292
2026-08-23T13:55:09.726000+00:00,11353,45.285,0.994,11,1292
2026-08-23T13:55:09.767000+00:00,11353,9.459,2.529,63,1292
2026-08-23T13:55:10.082000+00:00,11353,26.067,1.712,27,1292
2026-08-23T13:55:10.197000+00:00,11353,9.884,0.425,16,1292
2026-08-23T13:55:10.260000+00:00,11353,45.859,0.574,43,1292
2026-08-23T13:55:10.510000+00:00,11353,46.092,0.233,5,1292
2026-08-23T13:55:10.541000+00:00,11353,6.945,5.134,81,1292
2026-08-23T13:55:10.760000+00:00,11353,31.991,3.187,23,1292
2026-08-23T13:55:10.775000+00:00,11353,38.21,4.754,55,1292
2026-08-23T13:55:11.025000+00:00,11353,55.157,9.507,18,1292
2026-08-23T13:55:11.291000+00:00,11353,10.99,1.106,44,1292
2026-08-23T13:55:11.291000+00:00,11353,24.439,7.571,10,1292
2026-08-23T13:55:11.588000+00:00,11353,1.793,1.793,1,1292
2026-08-23T13:55:12.010000+00:00,11353,33.237,1.246,31,1292
2026-08-23T13:55:12.213000+00:00,11353,55.215,9.55,18,1292
2026-08-23T13:55:12.260000+00:00,11353,44.382,2.547,77,1292
2026-08-23T13:55:12.463000+00:00,11353,33.684,0.447,14,1292
2026-08-23T13:55:12.807000+00:00,11353,6.946,,81,1292
2026-08-23T13:55:12.838000+00:00,11353,28.85,2.783,22,1292
2026-08-23T13:55:12.963000+00:00,11353,,1.628,27,1292
2026-08-23T13:55:13.025000+00:00,11353,16.937,6.007,30,1292
2026-08-23T13:55:13.057000+00:00,11353,9.462,2.517,63,1292
2026-08-23T13:55:13.244000+00:00,11353,45.424,1.042,11,1292
2026-08-23T13:55:13.463000+00:00,11353,9.862,0.4,16,1292
2026-08-23T13:55:13.494000+00:00,11353,1.688,1.688,1,1292
2026-08-23T13:55:13.744000+00:00,11353,45.918,0.494,43,1292
2026-08-23T13:55:13.807000+00:00,11353,6.947,5.135,81,1292
2026-08-23T13:55:13.900000+00:00,11353,38.392,4.757,55,1292
2026-08-23T13:55:14.041000+00:00,11353,46.198,0.28,5,1292
2026-08-23T13:55:14.464000+00:00,11353,41.87,3.66,41,1292
2026-08-23T13:55:14.607000+00:00,11353,11.012,1.15,44,1292
2026-08-23T13:55:15.296000+00:00,11353,9.447,2.501,63,1292
2026-08-23T13:55:15.663000+00:00,11353,9.82,0.373,16,1292
2026-08-23T13:55:15.703000+00:00,11353,55.326,9.554,18,1292
2026-08-23T13:55:15.854000+00:00,11353,28.979,2.912,22,1292
2026-08-23T13:55:16.171000+00:00,11353,32.129,3.279,23,1292
2026-08-23T13:55:16.313000+00:00,11353,9.438,2.491,63,1292
2026-08-23T13:55:16.555000+00:00,11353,24.507,7.558,10,1292
2026-08-23T13:55:16.659000+00:00,11353,9.777,0.339,16,1292
2026-08-23T13:55:16.773000+00:00,11353,6.932,5.139,81,1292
2026-08-23T13:55:16.856000+00:00,11353,11.011,1.191,44,1292
2026-08-23T13:55:16.908000+00:00,11353,9.425,2.478,63,1292
2026-08-23T13:55:17.090000+00:00,11353,44.502,2.632,77,1292
2026-08-23T13:55:17.115000+00:00,11353,38.341,4.657,55,1292
2026-08-23T13:55:17.239000+00:00,11353,9.735,0.31,16,1292
2026-08-23T13:55:17.335000+00:00,11353,33.313,1.184,31,1292
2026-08-23T13:55:17.374000+00:00,11353,17.07,6.08,30,1292
2026-08-23T13:55:17.407000+00:00,11353,41.889,3.497,41,1292
2026-08-23T13:55:17.879000+00:00,11353,11.004,1.227,44,1292
2026-08-23T13:55:17.906000+00:00,11353,33.883,0.57,14,1292
2026-08-23T13:55:18.170000+00:00,11353,45.598,1.096,11,1292
2026-08-23T13:55:18.207000+00:00,11353,26.141,1.634,27,1292
2026-08-23T13:55:18.517000+00:00,11353,10.997,1.262,44,1292
2026-08-23T13:55:18.659000+00:00,11353,6.823,5.135,81,1292
2026-08-23T13:55:18.674000+00:00,11353,1.747,1.747,1,1292
2026-08-23T13:55:18.869000+00:00,11353,46.295,0.697,43,1292
2026-08-23T13:55:18.976000+00:00,11353,46.394,0.099,5,1292
2026-08-23T13:55:19.017000+00:00,11353,32.168,3.189,23,1292
2026-08-23T13:55:19.105000+00:00,11353,9.307,2.375,63,1292
2026-08-23T13:55:19.316000+00:00,11353,9.52,0.213,16,1292
2026-08-23T13:55:19.690000+00:00,11353,55.264,9.172,18,1292
2026-08-23T13:55:20.175000+00:00,11353,44.656,2.767,77,1292
2026-08-23T13:55:20.345000+00:00,11353,33.475,1.307,31,1292
2026-08-23T13:55:20.616000+00:00,11353,41.847,3.506,41,1292
2026-08-23T13:55:20.657000+00:00,11353,24.555,7.618,10,1292
2026-08-23T13:55:20.696000+00:00,11353,17.096,6.084,30,1292
2026-08-23T13:55:20.717000+00:00,11353,10.941,1.421,44,1292
2026-08-23T13:55:20.949000+00:00,11353,34.076,0.601,14,1292
2026-08-23T13:55:21.129000+00:00,11353,29.01,2.869,22,1292
2026-08-23T13:55:21.129000+00:00,11353,9.297,2.474,63,1292
2026-08-23T13:55:21.250000+00:00,11353,1.703,1.703,1,1292
2026-08-23T13:55:21.267000+00:00,11353,45.713,1.057,11,1292
2026-08-23T13:55:21.329000+00:00,11353,9.519,0.222,16,1292
2026-08-23T13:55:21.982000+00:00,11353,46.459,0.746,43,1292
2026-08-23T13:55:22.214000+00:00,11353,46.689,0.23,5,1292
2026-08-23T13:55:22.299000+00:00,11353,26.192,1.637,27,1292
2026-08-23T13:55:22.545000+00:00,11353,38.44,4.557,55,1292
2026-08-23T13:55:22.796000+00:00,11353,10.973,1.454,44,1292
2026-08-23T13:55:22.967000+00:00,11353,17.098,6.087,30,1292
2026-08-23T13:55:22.988000+00:00,11353,55.15,8.952,18,1292
2026-08-23T13:55:23.429000+00:00,11353,44.649,2.802,77,1292
2026-08-23T13:55:23.812000+00:00,11353,6.888,5.141,81,1292
2026-08-23T13:55:23.957000+00:00,11353,17.096,6.092,30,1292
2026-08-23T13:55:24.155000+00:00,11353,1.77,1.77,1,1292
2026-08-23T13:55:24.496000+00:00,11353,32.345,3.335,23,1292
2026-08-23T13:55:24.558000+00:00,11353,45.691,1.042,11,1292
2026-08-23T13:55:24.602000+00:00,11353,17.089,,30,1292
2026-08-23T13:55:24.986000+00:00,11353,24.675,7.605,10,1292
2026-08-23T13:55:25.178000+00:00,11353,29.031,2.839,22,1292
2026-08-23T13:55:25.256000+00:00,11353,46.448,0.757,43,1292
2026-08-23T13:55:25.385000+00:00,11353,38.514,4.438,55,1292
2026-08-23T13:55:25.496000+00:00,11353,46.709,0.261,5,1292
2026-08-23T13:55:25.646000+00:00,11353,33.594,1.249,31,1292
2026-08-23T13:55:25.976000+00:00,11353,41.956,3.516,41,1292
2026-08-23T13:55:26.337000+00:00,11353,34.256,0.662,14,1292
2026-08-23T13:55:26.396000+00:00,11353,9.457,2.569,63,1292
2026-08-23T13:55:26.437000+00:00,11353,6.867,5.164,81,1292
2026-08-23T13:55:26.600000+00:00,11353,26.289,1.614,27,1292
2026-08-23T13:55:26.679000+00:00,11353,9.773,0.316,16,1292
2026-08-23T13:55:26.831000+00:00,11353,17.043,6.102,30,1292
2026-08-23T13:55:27.496000+00:00,11353,54.924,8.53,18,1292
2026-08-23T13:55:27.930000+00:00,11353,10.997,1.224,44,1292
2026-08-23T13:55:28.216000+00:00,11353,1.725,1.725,1,1292
2026-08-23T13:55:28.289000+00:00,11353,24.692,7.596,10,1292
2026-08-23T13:55:28.456000+00:00,11353,32.366,,23,1292
2026-08-23T13:55:28.859000+00:00,11353,17.027,6.054,30,1292
2026-08-23T13:55:28.925000+00:00,11353,44.911,2.955,77,1292
2026-08-23T13:55:28.933000+00:00,11353,42.064,3.55,41,1292
2026-08-23T13:55:28.995000+00:00,11353,9.463,2.596,63,1292
2026-08-23T13:55:29.331000+00:00,11353,6.944,5.174,81,1292
2026-08-23T13:55:29.331000+00:00,11353,9.779,,16,1292
2026-08-23T13:55:29.529000+00:00,11353,29.226,2.937,22,1292
2026-08-23T13:55:29.696000+00:00,11353,33.589,1.223,31,1292
2026-08-23T13:55:29.834000+00:00,11353,45.826,0.915,11,1292
2026-08-23T13:55:29.896000+00:00,11353,26.315,1.623,27,1292
2026-08-23T13:55:30.355000+00:00,11353,54.835,8.146,18,1292
2026-08-23T13:55:30.480000+00:00,11353,34.357,0.768,14,1292
2026-08-23T13:55:30.567000+00:00,11353,11.012,1.233,44,1292
2026-08-23T13:55:30.574000+00:00,11353,24.696,7.598,10,1292
2026-08-23T13:55:30.617000+00:00,11353,46.611,0.785,43,1292
2026-08-23T13:55:30.649000+00:00,11353,38.584,4.328,55,1292
2026-08-23T13:55:30.691000+00:00,11353,46.653,0.042,5,1292
2026-08-23T13:55:31.554000+00:00,11353,24.693,7.597,10,1292
2026-08-23T13:55:31.746000+00:00,11353,1.7,1.7,1,1292
2026-08-23T13:55:31.955000+00:00,11353,9.578,2.634,63,1292
2026-08-23T13:55:31.968000+00:00,11353,45.092,3.028,77,1292
2026-08-23T13:55:32.305000+00:00,11353,24.684,7.595,10,1292
2026-08-23T13:55:32.354000+00:00,11353,26.318,1.622,27,1292
2026-08-23T13:55:32.359000+00:00,11353,9.949,0.371,16,1292
2026-08-23T13:55:32.829000+00:00,11353,32.533,3.307,23,1292
2026-08-23T13:55:32.846000+00:00,11353,29.254,2.939,22,1292
2026-08-23T13:55:32.880000+00:00,11353,46.026,0.934,11,1292
2026-08-23T13:55:33.196000+00:00,11353,,1.625,27,1292
2026-08-23T13:55:33.504000+00:00,11353,6.982,5.257,81,1292
2026-08-23T13:55:33.504000+00:00,11353,54.707,8.259,18,1292
2026-08-23T13:55:33.530000+00:00,11353,46.684,0.658,5,1292
2026-08-23T13:55:33.580000+00:00,11353,11.196,1.247,44,1292
2026-08-23T13:55:33.631000+00:00,11353,46.768,0.084,43,1292
2026-08-23T13:55:33.814000+00:00,11353,26.317,1.633,27,1292
2026-08-23T13:55:34.014000+00:00,11353,17.106,6.109,30,1292
2026-08-23T13:55:34.114000+00:00,11353,33.81,1.277,31,1292
2026-08-23T13:55:34.214000+00:00,11353,42.167,3.583,41,1292
2026-08-23T13:55:34.371000+00:00,11353,24.582,7.539,10,1292
2026-08-23T13:55:34.699000+00:00,11353,38.595,4.238,55,1292
2026-08-23T13:55:34.804000+00:00,11353,34.521,0.711,14,1292
2026-08-23T13:55:34.897000+00:00,11353,1.713,1.713,1,1292
2026-08-23T13:55:35.096000+00:00,11353,29.249,2.931,22,1292
2026-08-23T13:55:36.111000+00:00,11353,26.285,1.703,27,1292
2026-08-23T13:55:36.111000+00:00,11353,9.576,2.594,63,1292
2026-08-23T13:55:36.111000+00:00,11353,1.721,1.721,1,1292
2026-08-23T13:55:36.124000+00:00,11353,29.243,2.925,22,1292
2026-08-23T13:55:36.147000+00:00,11353,32.555,3.301,23,1292
2026-08-23T13:55:36.428000+00:00,11353,24.607,7.58,10,1292
2026-08-23T13:55:36.555000+00:00,11353,10.069,0.493,16,1292
2026-08-23T13:55:36.674000+00:00,11353,17.126,6.114,30,1292
2026-08-23T13:55:36.733000+00:00,11353,29.235,2.918,22,1292
2026-08-23T13:55:37.067000+00:00,11353,7.02,5.32,81,1292
2026-08-23T13:55:37.295000+00:00,11353,45.235,3.068,77,1292
2026-08-23T13:55:37.476000+00:00,11353,33.855,1.3,31,1292
2026-08-23T13:55:37.762000+00:00,11353,11.282,1.213,44,1292
2026-08-23T13:55:38.025000+00:00,11353,26.214,1.607,27,1292
2026-08-23T13:55:38.156000+00:00,11353,34.569,0.714,14,1292
2026-08-23T13:55:38.246000+00:00,11353,46.193,0.958,11,1292
2026-08-23T13:55:38.255000+00:00,11353,42.168,3.573,41,1292
2026-08-23T13:55:38.392000+00:00,11353,32.549,3.3,23,1292
2026-08-23T13:55:38.731000+00:00,11353,54.727,8.116,18,1292
2026-08-23T13:55:38.973000+00:00,11353,29.174,2.889,22,1292
2026-08-23T13:55:39.117000+00:00,11353,46.999,0.806,5,1292
2026-08-23T13:55:39.150000+00:00,11353,38.853,4.332,55,1292
2026-08-23T13:55:39.401000+00:00,11353,32.543,,23,1292
2026-08-23T13:55:39.452000+00:00,11353,1.706,1.706,1,1292
2026-08-23T13:55:39.549000+00:00,11353,47.476,0.477,43,1292
2026-08-23T13:55:39.623000+00:00,11353,,2.556,63,1292
2026-08-23T13:55:39.632000+00:00,11353,17.261,6.065,30,1292
2026-08-23T13:55:39.854000+00:00,11353,34.004,1.455,31,1292
2026-08-23T13:55:40.025000+00:00,11353,32.535,,23,1292
2026-08-23T13:55:40.197000+00:00,11353,10.14,0.564,16,1292
2026-08-23T13:55:40.229000+00:00,11353,7.045,5.332,81,1292
2026-08-23T13:55:40.432000+00:00,11353,34.585,0.581,14,1292
2026-08-23T13:55:40.885000+00:00,11353,29.08,2.866,22,1292
2026-08-23T13:55:41.385000+00:00,11353,11.33,1.19,44,1292
2026-08-23T13:55:41.416000+00:00,11353,7.048,5.327,81,1292
2026-08-23T13:55:41.432000+00:00,11353,45.33,3.162,77,1292
2026-08-23T13:55:41.447000+00:00,11353,34.582,,14,1292
2026-08-23T13:55:41.666000+00:00,11353,54.785,8.017,18,1292
2026-08-23T13:55:41.697000+00:00,11353,24.783,7.677,10,1292
2026-08-23T13:55:42.090000+00:00,11353,34.576,2.041,14,1292
2026-08-23T13:55:42.330000+00:00,11353,32.482,3.308,23,1292
2026-08-23T13:55:42.380000+00:00,11353,46.285,0.955,11,1292
2026-08-23T13:55:42.529000+00:00,11353,38.897,5.042,55,1292
2026-08-23T13:55:42.623000+00:00,11353,42.309,3.456,41,1292
2026-08-23T13:55:42.794000+00:00,11353,9.619,2.574,63,1292
2026-08-23T13:55:43.107000+00:00,11353,47.01,0.725,5,1292
2026-08-23T13:55:43.247000+00:00,11353,26.315,1.532,27,1292
2026-08-23T13:55:43.435000+00:00,11353,10.258,0.639,16,1292
2026-08-23T13:55:43.466000+00:00,11353,1.71,1.71,1,1292
2026-08-23T13:55:43.701000+00:00,11353,47.6,0.59,43,1292
2026-08-23T13:55:43.935000+00:00,11353,17.458,6.176,30,1292
2026-08-23T13:55:44.013000+00:00,11353,9.639,2.591,63,1292
2026-08-23T13:55:44.223000+00:00,11353,32.419,3.339,23,1292
2026-08-23T13:55:44.312000+00:00,11353,34.521,2.039,14,1292
2026-08-23T13:55:44.391000+00:00,11353,24.804,7.678,10,1292
2026-08-23T13:55:44.574000+00:00,11353,11.356,1.098,44,1292
2026-08-23T13:55:44.732000+00:00,11353,10.302,0.663,16,1292
2026-08-23T13:55:44.760000+00:00,11353,38.891,4.887,55,1292
2026-08-23T13:55:44.804000+00:00,11353,7.035,5.329,81,1292
2026-08-23T13:55:45.721000+00:00,11353,11.348,1.046,44,1292
2026-08-23T13:55:45.774000+00:00,11353,38.886,,55,1292
2026-08-23T13:55:45.874000+00:00,11353,26.32,1.516,27,1292
2026-08-23T13:55:45.947000+00:00,11353,42.339,3.442,41,1292
2026-08-23T13:55:45.965000+00:00,11353,45.637,3.328,77,1292
2026-08-23T13:55:46.116000+00:00,11353,29.202,2.887,22,1292
2026-08-23T13:55:46.274000+00:00,11353,34.425,2.006,14,1292
2026-08-23T13:55:46.367000+00:00,11353,38.879,1.911,55,1292
2026-08-23T13:55:46.832000+00:00,11353,54.784,7.308,18,1292
2026-08-23T13:55:46.879000+00:00,11353,1.733,1.733,1,1292
2026-08-23T13:55:46.901000+00:00,11353,46.602,0.965,11,1292
2026-08-23T13:55:47.470000+00:00,11353,47.141,0.539,5,1292
2026-08-23T13:55:47.544000+00:00,11353,9.692,2.657,63,1292
2026-08-23T13:55:47.544000+00:00,11353,25.08,7.819,10,1292
2026-08-23T13:55:47.554000+00:00,11353,17.497,6.167,30,1292
2026-08-23T13:55:48.074000+00:00,11353,10.328,0.636,16,1292
2026-08-23T13:55:48.200000+00:00,11353,42.337,3.446,41,1292
2026-08-23T13:55:48.246000+00:00,11353,47.948,0.807,43,1292
2026-08-23T13:55:48.656000+00:00,11353,38.833,4.312,55,1292
2026-08-23T13:55:48.757000+00:00,11353,29.214,2.894,22,1292
2026-08-23T13:55:48.770000+00:00,11353,7.02,5.31,81,1292
2026-08-23T13:55:48.859000+00:00,11353,26.476,1.396,27,1292
2026-08-23T13:55:49.096000+00:00,11353,11.353,1.025,44,1292
2026-08-23T13:55:49.196000+00:00,11353,42.332,,41,1292
2026-08-23T13:55:49.314000+00:00,11353,45.72,3.381,77,1292
2026-08-23T13:55:49.534000+00:00,11353,32.606,3.404,23,1292
2026-08-23T13:55:49.848000+00:00,11353,42.324,3.445,41,1292
2026-08-23T13:55:50.256000+00:00,11353,46.662,0.942,11,1292
2026-08-23T13:55:50.655000+00:00,11353,38.832,4.407,55,1292
2026-08-23T13:55:50.698000+00:00,11353,17.514,6.158,30,1292
2026-08-23T13:55:50.737000+00:00,11353,47.156,0.494,5,1292
2026-08-23T13:55:50.906000+00:00,11353,54.795,7.195,18,1292
2026-08-23T13:55:51.471000+00:00,11353,9.691,2.671,63,1292
2026-08-23T13:55:51.474000+00:00,11353,34.565,1.959,14,1292
2026-08-23T13:55:51.570000+00:00,11353,47.974,0.818,43,1292
2026-08-23T13:55:51.608000+00:00,11353,45.744,3.407,77,1292
2026-08-23T13:55:51.679000+00:00,11353,1.855,1.855,1,1292
2026-08-23T13:55:51.830000+00:00,11353,25.341,7.883,10,1292
2026-08-23T13:55:51.852000+00:00,11353,29.454,2.978,22,1292
2026-08-23T13:55:51.872000+00:00,11353,17.513,6.165,30,1292
2026-08-23T13:55:52.074000+00:00,11353,42.273,3.44,41,1292
2026-08-23T13:55:52.080000+00:00,11353,10.312,0.621,16,1292
2026-08-23T13:55:52.181000+00:00,11353,32.592,3.378,23,1292
2026-08-23T13:55:52.181000+00:00,11353,6.965,5.232,81,1292
2026-08-23T13:55:52.530000+00:00,11353,46.678,0.934,11,1292
2026-08-23T13:55:52.629000+00:00,11353,45.755,,77,1292
2026-08-23T13:55:52.985000+00:00,11353,47.129,0.451,5,1292
2026-08-23T13:55:53.088000+00:00,11353,26.592,1.251,27,1292
2026-08-23T13:55:53.155000+00:00,11353,11.386,1.074,44,1292
2026-08-23T13:55:53.275000+00:00,11353,45.764,3.44,77,1292
2026-08-23T13:55:53.547000+00:00,11353,46.694,0.939,11,1292
2026-08-23T13:55:53.796000+00:00,11353,47.935,0.806,43,1292
2026-08-23T13:55:53.982000+00:00,11353,47.094,0.4,5,1292
2026-08-23T13:55:54.030000+00:00,11353,42.214,3.382,41,1292
2026-08-23T13:55:54.145000+00:00,11353,34.588,1.996,14,1292
2026-08-23T13:55:54.237000+00:00,11353,46.71,0.946,11,1292
2026-08-23T13:55:54.570000+00:00,11353,47.059,0.349,5,1292
2026-08-23T13:55:54.650000+00:00,11353,1.873,1.873,1,1292
2026-08-23T13:55:54.795000+00:00,11353,47.89,0.796,43,1292
2026-08-23T13:55:54.819000+00:00,11353,9.677,2.712,63,1292
2026-08-23T13:55:55.144000+00:00,11353,32.755,3.301,23,1292
2026-08-23T13:55:55.207000+00:00,11353,54.919,6.971,18,1292
2026-08-23T13:55:55.379000+00:00,11353,17.601,6.248,30,1292
2026-08-23T13:55:55.379000+00:00,11353,47.845,0.786,43,1292
2026-08-23T13:55:55.498000+00:00,11353,10.246,0.569,16,1292
2026-08-23T13:55:55.531000+00:00,11353,25.407,7.91,10,1292
2026-08-23T13:55:55.570000+00:00,11353,45.777,3.504,77,1292
2026-08-23T13:55:55.903000+00:00,11353,38.976,4.411,55,1292
2026-08-23T13:55:56.086000+00:00,11353,29.571,2.979,22,1292
2026-08-23T13:55:56.457000+00:00,11353,11.306,1.06,44,1292
2026-08-23T13:55:56.535000+00:00,11353,46.728,0.951,11,1292
2026-08-23T13:55:56.691000+00:00,11353,46.903,0.175,5,1292
2026-08-23T13:55:56.707000+00:00,11353,26.655,1.248,27,1292
2026-08-23T13:55:56.816000+00:00,11353,6.984,5.129,81,1292
2026-08-23T13:55:57.098000+00:00,11353,34.715,1.96,14,1292
2026-08-23T13:55:57.421000+00:00,11353,47.628,0.725,43,1292
2026-08-23T13:55:57.677000+00:00,11353,45.849,3.635,77,1292
2026-08-23T13:55:57.767000+00:00,11353,1.821,1.821,1,1292
2026-08-23T13:55:58.558000+00:00,11353,39.007,4.419,55,1292
2026-08-23T13:55:58.596000+00:00,11353,54.997,21.142,18,1292
2026-08-23T13:55:58.655000+00:00,11353,25.458,7.944,10,1292
2026-08-23T13:55:58.675000+00:00,11353,46.852,1.003,11,1292
2026-08-23T13:55:58.831000+00:00,11353,47.009,0.157,5,1292
2026-08-23T13:55:59.374000+00:00,11353,42.407,3.431,41,1292
2026-08-23T13:55:59.415000+00:00,11353,47.604,0.595,43,1292
2026-08-23T13:55:59.415000+00:00,11353,17.664,6.278,30,1292
2026-08-23T13:55:59.482000+00:00,11353,32.995,3.424,23,1292
2026-08-23T13:55:59.545000+00:00,11353,9.717,2.733,63,1292
2026-08-23T13:55:59.638000+00:00,11353,29.594,2.939,22,1292
2026-08-23T13:55:59.767000+00:00,11353,6.992,5.119,81,1292
2026-08-23T13:55:59.864000+00:00,11353,25.479,7.966,10,1292
2026-08-23T13:55:59.954000+00:00,11353,26.764,1.306,27,1292
2026-08-23T13:56:00.168000+00:00,11353,10.317,0.6,16,1292
2026-08-23T13:56:00.897000+00:00,11353,55.047,21.043,18,1292
2026-08-23T13:56:01.174000+00:00,11353,11.331,1.014,44,1292
2026-08-23T13:56:01.174000+00:00,11353,26.809,1.33,27,1292
2026-08-23T13:56:01.296000+00:00,11353,34.823,1.828,14,1292
2026-08-23T13:56:01.596000+00:00,11353,39.218,4.503,55,1292
2026-08-23T13:56:01.932000+00:00,11353,55.077,,18,1292
2026-08-23T13:56:02.002000+00:00,11353,42.448,3.441,41,1292
2026-08-23T13:56:02.513000+00:00,11353,9.755,2.763,63,1292
2026-08-23T13:56:02.596000+00:00,11353,55.101,7.256,18,1292
2026-08-23T13:56:02.775000+00:00,11353,17.601,6.295,30,1292
2026-08-23T13:56:02.984000+00:00,11353,29.657,2.893,22,1292
2026-08-23T13:56:03.178000+00:00,11353,45.972,3.565,77,1292
2026-08-23T13:56:03.191000+00:00,11353,6.967,5.146,81,1292
2026-08-23T13:56:03.222000+00:00,11353,1.817,1.817,1,1292
2026-08-23T13:56:03.222000+00:00,11353,10.274,0.519,16,1292
2026-08-23T13:56:03.222000+00:00,11353,33.059,3.465,23,1292
2026-08-23T13:56:03.420000+00:00,11353,25.658,8.057,10,1292
2026-08-23T13:56:03.997000+00:00,11353,47.052,1.08,11,1292
2026-08-23T13:56:04.095000+00:00,11353,29.688,2.879,22,1292
2026-08-23T13:56:04.145000+00:00,11353,47.209,,5,1292
2026-08-23T13:56:04.197000+00:00,11353,11.424,1.15,44,1292
2026-08-23T13:56:04.825000+00:00,11353,26.997,1.339,27,1292
2026-08-23T13:56:04.991000+00:00,11353,55.158,,18,1292
2026-08-23T13:56:04.991000+00:00,11353,34.896,1.837,14,1292
2026-08-23T13:56:04.993000+00:00,11353,48.051,0.842,43,1292
2026-08-23T13:56:05.155000+00:00,11353,42.753,3.535,41,1292
2026-08-23T13:56:05.575000+00:00,11353,46.043,3.595,77,1292
2026-08-23T13:56:05.696000+00:00,11353,9.713,2.746,63,1292
2026-08-23T13:56:05.832000+00:00,11353,1.813,1.813,1,1292
2026-08-23T13:56:05.875000+00:00,11353,39.401,4.578,55,1292
2026-08-23T13:56:06.267000+00:00,11353,33.089,3.432,23,1292
2026-08-23T13:56:06.275000+00:00,11353,10.328,0.615,16,1292
2026-08-23T13:56:06.657000+00:00,11353,47.107,1.064,11,1292
2026-08-23T13:56:06.875000+00:00,11353,47.321,0.214,5,1292
2026-08-23T13:56:07.013000+00:00,11353,55.177,,18,1292
2026-08-23T13:56:07.330000+00:00,11353,11.374,1.046,44,1292
2026-08-23T13:56:07.496000+00:00,11353,33.103,3.415,23,1292
2026-08-23T13:56:07.530000+00:00,11353,25.726,8.062,10,1292
2026-08-23T13:56:07.530000+00:00,11353,17.676,6.345,30,1292
2026-08-23T13:56:07.674000+00:00,11353,48.144,0.823,43,1292
2026-08-23T13:56:07.696000+00:00,11353,29.941,2.944,22,1292
2026-08-23T13:56:08.174000+00:00,11353,6.977,5.16,81,1292
2026-08-23T13:56:08.177000+00:00,11353,35.006,1.917,14,1292
2026-08-23T13:56:08.767000+00:00,11353,46.373,3.62,77,1292
2026-08-23T13:56:08.830000+00:00,11353,27.072,1.346,27,1292
2026-08-23T13:56:09.418000+00:00,11353,42.937,3.536,41,1292
2026-08-23T13:56:09.429000+00:00,11353,35.052,1.949,14,1292
2026-08-23T13:56:09.496000+00:00,11353,39.448,4.552,55,1292
2026-08-23T13:56:09.767000+00:00,11353,47.39,1.017,11,1292
2026-08-23T13:56:10.231000+00:00,11353,47.838,0.448,5,1292
2026-08-23T13:56:10.376000+00:00,11353,53.447,5.396,31,1292
2026-08-23T13:56:10.507000+00:00,11353,17.745,6.321,30,1292
2026-08-23T13:56:10.866000+00:00,11353,48.488,0.65,43,1292
2026-08-23T13:56:10.913000+00:00,11353,25.769,8.168,10,1292
