position,driver_number,lap_duration,meeting_key,session_key,source_closure_retrieved_utc
1,63,78.518,1279,11230,2026-08-21T05:09:06.118428Z
2,12,78.811,1279,11230,2026-08-21T05:09:06.118428Z
3,6,79.303,1279,11230,2026-08-21T05:09:06.118428Z
4,16,79.327,1279,11230,2026-08-21T05:09:06.118428Z
5,81,79.38,1279,11230,2026-08-21T05:09:06.118428Z
6,1,79.475,1279,11230,2026-08-21T05:09:06.118428Z
7,44,79.478,1279,11230,2026-08-21T05:09:06.118428Z
8,30,79.994,1279,11230,2026-08-21T05:09:06.118428Z
9,41,81.247,1279,11230,2026-08-21T05:09:06.118428Z
10,5,,1279,11230,2026-08-21T05:09:06.118428Z
11,27,80.303,1279,11230,2026-08-21T05:09:06.118428Z
12,87,80.311,1279,11230,2026-08-21T05:09:06.118428Z
13,31,80.491,1279,11230,2026-08-21T05:09:06.118428Z
14,10,80.501,1279,11230,2026-08-21T05:09:06.118428Z
15,23,80.941,1279,11230,2026-08-21T05:09:06.118428Z
16,43,81.27,1279,11230,2026-08-21T05:09:06.118428Z
17,14,81.969,1279,11230,2026-08-21T05:09:06.118428Z
18,11,82.605,1279,11230,2026-08-21T05:09:06.118428Z
19,77,83.244,1279,11230,2026-08-21T05:09:06.118428Z
20,3,,1279,11230,2026-08-21T05:09:06.118428Z
21,55,,1279,11230,2026-08-21T05:09:06.118428Z
22,18,,1279,11230,2026-08-21T05:09:06.118428Z
1,12,88.778,1281,11249,2026-08-21T05:11:09.823503Z
2,63,89.076,1281,11249,2026-08-21T05:11:09.823503Z
3,81,89.132,1281,11249,2026-08-21T05:11:09.823503Z
4,16,89.405,1281,11249,2026-08-21T05:11:09.823503Z
5,1,89.409,1281,11249,2026-08-21T05:11:09.823503Z
6,44,89.567,1281,11249,2026-08-21T05:11:09.823503Z
7,10,89.691,1281,11249,2026-08-21T05:11:09.823503Z
8,6,89.978,1281,11249,2026-08-21T05:11:09.823503Z
9,5,90.274,1281,11249,2026-08-21T05:11:09.823503Z
10,41,90.319,1281,11249,2026-08-21T05:11:09.823503Z
11,3,90.262,1281,11249,2026-08-21T05:11:09.823503Z
12,31,90.309,1281,11249,2026-08-21T05:11:09.823503Z
13,27,90.387,1281,11249,2026-08-21T05:11:09.823503Z
14,30,90.495,1281,11249,2026-08-21T05:11:09.823503Z
15,43,90.627,1281,11249,2026-08-21T05:11:09.823503Z
16,55,91.033,1281,11249,2026-08-21T05:11:09.823503Z
17,23,91.088,1281,11249,2026-08-21T05:11:09.823503Z
18,87,91.09,1281,11249,2026-08-21T05:11:09.823503Z
19,11,92.206,1281,11249,2026-08-21T05:11:09.823503Z
20,77,92.33,1281,11249,2026-08-21T05:11:09.823503Z
21,14,92.646,1281,11249,2026-08-21T05:11:09.823503Z
22,18,92.92,1281,11249,2026-08-21T05:11:09.823503Z
1,1,87.869,1284,11271,2026-08-21T05:14:08.268620Z
2,12,88.091,1284,11271,2026-08-21T05:14:08.268620Z
3,81,88.108,1284,11271,2026-08-21T05:14:08.268620Z
4,16,88.239,1284,11271,2026-08-21T05:14:08.268620Z
5,3,88.461,1284,11271,2026-08-21T05:14:08.268620Z
6,63,88.493,1284,11271,2026-08-21T05:14:08.268620Z
7,44,88.618,1284,11271,2026-08-21T05:14:08.268620Z
8,43,89.32,1284,11271,2026-08-21T05:14:08.268620Z
9,6,89.422,1284,11271,2026-08-21T05:14:08.268620Z
10,10,89.474,1284,11271,2026-08-21T05:14:08.268620Z
11,5,89.994,1284,11271,2026-08-21T05:14:08.268620Z
12,27,90.019,1284,11271,2026-08-21T05:14:08.268620Z
13,87,90.116,1284,11271,2026-08-21T05:14:08.268620Z
14,55,90.224,1284,11271,2026-08-21T05:14:08.268620Z
15,30,91.043,1284,11271,2026-08-21T05:14:08.268620Z
16,31,91.245,1284,11271,2026-08-21T05:14:08.268620Z
17,11,91.255,1284,11271,2026-08-21T05:14:08.268620Z
18,23,91.322,1284,11271,2026-08-21T05:14:08.268620Z
19,77,91.826,1284,11271,2026-08-21T05:14:08.268620Z
20,14,101.311,1284,11271,2026-08-21T05:14:08.268620Z
21,18,,1284,11271,2026-08-21T05:14:08.268620Z
22,41,90.573,1284,11271,2026-08-21T05:14:08.268620Z
1,63,72.965,1285,11282,2026-08-21T05:15:10.685950Z
2,12,73.033,1285,11282,2026-08-21T05:15:10.685950Z
3,1,73.28,1285,11282,2026-08-21T05:15:10.685950Z
4,81,73.299,1285,11282,2026-08-21T05:15:10.685950Z
5,44,73.326,1285,11282,2026-08-21T05:15:10.685950Z
6,16,73.41,1285,11282,2026-08-21T05:15:10.685950Z
7,3,73.504,1285,11282,2026-08-21T05:15:10.685950Z
8,6,73.605,1285,11282,2026-08-21T05:15:10.685950Z
9,41,73.737,1285,11282,2026-08-21T05:15:10.685950Z
10,55,74.536,1285,11282,2026-08-21T05:15:10.685950Z
11,27,74.595,1285,11282,2026-08-21T05:15:10.685950Z
12,5,74.627,1285,11282,2026-08-21T05:15:10.685950Z
13,43,74.702,1285,11282,2026-08-21T05:15:10.685950Z
14,31,74.928,1285,11282,2026-08-21T05:15:10.685950Z
15,14,,1285,11282,2026-08-21T05:15:10.685950Z
16,11,76.002,1285,11282,2026-08-21T05:15:10.685950Z
17,18,76.354,1285,11282,2026-08-21T05:15:10.685950Z
18,30,,1285,11282,2026-08-21T05:15:10.685950Z
19,87,75.197,1285,11282,2026-08-21T05:15:10.685950Z
20,10,76.642,1285,11282,2026-08-21T05:15:10.685950Z
21,77,76.866,1285,11282,2026-08-21T05:15:10.685950Z
22,23,,1285,11282,2026-08-21T05:15:10.685950Z
1,44,88.376,1289,11317,2026-08-21T05:19:05.888157Z
2,12,88.387,1289,11317,2026-08-21T05:19:05.888157Z
3,3,88.697,1289,11317,2026-08-21T05:19:05.888157Z
4,16,88.703,1289,11317,2026-08-21T05:19:05.888157Z
5,63,88.733,1289,11317,2026-08-21T05:19:05.888157Z
6,1,88.74,1289,11317,2026-08-21T05:19:05.888157Z
7,81,88.772,1289,11317,2026-08-21T05:19:05.888157Z
8,6,88.835,1289,11317,2026-08-21T05:19:05.888157Z
9,30,88.927,1289,11317,2026-08-21T05:19:05.888157Z
10,41,89.367,1289,11317,2026-08-21T05:19:05.888157Z
11,10,89.482,1289,11317,2026-08-21T05:19:05.888157Z
12,5,89.679,1289,11317,2026-08-21T05:19:05.888157Z
13,27,89.707,1289,11317,2026-08-21T05:19:05.888157Z
14,43,89.983,1289,11317,2026-08-21T05:19:05.888157Z
15,55,90.197,1289,11317,2026-08-21T05:19:05.888157Z
16,87,91.083,1289,11317,2026-08-21T05:19:05.888157Z
17,31,91.714,1289,11317,2026-08-21T05:19:05.888157Z
18,11,91.776,1289,11317,2026-08-21T05:19:05.888157Z
19,77,92.02,1289,11317,2026-08-21T05:19:05.888157Z
20,14,92.91,1289,11317,2026-08-21T05:19:05.888157Z
21,18,92.988,1289,11317,2026-08-21T05:19:05.888157Z
22,23,90.65,1289,11317,2026-08-21T05:19:05.888157Z
1,12,88.111,1289,11322,2026-08-21T05:19:16.426536Z
2,16,88.286,1289,11322,2026-08-21T05:19:16.426536Z
3,44,88.458,1289,11322,2026-08-21T05:19:16.426536Z
4,63,88.481,1289,11322,2026-08-21T05:19:16.426536Z
5,6,88.746,1289,11322,2026-08-21T05:19:16.426536Z
6,1,88.877,1289,11322,2026-08-21T05:19:16.426536Z
7,3,88.893,1289,11322,2026-08-21T05:19:16.426536Z
8,81,89.032,1289,11322,2026-08-21T05:19:16.426536Z
9,41,89.305,1289,11322,2026-08-21T05:19:16.426536Z
10,30,89.716,1289,11322,2026-08-21T05:19:16.426536Z
11,5,89.461,1289,11322,2026-08-21T05:19:16.426536Z
12,27,90.076,1289,11322,2026-08-21T05:19:16.426536Z
13,87,90.501,1289,11322,2026-08-21T05:19:16.426536Z
14,55,90.623,1289,11322,2026-08-21T05:19:16.426536Z
15,10,90.063,1289,11322,2026-08-21T05:19:16.426536Z
16,23,91.341,1289,11322,2026-08-21T05:19:16.426536Z
17,31,90.68,1289,11322,2026-08-21T05:19:16.426536Z
18,77,91.227,1289,11322,2026-08-21T05:19:16.426536Z
19,43,91.321,1289,11322,2026-08-21T05:19:16.426536Z
20,11,91.451,1289,11322,2026-08-21T05:19:16.426536Z
21,14,93.025,1289,11322,2026-08-21T05:19:16.426536Z
22,18,92.863,1289,11322,2026-08-21T05:19:16.426536Z
1,12,104.361,1290,11330,2026-08-21T05:20:13.565654Z
2,3,104.678,1290,11330,2026-08-21T05:20:13.565654Z
3,63,104.869,1290,11330,2026-08-21T05:20:13.565654Z
4,16,104.893,1290,11330,2026-08-21T05:20:13.565654Z
5,44,104.895,1290,11330,2026-08-21T05:20:13.565654Z
6,81,105.016,1290,11330,2026-08-21T05:20:13.565654Z
7,41,105.143,1290,11330,2026-08-21T05:20:13.565654Z
8,5,105.628,1290,11330,2026-08-21T05:20:13.565654Z
9,30,106.12,1290,11330,2026-08-21T05:20:13.565654Z
10,10,106.331,1290,11330,2026-08-21T05:20:13.565654Z
11,43,106.392,1290,11330,2026-08-21T05:20:13.565654Z
12,27,106.671,1290,11330,2026-08-21T05:20:13.565654Z
13,1,104.801,1290,11330,2026-08-21T05:20:13.565654Z
14,87,106.779,1290,11330,2026-08-21T05:20:13.565654Z
15,23,107.12,1290,11330,2026-08-21T05:20:13.565654Z
16,31,107.801,1290,11330,2026-08-21T05:20:13.565654Z
17,77,107.823,1290,11330,2026-08-21T05:20:13.565654Z
18,11,107.971,1290,11330,2026-08-21T05:20:13.565654Z
19,55,106.777,1290,11330,2026-08-21T05:20:13.565654Z
20,18,110.177,1290,11330,2026-08-21T05:20:13.565654Z
21,6,,1290,11330,2026-08-21T05:20:13.565654Z
22,14,110.002,1290,11330,2026-08-21T05:20:13.565654Z
1,1,77.207,1291,11338,2026-08-21T05:21:09.476046Z
2,16,77.445,1291,11338,2026-08-21T05:21:09.476046Z
3,81,77.684,1291,11338,2026-08-21T05:21:09.476046Z
4,3,77.725,1291,11338,2026-08-21T05:21:09.476046Z
5,44,77.219,1291,11338,2026-08-21T05:21:09.476046Z
6,63,77.76,1291,11338,2026-08-21T05:21:09.476046Z
7,12,77.479,1291,11338,2026-08-21T05:21:09.476046Z
8,6,77.856,1291,11338,2026-08-21T05:21:09.476046Z
