lane,rows,result,reason,required_status,heavy_endpoint
weather,4050,pass,evidence_bearing,required_lightweight,False
race_control,1510,pass,evidence_bearing,required_lightweight,False
intervals,28253,pass,evidence_bearing,required_lightweight,False
position,13107,pass,evidence_bearing,required_lightweight,False
stints,2295,pass,evidence_bearing,required_lightweight,False
pit,221,pass,evidence_bearing,required_lightweight,False
starting_grid,66,pass,evidence_bearing,required_lightweight,False
drivers,556,pass,evidence_bearing,required_lightweight,False
team_radio,201,pass,evidence_bearing,opportunistic,False
