timestamp_utc,endpoint,strategy,params_json,rows,status,error,elapsed_seconds
2026-08-22T15:49:28.704772Z,sessions,sessions_by_year,"{""year"": 2026}",131,pass,,0.767
2026-08-22T15:49:29.421090Z,weather,weather_by_session_key,"{""session_key"": 11465}",540,pass,,0.563
2026-08-22T15:49:30.008898Z,race_control,race_control_by_session_key,"{""session_key"": 11465}",56,pass,,0.486
2026-08-22T15:49:30.599099Z,intervals,intervals_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.488
2026-08-22T15:49:31.182220Z,position,position_by_session_key,"{""session_key"": 11465}",415,pass,,0.482
2026-08-22T15:49:31.754864Z,stints,stints_by_session_key,"{""session_key"": 11465}",207,pass,,0.471
2026-08-22T15:49:31.856752Z,pit,skip_non_race_like_session,"{""session_key"": 11465}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-08-22T15:49:32.478098Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.621
2026-08-22T15:49:33.054122Z,drivers,drivers_by_session_key,"{""session_key"": 11465}",22,pass,,0.475
2026-08-22T15:49:33.824470Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.668
2026-08-22T15:49:34.437986Z,weather,weather_by_session_key,"{""session_key"": 11466}",484,pass,,0.512
2026-08-22T15:49:35.009586Z,race_control,race_control_by_session_key,"{""session_key"": 11466}",67,pass,,0.47
2026-08-22T15:49:35.612298Z,intervals,intervals_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.501
2026-08-22T15:49:36.176408Z,position,position_by_session_key,"{""session_key"": 11466}",280,pass,,0.463
2026-08-22T15:49:36.746408Z,stints,stints_by_session_key,"{""session_key"": 11466}",233,pass,,0.468
2026-08-22T15:49:36.848249Z,pit,skip_non_race_like_session,"{""session_key"": 11466}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-08-22T15:49:37.299030Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.451
2026-08-22T15:49:37.859994Z,drivers,drivers_by_session_key,"{""session_key"": 11466}",22,pass,,0.46
2026-08-22T15:49:38.419195Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.457
2026-08-22T15:49:39.036338Z,weather,weather_by_session_key,"{""session_key"": 11467}",528,pass,,0.516
2026-08-22T15:49:39.678036Z,race_control,race_control_by_session_key,"{""session_key"": 11467}",109,pass,,0.54
2026-08-22T15:49:40.314822Z,intervals,intervals_by_session_key,"{""session_key"": 11467}",0,http_404,"{""detail"":""No results found.""}",0.535
2026-08-22T15:49:40.894246Z,position,position_by_session_key,"{""session_key"": 11467}",216,pass,,0.478
2026-08-22T15:49:41.471611Z,stints,stints_by_session_key,"{""session_key"": 11467}",211,pass,,0.476
