lane,rows,result,reason,required_status,heavy_endpoint
weather,6100,pass,evidence_bearing,required_lightweight,False
race_control,2669,pass,evidence_bearing,required_lightweight,False
intervals,110218,pass,evidence_bearing,required_lightweight,False
position,23259,pass,evidence_bearing,required_lightweight,False
stints,3629,pass,evidence_bearing,required_lightweight,False
pit,378,pass,evidence_bearing,required_lightweight,False
starting_grid,176,pass,evidence_bearing,required_lightweight,False
drivers,918,pass,evidence_bearing,required_lightweight,False
team_radio,220,pass,evidence_bearing,opportunistic,False
