source_id,source_name,source_type,source_path_or_uri,source_timestamp_utc,source_sha256,source_role,gate_allowed,notes
forecast_source,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1290_belgium_spa_francorchamps_spa_francorchamps/post_event/stable_baseline/forecast_rows.csv,csv,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1290_belgium_spa_francorchamps_spa_francorchamps/post_event/stable_baseline/forecast_rows.csv,2026-07-19T22:42:14Z,0b821f45debc0ec77464d09bdaa2a5e00ed19d2263695bda45741a2d926a8900,forecast_source,True,Actual forecast source copied into immutable bundle.
