meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1293,11357,1,16,1,3,SOFT,0
1293,11357,1,14,1,3,SOFT,0
1293,11357,1,55,1,3,SOFT,0
1293,11357,1,31,1,3,SOFT,0
1293,11357,1,87,1,3,SOFT,0
1293,11357,1,18,1,3,SOFT,0
1293,11357,1,77,1,3,SOFT,0
1293,11357,1,11,1,3,SOFT,0
1293,11357,2,14,4,6,SOFT,3
1293,11357,1,30,1,5,MEDIUM,0
1293,11357,1,81,1,3,SOFT,0
1293,11357,2,87,4,6,SOFT,0
1293,11357,1,1,1,4,SOFT,0
1293,11357,1,12,1,3,SOFT,0
1293,11357,1,63,1,3,MEDIUM,0
1293,11357,1,22,1,3,SOFT,0
1293,11357,1,10,1,3,SOFT,0
1293,11357,1,41,1,3,SOFT,0
1293,11357,1,27,1,3,SOFT,0
1293,11357,2,31,4,6,SOFT,0
1293,11357,1,5,1,3,SOFT,0
1293,11357,2,55,4,6,SOFT,0
1293,11357,1,23,1,3,SOFT,0
1293,11357,1,43,1,3,SOFT,0
1293,11357,2,18,4,6,SOFT,3
1293,11357,2,77,4,6,SOFT,0
1293,11357,2,11,4,6,SOFT,0
1293,11357,2,22,4,6,SOFT,0
1293,11357,2,23,4,6,SOFT,3
1293,11357,3,18,7,9,SOFT,0
1293,11357,3,11,7,9,SOFT,0
1293,11357,3,77,7,9,SOFT,0
1293,11357,2,30,6,9,SOFT,0
1293,11357,3,55,7,9,SOFT,0
1293,11357,1,3,1,3,SOFT,0
1293,11357,2,63,4,5,MEDIUM,3
1293,11357,2,12,4,5,SOFT,3
1293,11357,3,87,7,9,SOFT,3
1293,11357,2,16,4,6,SOFT,0
1293,11357,3,31,7,9,SOFT,0
1293,11357,2,10,4,6,SOFT,3
1293,11357,2,1,5,7,SOFT,4
1293,11357,1,44,1,3,SOFT,0
1293,11357,2,81,4,7,SOFT,3
1293,11357,2,27,4,6,SOFT,0
1293,11357,2,5,4,6,SOFT,0
1293,11357,2,41,4,6,SOFT,3
1293,11357,2,43,4,6,SOFT,3
1293,11357,3,30,10,12,SOFT,0
1293,11357,2,3,4,6,SOFT,3
1293,11357,4,55,10,12,SOFT,3
1293,11357,5,55,13,15,SOFT,0
1293,11357,3,16,7,9,SOFT,6
1293,11357,4,87,10,12,SOFT,0
1293,11357,2,44,4,6,SOFT,3
1293,11357,3,41,7,9,SOFT,0
1293,11357,3,12,6,8,SOFT,0
1293,11357,3,63,6,8,SOFT,0
1293,11357,3,1,8,10,SOFT,0
1293,11357,4,31,10,12,SOFT,3
1293,11357,3,81,8,10,SOFT,0
1293,11357,3,5,7,9,SOFT,0
1293,11357,3,10,7,9,SOFT,0
1293,11357,3,27,7,9,SOFT,0
1293,11357,3,43,7,9,SOFT,0
1293,11357,4,30,13,17,SOFT,0
1293,11357,5,87,13,15,SOFT,0
1293,11357,5,31,13,15,SOFT,0
1293,11357,4,5,10,12,SOFT,0
1293,11357,4,27,10,12,SOFT,0
1293,11357,4,12,9,11,SOFT,3
1293,11357,4,63,9,11,SOFT,0
1293,11357,4,10,10,12,SOFT,0
1293,11357,4,1,11,13,SOFT,3
1293,11357,4,81,11,13,SOFT,3
1293,11357,4,43,10,12,SOFT,0
1293,11357,4,41,10,12,SOFT,0
1293,11357,3,3,7,11,SOFT,0
1293,11357,4,16,10,12,SOFT,0
1293,11357,3,44,7,9,SOFT,0
1293,11357,5,12,12,13,SOFT,6
1293,11357,5,81,14,16,SOFT,0
1293,11357,5,1,14,16,SOFT,0
1293,11357,6,12,14,16,SOFT,0
1293,11357,4,3,12,14,SOFT,0
1293,11357,5,41,13,15,SOFT,0
1293,11357,5,63,12,14,SOFT,0
1293,11357,5,16,13,15,SOFT,0
1293,11357,4,44,10,12,SOFT,3
1293,11357,5,10,13,15,SOFT,0
1293,11357,5,43,13,15,SOFT,0
1293,11357,6,81,17,18,SOFT,0
1293,11357,7,12,17,18,SOFT,3
1293,11357,6,1,17,19,SOFT,0
1293,11357,5,3,15,17,SOFT,0
1293,11357,6,63,15,17,SOFT,0
1293,11357,6,41,16,18,SOFT,0
1293,11357,6,16,16,18,SOFT,0
1293,11357,5,44,13,15,SOFT,0
1293,11357,6,10,16,18,SOFT,0
1293,11357,6,43,16,18,SOFT,0
