lane,rows,result,reason,required_status,heavy_endpoint
weather,7814,pass,evidence_bearing,required_lightweight,False
race_control,5297,pass,evidence_bearing,required_lightweight,False
intervals,343457,pass,evidence_bearing,required_lightweight,False
position,32894,pass,evidence_bearing,required_lightweight,False
stints,3981,pass,evidence_bearing,required_lightweight,False
pit,539,pass,evidence_bearing,required_lightweight,False
starting_grid,330,pass,evidence_bearing,required_lightweight,False
drivers,1150,pass,evidence_bearing,required_lightweight,False
team_radio,496,pass,evidence_bearing,opportunistic,False
