source_id,source_name,source_type,source_path_or_uri,source_timestamp_utc,source_sha256,source_role,gate_allowed,notes
forecast_source,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1294_spain_madrid_madring/post_event/control_room_overlay/forecast_rows.csv,csv,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1294_spain_madrid_madring/post_event/control_room_overlay/forecast_rows.csv,2026-09-13T23:32:41Z,8c8f86a6784e23eda861e53f4208fe64e7535b6a3a692e29b81d5e591e43ca10,forecast_source,True,Actual forecast source copied into immutable bundle.
