lane,rows,result,reason,required_status,heavy_endpoint
weather,4675,pass,evidence_bearing,required_lightweight,False
race_control,2435,pass,evidence_bearing,required_lightweight,False
intervals,165266,pass,evidence_bearing,required_lightweight,False
position,13632,pass,evidence_bearing,required_lightweight,False
stints,2012,pass,evidence_bearing,required_lightweight,False
pit,231,pass,evidence_bearing,required_lightweight,False
starting_grid,66,pass,evidence_bearing,required_lightweight,False
drivers,648,pass,evidence_bearing,required_lightweight,False
team_radio,229,pass,evidence_bearing,opportunistic,False
