position,driver_number,lap_duration,meeting_key,session_key,source_closure_retrieved_utc
1,63,78.518,1279,11230,2026-08-21T08:01:05.294646Z
2,12,78.811,1279,11230,2026-08-21T08:01:05.294646Z
3,6,79.303,1279,11230,2026-08-21T08:01:05.294646Z
4,16,79.327,1279,11230,2026-08-21T08:01:05.294646Z
5,81,79.38,1279,11230,2026-08-21T08:01:05.294646Z
6,1,79.475,1279,11230,2026-08-21T08:01:05.294646Z
7,44,79.478,1279,11230,2026-08-21T08:01:05.294646Z
8,30,79.994,1279,11230,2026-08-21T08:01:05.294646Z
9,41,81.247,1279,11230,2026-08-21T08:01:05.294646Z
10,5,,1279,11230,2026-08-21T08:01:05.294646Z
11,27,80.303,1279,11230,2026-08-21T08:01:05.294646Z
12,87,80.311,1279,11230,2026-08-21T08:01:05.294646Z
13,31,80.491,1279,11230,2026-08-21T08:01:05.294646Z
14,10,80.501,1279,11230,2026-08-21T08:01:05.294646Z
15,23,80.941,1279,11230,2026-08-21T08:01:05.294646Z
16,43,81.27,1279,11230,2026-08-21T08:01:05.294646Z
17,14,81.969,1279,11230,2026-08-21T08:01:05.294646Z
18,11,82.605,1279,11230,2026-08-21T08:01:05.294646Z
19,77,83.244,1279,11230,2026-08-21T08:01:05.294646Z
20,3,,1279,11230,2026-08-21T08:01:05.294646Z
21,55,,1279,11230,2026-08-21T08:01:05.294646Z
22,18,,1279,11230,2026-08-21T08:01:05.294646Z
1,12,72.051,1286,11295,2026-08-21T08:08:01.371543Z
2,3,72.094,1286,11295,2026-08-21T08:08:01.371543Z
3,44,72.279,1286,11295,2026-08-21T08:08:01.371543Z
4,16,72.351,1286,11295,2026-08-21T08:08:01.371543Z
5,6,72.434,1286,11295,2026-08-21T08:08:01.371543Z
6,63,72.445,1286,11295,2026-08-21T08:08:01.371543Z
7,81,72.624,1286,11295,2026-08-21T08:08:01.371543Z
8,1,72.765,1286,11295,2026-08-21T08:08:01.371543Z
9,10,73.226,1286,11295,2026-08-21T08:08:01.371543Z
10,30,73.412,1286,11295,2026-08-21T08:08:01.371543Z
11,23,73.787,1286,11295,2026-08-21T08:08:01.371543Z
12,55,73.815,1286,11295,2026-08-21T08:08:01.371543Z
13,27,73.902,1286,11295,2026-08-21T08:08:01.371543Z
14,43,73.995,1286,11295,2026-08-21T08:08:01.371543Z
15,41,74.248,1286,11295,2026-08-21T08:08:01.371543Z
16,5,,1286,11295,2026-08-21T08:08:01.371543Z
17,31,74.722,1286,11295,2026-08-21T08:08:01.371543Z
18,11,74.747,1286,11295,2026-08-21T08:08:01.371543Z
19,87,74.814,1286,11295,2026-08-21T08:08:01.371543Z
20,77,75.283,1286,11295,2026-08-21T08:08:01.371543Z
21,14,75.349,1286,11295,2026-08-21T08:08:01.371543Z
22,18,76.061,1286,11295,2026-08-21T08:08:01.371543Z
1,63,66.113,1288,11311,2026-08-21T08:10:08.526721Z
2,16,66.349,1288,11311,2026-08-21T08:10:08.526721Z
3,44,66.408,1288,11311,2026-08-21T08:10:08.526721Z
4,12,66.414,1288,11311,2026-08-21T08:10:08.526721Z
5,3,66.475,1288,11311,2026-08-21T08:10:08.526721Z
6,1,66.502,1288,11311,2026-08-21T08:10:08.526721Z
7,81,66.511,1288,11311,2026-08-21T08:10:08.526721Z
8,6,66.632,1288,11311,2026-08-21T08:10:08.526721Z
9,30,66.955,1288,11311,2026-08-21T08:10:08.526721Z
10,41,67.007,1288,11311,2026-08-21T08:10:08.526721Z
11,10,67.223,1288,11311,2026-08-21T08:10:08.526721Z
12,5,67.293,1288,11311,2026-08-21T08:10:08.526721Z
13,87,67.523,1288,11311,2026-08-21T08:10:08.526721Z
14,27,67.611,1288,11311,2026-08-21T08:10:08.526721Z
15,31,67.817,1288,11311,2026-08-21T08:10:08.526721Z
16,43,68.171,1288,11311,2026-08-21T08:10:08.526721Z
17,55,68.252,1288,11311,2026-08-21T08:10:08.526721Z
18,23,68.509,1288,11311,2026-08-21T08:10:08.526721Z
19,11,68.945,1288,11311,2026-08-21T08:10:08.526721Z
20,77,69.03,1288,11311,2026-08-21T08:10:08.526721Z
21,14,69.942,1288,11311,2026-08-21T08:10:08.526721Z
22,18,70.363,1288,11311,2026-08-21T08:10:08.526721Z
