meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1289,11322,2026-07-04T15:00:00.013000+00:00,,,SessionStatus,,,,1,SESSION STARTED
1289,11322,2026-07-04T15:00:00+00:00,,,Flag,GREEN,Track,,1,GREEN LIGHT - PIT EXIT OPEN
1289,11322,2026-07-04T15:03:59+00:00,,,Other,,,,,CAR 55 (SAI) TIME 1:33.460 DELETED - TRACK LIMITS AT TURN 3 LAP 3 16:02:18
1289,11322,2026-07-04T15:04:30+00:00,,,Other,,,,,CAR 14 (ALO) LAP DELETED - TRACK LIMITS AT TURN 9 LAP 3 16:03:35 (PIT)
1289,11322,2026-07-04T15:07:15+00:00,,,Flag,YELLOW,Sector,8,1,YELLOW IN TRACK SECTOR 8
1289,11322,2026-07-04T15:07:57+00:00,,,Flag,CLEAR,Sector,8,1,CLEAR IN TRACK SECTOR 8
1289,11322,2026-07-04T15:09:35+00:00,,,Other,,,,,CAR 63 (RUS) LAP DELETED - TRACK LIMITS AT TURN 7 LAP 3 16:07:12 (PIT)
1289,11322,2026-07-04T15:12:47+00:00,,,Other,,,,,TURN 15 INCIDENT INVOLVING CAR 10 (GAS) NOTED - IMPEDING (16:09:25)
1289,11322,2026-07-04T15:16:48+00:00,,,Flag,YELLOW,Sector,12,1,YELLOW IN TRACK SECTOR 12
1289,11322,2026-07-04T15:17:00+00:00,,,Flag,CLEAR,Sector,12,1,CLEAR IN TRACK SECTOR 12
1289,11322,2026-07-04T15:18:00.015000+00:00,,,SessionStatus,,,,1,SESSION FINISHED
1289,11322,2026-07-04T15:18:00+00:00,,,Flag,CHEQUERED,Track,,1,CHEQUERED FLAG
1289,11322,2026-07-04T15:18:18+00:00,,,Other,,,,,FIRST CAR TO TAKE THE FLAG - CAR 23 (ALB)
1289,11322,2026-07-04T15:19:26+00:00,,,Other,,,,,CAR 43 (COL) LAP DELETED - TRACK LIMITS AT TURN 13 LAP 6 16:16:56 (PIT)
1289,11322,2026-07-04T15:20:06+00:00,,,Other,,,,,INCIDENT INVOLVING CAR 31 (OCO) NOTED - YELLOW FLAG INFRINGEMENT (16:16:54)
1289,11322,2026-07-04T15:20:47+00:00,,,Flag,YELLOW,Sector,8,1,YELLOW IN TRACK SECTOR 8
1289,11322,2026-07-04T15:20:50+00:00,,,Flag,YELLOW,Sector,14,1,YELLOW IN TRACK SECTOR 14
1289,11322,2026-07-04T15:20:52+00:00,,,Flag,YELLOW,Sector,13,1,YELLOW IN TRACK SECTOR 13
1289,11322,2026-07-04T15:20:52+00:00,,,Other,,,,,START OF Q2 WILL BE DELAYED
1289,11322,2026-07-04T15:21:33+00:00,,,Flag,YELLOW,Sector,12,1,YELLOW IN TRACK SECTOR 12
1289,11322,2026-07-04T15:22:44+00:00,,,Other,,,,,CAR 11 (PER) TIME 1:31.451 DELETED - TRACK LIMITS AT TURN 9 LAP 9 16:18:19
1289,11322,2026-07-04T15:23:23+00:00,,,Other,,,,,FIA STEWARDS: Q1 INCIDENT INVOLVING CAR 6 (HAD) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME
1289,11322,2026-07-04T15:23:35+00:00,,,Other,,,,,FIA STEWARDS: Q1 INCIDENT INVOLVING CAR 6 (HAD) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME
1289,11322,2026-07-04T15:23:46+00:00,,,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 31 (OCO) WILL BE INVESTIGATED AFTER THE SESSION - YELLOW FLAG INFRINGEMENT (16:16:54)
1289,11322,2026-07-04T15:24:31+00:00,,,Flag,CLEAR,Sector,8,1,CLEAR IN TRACK SECTOR 8
1289,11322,2026-07-04T15:24:54+00:00,,,Other,,,,,FIA STEWARDS: TURN 15 INCIDENT INVOLVING CAR 10 (GAS) WILL BE INVESTIGATED AFTER THE SESSION - IMPEDING (16:09:25)
1289,11322,2026-07-04T15:24:55+00:00,,,Flag,CLEAR,Sector,14,1,CLEAR IN TRACK SECTOR 14
1289,11322,2026-07-04T15:25:46+00:00,,,Other,,,,,CAR 14 (ALO) TIME 1:32.888 DELETED - TRACK LIMITS AT TURN 17 LAP 9 16:18:42
1289,11322,2026-07-04T15:28:18+00:00,,,Other,,,,,Q2 WILL START AT 16:33
1289,11322,2026-07-04T15:30:09+00:00,,,Other,,,,,CAR 11 (PER) TIME 1:31.451 WILL BE REINSTATED
1289,11322,2026-07-04T15:30:50+00:00,,,Flag,CLEAR,Sector,13,1,CLEAR IN TRACK SECTOR 13
1289,11322,2026-07-04T15:30:57+00:00,,,Flag,CLEAR,Sector,12,1,CLEAR IN TRACK SECTOR 12
1289,11322,2026-07-04T15:33:00.021000+00:00,,,SessionStatus,,,,2,SESSION STARTED
1289,11322,2026-07-04T15:33:00+00:00,,,Flag,GREEN,Track,,2,GREEN LIGHT - PIT EXIT OPEN
1289,11322,2026-07-04T15:39:18+00:00,,,Other,,,,,CAR 27 (HUL) TIME 1:29.945 DELETED - TRACK LIMITS AT TURN 13 LAP 12 16:38:10
1289,11322,2026-07-04T15:39:26+00:00,,,Other,,,,,CAR 12 (ANT) TIME 1:56.749 DELETED - TRACK LIMITS AT TURN 3 LAP 9 16:37:36
1289,11322,2026-07-04T15:48:00.020000+00:00,,,SessionStatus,,,,2,SESSION FINISHED
1289,11322,2026-07-04T15:48:00+00:00,,,Flag,CHEQUERED,Track,,2,CHEQUERED FLAG
1289,11322,2026-07-04T15:48:14+00:00,,,Other,,,,,FIRST CAR TO TAKE THE FLAG - CAR 27 (HUL)
1289,11322,2026-07-04T15:48:48+00:00,,,Other,,,,,TURN 6 INCIDENT INVOLVING CARS 10 (GAS) AND 81 (PIA) NOTED (16:45:34)
1289,11322,2026-07-04T15:51:32+00:00,,,Other,,,,,Q3 WILL START AT 16:55
1289,11322,2026-07-04T15:53:22+00:00,,,Other,,,,,CAR 23 (ALB) TIME 1:30.743 DELETED - TRACK LIMITS AT TURN 9 LAP 14 16:47:17
1289,11322,2026-07-04T15:53:42+00:00,,,Other,,,,,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 10 (GAS) AND 81 (PIA) REVIEWED NO FURTHER INVESTIGATION (16:45:34)
1289,11322,2026-07-04T15:55:00.019000+00:00,,,SessionStatus,,,,3,SESSION STARTED
1289,11322,2026-07-04T15:55:00+00:00,,,Flag,GREEN,Track,,3,GREEN LIGHT - PIT EXIT OPEN
1289,11322,2026-07-04T16:05:29+00:00,,,Other,,,,,INCIDENT INVOLVING CAR 41 (LIN) NOTED - UNSAFE RELEASE
1289,11322,2026-07-04T16:07:27+00:00,,,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 41 (LIN) WILL BE INVESTIGATED AFTER THE SESSION - UNSAFE RELEASE (17:04:37)
1289,11322,2026-07-04T16:08:00.028000+00:00,,,SessionStatus,,,,3,SESSION FINISHED
1289,11322,2026-07-04T16:08:00+00:00,,,Flag,CHEQUERED,Track,,3,CHEQUERED FLAG
1289,11322,2026-07-04T16:08:12+00:00,,,Other,,,,,FIRST CAR TO TAKE THE FLAG - CAR 1 (NOR)
1289,11322,2026-07-04T16:11:56+00:00,,,Other,,,,,FIA STEWARDS: Q1 INCIDENT INVOLVING CAR 6 (HAD) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME
1289,11322,2026-07-04T16:13:39+00:00,,,Flag,YELLOW,Sector,17,3,YELLOW IN TRACK SECTOR 17
1289,11322,2026-07-04T16:14:43+00:00,,,Flag,YELLOW,Sector,13,3,YELLOW IN TRACK SECTOR 13
1289,11322,2026-07-04T16:15:23+00:00,,,Flag,YELLOW,Sector,15,3,YELLOW IN TRACK SECTOR 15
1289,11322,2026-07-04T16:15:45+00:00,,,Flag,YELLOW,Sector,16,3,YELLOW IN TRACK SECTOR 16
1289,11322,2026-07-04T16:15:47+00:00,,,Flag,YELLOW,Sector,1,3,YELLOW IN TRACK SECTOR 1
1289,11322,2026-07-04T16:15:53+00:00,,,Flag,YELLOW,Sector,2,3,YELLOW IN TRACK SECTOR 2
1289,11322,2026-07-04T16:16:16+00:00,,,Flag,CLEAR,Sector,15,3,CLEAR IN TRACK SECTOR 15
1289,11322,2026-07-04T16:17:33+00:00,,,Flag,YELLOW,Sector,14,3,YELLOW IN TRACK SECTOR 14
1289,11322,2026-07-04T16:17:48+00:00,,,Flag,YELLOW,Sector,3,3,YELLOW IN TRACK SECTOR 3
1289,11322,2026-07-04T16:18:16+00:00,,,Flag,YELLOW,Sector,11,3,YELLOW IN TRACK SECTOR 11
1289,11322,2026-07-04T16:18:35+00:00,,,Flag,CLEAR,Sector,16,3,CLEAR IN TRACK SECTOR 16
1289,11322,2026-07-04T16:19:14+00:00,,,Flag,YELLOW,Sector,15,3,YELLOW IN TRACK SECTOR 15
1289,11322,2026-07-04T16:19:25+00:00,,,Flag,CLEAR,Sector,2,3,CLEAR IN TRACK SECTOR 2
1289,11322,2026-07-04T16:19:36+00:00,,,Flag,CLEAR,Sector,15,3,CLEAR IN TRACK SECTOR 15
1289,11322,2026-07-04T16:19:39+00:00,,,Flag,YELLOW,Sector,4,3,YELLOW IN TRACK SECTOR 4
1289,11322,2026-07-04T16:19:48+00:00,,,Flag,YELLOW,Sector,12,3,YELLOW IN TRACK SECTOR 12
1289,11322,2026-07-04T16:20:11+00:00,,,Flag,YELLOW,Sector,10,3,YELLOW IN TRACK SECTOR 10
1289,11322,2026-07-04T16:20:36+00:00,,,Flag,YELLOW,Sector,5,3,YELLOW IN TRACK SECTOR 5
1289,11322,2026-07-04T16:20:40+00:00,,,Flag,CLEAR,Sector,10,3,CLEAR IN TRACK SECTOR 10
