date,session_key,pit_duration,lane_duration,meeting_key,lap_number,driver_number,stop_duration,source_closure_retrieved_utc
2026-07-05T14:08:15.448000+00:00,11326,40.5,40.5,1289,2,81,,2026-08-23T10:45:17.800699Z
2026-07-05T14:28:42.786000+00:00,11326,41.2,41.2,1289,14,23,,2026-08-23T10:45:17.800699Z
2026-07-05T14:31:12.628000+00:00,11326,28.7,28.7,1289,17,3,,2026-08-23T10:45:17.800699Z
2026-07-05T14:31:54.573000+00:00,11326,28.9,28.9,1289,17,27,,2026-08-23T10:45:17.800699Z
2026-07-05T14:34:11.122000+00:00,11326,28.7,28.7,1289,18,18,,2026-08-23T10:45:17.800699Z
2026-07-05T14:34:30.503000+00:00,11326,29.9,29.9,1289,19,6,,2026-08-23T10:45:17.800699Z
2026-07-05T14:36:40.733000+00:00,11326,28.8,28.8,1289,20,55,,2026-08-23T10:45:17.800699Z
2026-07-05T14:37:30.798000+00:00,11326,28.7,28.7,1289,20,14,,2026-08-23T10:45:17.800699Z
2026-07-05T14:38:39.595000+00:00,11326,29.3,29.3,1289,21,11,,2026-08-23T10:45:17.800699Z
2026-07-05T14:38:40.451000+00:00,11326,43.2,43.2,1289,21,31,,2026-08-23T10:45:17.800699Z
2026-07-05T14:39:57.554000+00:00,11326,29.3,29.3,1289,22,43,,2026-08-23T10:45:17.800699Z
2026-07-05T14:40:52.147000+00:00,11326,28.6,28.6,1289,23,63,,2026-08-23T10:45:17.800699Z
2026-07-05T14:40:53.747000+00:00,11326,34.8,34.8,1289,23,44,,2026-08-23T10:45:17.800699Z
2026-07-05T14:41:36.072000+00:00,11326,33.6,33.6,1289,23,10,,2026-08-23T10:45:17.800699Z
2026-07-05T14:43:45.836000+00:00,11326,28.4,28.4,1289,25,16,,2026-08-23T10:45:17.800699Z
2026-07-05T14:43:56.211000+00:00,11326,39.6,39.6,1289,23,23,,2026-08-23T10:45:17.800699Z
2026-07-05T14:46:11.109000+00:00,11326,28.6,28.6,1289,26,5,,2026-08-23T10:45:17.800699Z
2026-07-05T14:47:43.893000+00:00,11326,28.9,28.9,1289,27,41,,2026-08-23T10:45:17.800699Z
2026-07-05T14:48:53.303000+00:00,11326,28.8,28.8,1289,28,1,,2026-08-23T10:45:17.800699Z
2026-07-05T14:49:15.954000+00:00,11326,28.7,28.7,1289,28,30,,2026-08-23T10:45:17.800699Z
2026-07-05T14:51:35.455000+00:00,11326,29.9,29.9,1289,29,87,,2026-08-23T10:45:17.800699Z
2026-07-05T14:52:01.983000+00:00,11326,31.5,31.5,1289,29,77,,2026-08-23T10:45:17.800699Z
2026-07-05T14:58:20.856000+00:00,11326,28.3,28.3,1289,34,63,,2026-08-23T10:45:17.800699Z
2026-07-05T14:59:25.087000+00:00,11326,28.9,28.9,1289,35,12,,2026-08-23T10:45:17.800699Z
2026-07-05T14:59:28.796000+00:00,11326,35.8,35.8,1289,34,27,,2026-08-23T10:45:17.800699Z
2026-07-05T15:02:44.835000+00:00,11326,29.5,29.5,1289,36,81,,2026-08-23T10:45:17.800699Z
2026-07-05T15:03:32.875000+00:00,11326,31.4,31.4,1289,35,23,,2026-08-23T10:45:17.800699Z
2026-07-05T15:04:38.769000+00:00,11326,28.9,28.9,1289,38,3,,2026-08-23T10:45:17.800699Z
2026-07-05T15:04:55.474000+00:00,11326,29.8,29.8,1289,38,1,,2026-08-23T10:45:17.800699Z
2026-07-05T15:05:14.352000+00:00,11326,36.4,36.4,1289,38,6,,2026-08-23T10:45:17.800699Z
2026-07-05T15:09:41.585000+00:00,11326,41.2,41.2,1289,41,12,,2026-08-23T10:45:17.800699Z
2026-07-05T15:12:16.429000+00:00,11326,32.5,32.5,1289,40,23,,2026-08-23T10:45:17.800699Z
2026-07-05T15:13:31.663000+00:00,11326,33.6,33.6,1289,43,12,,2026-08-23T10:45:17.800699Z
2026-07-05T15:19:36.825000+00:00,11326,29.6,29.6,1289,47,6,,2026-08-23T10:45:17.800699Z
2026-07-05T15:19:42.582000+00:00,11326,29.8,29.8,1289,46,11,,2026-08-23T10:45:17.800699Z
2026-07-05T15:19:57.160000+00:00,11326,28.5,28.5,1289,47,30,,2026-08-23T10:45:17.800699Z
2026-07-05T15:20:03.631000+00:00,11326,32.1,32.1,1289,47,41,,2026-08-23T10:45:17.800699Z
2026-07-05T15:20:09.066000+00:00,11326,29.9,29.9,1289,47,5,,2026-08-23T10:45:17.800699Z
2026-07-05T15:20:26.714000+00:00,11326,29.5,29.5,1289,46,77,,2026-08-23T10:45:17.800699Z
2026-07-05T15:20:31.463000+00:00,11326,29.4,29.4,1289,47,43,,2026-08-23T10:45:17.800699Z
2026-07-05T15:20:34.854000+00:00,11326,28.8,28.8,1289,48,16,,2026-08-23T10:45:17.800699Z
2026-07-05T15:21:02.149000+00:00,11326,28.7,28.7,1289,48,44,,2026-08-23T10:45:17.800699Z
2026-07-05T15:21:03.857000+00:00,11326,29.0,29.0,1289,47,81,,2026-08-23T10:45:17.800699Z
2026-07-05T15:21:17.735000+00:00,11326,29.9,29.9,1289,46,14,,2026-08-23T10:45:17.800699Z
2026-07-05T15:21:26.513000+00:00,11326,30.2,30.2,1289,47,87,,2026-08-23T10:45:17.800699Z
2026-07-05T15:21:31.210000+00:00,11326,28.4,28.4,1289,48,1,,2026-08-23T10:45:17.800699Z
2026-07-05T15:21:33.609000+00:00,11326,31.2,31.2,1289,47,31,,2026-08-23T10:45:17.800699Z
2026-07-05T15:21:40.753000+00:00,11326,46.2,46.2,1289,46,18,,2026-08-23T10:45:17.800699Z
2026-07-05T15:22:41.160000+00:00,11326,28.7,28.7,1289,48,10,,2026-08-23T10:45:17.800699Z
2026-07-05T15:23:19.064000+00:00,11326,29.2,29.2,1289,48,55,,2026-08-23T10:45:17.800699Z
2026-08-21T14:30:24.009000+00:00,11344,,,1292,1,12,,2026-08-23T10:48:13.833586Z
2026-08-21T14:30:30.048000+00:00,11344,,,1292,1,63,,2026-08-23T10:48:13.833586Z
2026-08-21T14:30:32.720000+00:00,11344,,,1292,1,11,,2026-08-23T10:48:13.833586Z
2026-08-21T14:31:38.561000+00:00,11344,,,1292,1,16,,2026-08-23T10:48:13.833586Z
2026-08-21T14:31:43.409000+00:00,11344,,,1292,1,44,,2026-08-23T10:48:13.833586Z
2026-08-21T14:31:49.126000+00:00,11344,,,1292,1,31,,2026-08-23T10:48:13.833586Z
2026-08-21T14:31:52.331000+00:00,11344,,,1292,1,87,,2026-08-23T10:48:13.833586Z
2026-08-21T14:32:09.310000+00:00,11344,,,1292,1,27,,2026-08-23T10:48:13.833586Z
2026-08-21T14:32:30.364000+00:00,11344,,,1292,1,1,,2026-08-23T10:48:13.833586Z
2026-08-21T14:32:36.515000+00:00,11344,,,1292,1,41,,2026-08-23T10:48:13.833586Z
2026-08-21T14:32:41.048000+00:00,11344,,,1292,1,55,,2026-08-23T10:48:13.833586Z
2026-08-21T14:32:43.657000+00:00,11344,,,1292,1,22,,2026-08-23T10:48:13.833586Z
2026-08-21T14:32:49.686000+00:00,11344,,,1292,1,23,,2026-08-23T10:48:13.833586Z
2026-08-21T14:32:56.533000+00:00,11344,,,1292,1,3,,2026-08-23T10:48:13.833586Z
2026-08-21T14:33:05.834000+00:00,11344,,,1292,1,30,,2026-08-23T10:48:13.833586Z
2026-08-21T14:33:14.042000+00:00,11344,,,1292,1,81,,2026-08-23T10:48:13.833586Z
2026-08-21T14:33:54.468000+00:00,11344,,,1292,1,77,,2026-08-23T10:48:13.833586Z
2026-08-21T14:34:55.911000+00:00,11344,,,1292,1,10,,2026-08-23T10:48:13.833586Z
2026-08-21T14:34:57.508000+00:00,11344,,,1292,1,43,,2026-08-23T10:48:13.833586Z
2026-08-21T14:35:00.629000+00:00,11344,,,1292,1,18,,2026-08-23T10:48:13.833586Z
2026-08-21T14:35:01.690000+00:00,11344,,,1292,1,5,,2026-08-23T10:48:13.833586Z
2026-08-21T14:35:09.483000+00:00,11344,,,1292,1,14,,2026-08-23T10:48:13.833586Z
2026-08-21T14:36:27.604000+00:00,11344,97.4,97.4,1292,4,12,,2026-08-23T10:48:13.833586Z
2026-08-21T14:38:51.948000+00:00,11344,46.6,46.6,1292,5,27,,2026-08-23T10:48:13.833586Z
2026-08-21T14:38:59.369000+00:00,11344,142.0,142.0,1292,4,31,,2026-08-23T10:48:13.833586Z
2026-08-21T14:39:02.947000+00:00,11344,141.8,141.8,1292,4,87,,2026-08-23T10:48:13.833586Z
2026-08-21T14:39:10.145000+00:00,11344,17.8,17.8,1292,5,55,,2026-08-23T10:48:13.833586Z
2026-08-21T14:40:17.514000+00:00,11344,235.3,235.3,1292,5,11,,2026-08-23T10:48:13.833586Z
2026-08-21T14:49:06.046000+00:00,11344,350.1,350.1,1292,8,27,,2026-08-23T10:48:13.833586Z
2026-08-21T14:49:13.928000+00:00,11344,346.6,346.6,1292,7,31,,2026-08-23T10:48:13.833586Z
2026-08-21T14:49:22.273000+00:00,11344,345.8,345.8,1292,8,23,,2026-08-23T10:48:13.833586Z
2026-08-21T14:50:07.429000+00:00,11344,712.3,712.3,1292,5,1,,2026-08-23T10:48:13.833586Z
2026-08-21T14:50:22.245000+00:00,11344,657.2,657.2,1292,5,81,,2026-08-23T10:48:13.833586Z
2026-08-21T14:50:31.162000+00:00,11344,446.0,446.0,1292,9,16,,2026-08-23T10:48:13.833586Z
2026-08-21T14:50:35.288000+00:00,11344,514.3,514.3,1292,8,44,,2026-08-23T10:48:13.833586Z
2026-08-21T14:51:02.704000+00:00,11344,435.1,435.1,1292,8,3,,2026-08-23T10:48:13.833586Z
2026-08-21T14:51:35.422000+00:00,11344,462.9,462.9,1292,8,30,,2026-08-23T10:48:13.833586Z
2026-08-21T14:51:45.756000+00:00,11344,543.3,543.3,1292,8,12,,2026-08-23T10:48:13.833586Z
2026-08-21T14:51:51.052000+00:00,11344,475.4,475.4,1292,10,63,,2026-08-23T10:48:13.833586Z
2026-08-21T14:52:22.614000+00:00,11344,480.7,480.7,1292,7,43,,2026-08-23T10:48:13.833586Z
2026-08-21T14:55:10.895000+00:00,11344,711.0,711.0,1292,8,22,,2026-08-23T10:48:13.833586Z
2026-08-21T14:55:17.442000+00:00,11344,737.5,737.5,1292,8,41,,2026-08-23T10:48:13.833586Z
2026-08-21T14:55:31.642000+00:00,11344,668.4,668.4,1292,7,5,,2026-08-23T10:48:13.833586Z
2026-08-21T14:55:36.663000+00:00,11344,134.9,134.9,1292,11,27,,2026-08-23T10:48:13.833586Z
2026-08-21T14:55:43.475000+00:00,11344,124.3,124.3,1292,10,31,,2026-08-23T10:48:13.833586Z
2026-08-21T14:56:13.156000+00:00,11344,723.6,723.6,1292,7,10,,2026-08-23T10:48:13.833586Z
2026-08-21T14:56:19.972000+00:00,11344,148.2,148.2,1292,11,23,,2026-08-23T10:48:13.833586Z
2026-08-21T15:09:35.748000+00:00,11344,567.2,567.2,1292,12,1,,2026-08-23T10:48:13.833586Z
2026-08-21T15:09:39.045000+00:00,11344,720.1,720.1,1292,12,12,,2026-08-23T10:48:13.833586Z
2026-08-21T15:09:45.405000+00:00,11344,716.6,716.6,1292,14,63,,2026-08-23T10:48:13.833586Z
2026-08-21T15:09:50.285000+00:00,11344,806.0,806.0,1292,13,16,,2026-08-23T10:48:13.833586Z
2026-08-21T15:09:54.116000+00:00,11344,555.2,555.2,1292,12,81,,2026-08-23T10:48:13.833586Z
2026-08-21T15:10:01.491000+00:00,11344,805.9,805.9,1292,12,44,,2026-08-23T10:48:13.833586Z
2026-08-21T15:10:08.401000+00:00,11344,545.5,545.5,1292,12,41,,2026-08-23T10:48:13.833586Z
2026-08-21T15:10:16.970000+00:00,11344,805.7,805.7,1292,12,3,,2026-08-23T10:48:13.833586Z
2026-08-21T15:11:37.680000+00:00,11344,706.7,706.7,1292,10,5,,2026-08-23T10:48:13.833586Z
2026-08-21T15:12:10.553000+00:00,11344,696.7,696.7,1292,10,10,,2026-08-23T10:48:13.833586Z
