position,driver_number,lap_duration,meeting_key,session_key,source_closure_retrieved_utc
1,63,91.52,1280,11236,2026-08-23T18:42:18.404979Z
2,12,91.809,1280,11236,2026-08-23T18:42:18.404979Z
3,1,92.141,1280,11236,2026-08-23T18:42:18.404979Z
4,44,92.161,1280,11236,2026-08-23T18:42:18.404979Z
5,81,92.224,1280,11236,2026-08-23T18:42:18.404979Z
6,16,92.528,1280,11236,2026-08-23T18:42:18.404979Z
7,10,92.888,1280,11236,2026-08-23T18:42:18.404979Z
8,3,93.254,1280,11236,2026-08-23T18:42:18.404979Z
9,87,93.409,1280,11236,2026-08-23T18:42:18.404979Z
10,6,93.723,1280,11236,2026-08-23T18:42:18.404979Z
11,27,93.635,1280,11236,2026-08-23T18:42:18.404979Z
12,31,93.639,1280,11236,2026-08-23T18:42:18.404979Z
13,30,93.714,1280,11236,2026-08-23T18:42:18.404979Z
14,5,93.774,1280,11236,2026-08-23T18:42:18.404979Z
15,41,94.048,1280,11236,2026-08-23T18:42:18.404979Z
16,43,94.327,1280,11236,2026-08-23T18:42:18.404979Z
17,55,94.761,1280,11236,2026-08-23T18:42:18.404979Z
18,14,95.581,1280,11236,2026-08-23T18:42:18.404979Z
19,18,96.151,1280,11236,2026-08-23T18:42:18.404979Z
20,77,97.378,1280,11236,2026-08-23T18:42:18.404979Z
21,11,,1280,11236,2026-08-23T18:42:18.404979Z
22,23,95.305,1280,11236,2026-08-23T18:42:18.404979Z
1,1,87.869,1284,11271,2026-08-23T18:46:17.855614Z
2,12,88.091,1284,11271,2026-08-23T18:46:17.855614Z
3,81,88.108,1284,11271,2026-08-23T18:46:17.855614Z
4,16,88.239,1284,11271,2026-08-23T18:46:17.855614Z
5,3,88.461,1284,11271,2026-08-23T18:46:17.855614Z
6,63,88.493,1284,11271,2026-08-23T18:46:17.855614Z
7,44,88.618,1284,11271,2026-08-23T18:46:17.855614Z
8,43,89.32,1284,11271,2026-08-23T18:46:17.855614Z
9,6,89.422,1284,11271,2026-08-23T18:46:17.855614Z
10,10,89.474,1284,11271,2026-08-23T18:46:17.855614Z
11,5,89.994,1284,11271,2026-08-23T18:46:17.855614Z
12,27,90.019,1284,11271,2026-08-23T18:46:17.855614Z
13,87,90.116,1284,11271,2026-08-23T18:46:17.855614Z
14,55,90.224,1284,11271,2026-08-23T18:46:17.855614Z
15,30,91.043,1284,11271,2026-08-23T18:46:17.855614Z
16,31,91.245,1284,11271,2026-08-23T18:46:17.855614Z
17,11,91.255,1284,11271,2026-08-23T18:46:17.855614Z
18,23,91.322,1284,11271,2026-08-23T18:46:17.855614Z
19,77,91.826,1284,11271,2026-08-23T18:46:17.855614Z
20,14,101.311,1284,11271,2026-08-23T18:46:17.855614Z
21,18,,1284,11271,2026-08-23T18:46:17.855614Z
22,41,90.573,1284,11271,2026-08-23T18:46:17.855614Z
1,63,74.679,1287,11303,2026-08-23T18:49:09.359033Z
2,44,74.743,1287,11303,2026-08-23T18:49:09.359033Z
3,12,74.998,1287,11303,2026-08-23T18:49:09.359033Z
4,1,75.001,1287,11303,2026-08-23T18:49:09.359033Z
5,3,75.021,1287,11303,2026-08-23T18:49:09.359033Z
6,6,75.077,1287,11303,2026-08-23T18:49:09.359033Z
7,81,75.09,1287,11303,2026-08-23T18:49:09.359033Z
8,30,76.542,1287,11303,2026-08-23T18:49:09.359033Z
9,27,76.657,1287,11303,2026-08-23T18:49:09.359033Z
10,16,,1287,11303,2026-08-23T18:49:09.359033Z
11,41,75.84,1287,11303,2026-08-23T18:49:09.359033Z
12,5,76.001,1287,11303,2026-08-23T18:49:09.359033Z
13,43,76.191,1287,11303,2026-08-23T18:49:09.359033Z
