timestamp_utc,endpoint,strategy,params_json,rows,status,error,elapsed_seconds
2026-06-28T21:47:30.730513Z,sessions,sessions_by_year,"{""year"": 2026}",126,pass,,0.631
2026-06-28T21:47:31.448256Z,weather,weather_by_session_key,"{""session_key"": 11465}",540,pass,,0.559
2026-06-28T21:47:32.090606Z,race_control,race_control_by_session_key,"{""session_key"": 11465}",56,pass,,0.54
2026-06-28T21:47:32.805604Z,intervals,intervals_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.613
2026-06-28T21:47:33.540171Z,position,position_by_session_key,"{""session_key"": 11465}",415,pass,,0.633
2026-06-28T21:47:34.131967Z,stints,stints_by_session_key,"{""session_key"": 11465}",207,pass,,0.49
2026-06-28T21:47:34.234063Z,pit,skip_non_race_like_session,"{""session_key"": 11465}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-06-28T21:47:34.891828Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.658
2026-06-28T21:47:35.645585Z,drivers,drivers_by_session_key,"{""session_key"": 11465}",22,pass,,0.653
2026-06-28T21:47:36.415052Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.667
2026-06-28T21:47:37.198241Z,weather,weather_by_session_key,"{""session_key"": 11466}",484,pass,,0.682
2026-06-28T21:47:37.792309Z,race_control,race_control_by_session_key,"{""session_key"": 11466}",67,pass,,0.492
2026-06-28T21:47:38.363295Z,intervals,intervals_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.469
2026-06-28T21:47:38.954754Z,position,position_by_session_key,"{""session_key"": 11466}",280,pass,,0.49
2026-06-28T21:47:39.548218Z,stints,stints_by_session_key,"{""session_key"": 11466}",233,pass,,0.491
2026-06-28T21:47:39.650150Z,pit,skip_non_race_like_session,"{""session_key"": 11466}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-06-28T21:47:40.132087Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.482
2026-06-28T21:47:40.721320Z,drivers,drivers_by_session_key,"{""session_key"": 11466}",22,pass,,0.488
2026-06-28T21:47:41.485510Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.662
2026-06-28T21:47:42.235258Z,weather,weather_by_session_key,"{""session_key"": 11467}",528,pass,,0.648
2026-06-28T21:47:42.841837Z,race_control,race_control_by_session_key,"{""session_key"": 11467}",109,pass,,0.505
2026-06-28T21:47:43.426257Z,intervals,intervals_by_session_key,"{""session_key"": 11467}",0,http_404,"{""detail"":""No results found.""}",0.482
2026-06-28T21:47:44.015302Z,position,position_by_session_key,"{""session_key"": 11467}",216,pass,,0.488
2026-06-28T21:47:44.604127Z,stints,stints_by_session_key,"{""session_key"": 11467}",211,pass,,0.487
2026-06-28T21:47:44.706039Z,pit,skip_non_race_like_session,"{""session_key"": 11467}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-06-28T21:47:45.175681Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11467}",0,http_404,"{""detail"":""No results found.""}",0.47
2026-06-28T21:47:45.769777Z,drivers,drivers_by_session_key,"{""session_key"": 11467}",22,pass,,0.493
2026-06-28T21:47:46.343158Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11467}",1,pass,,0.471
2026-06-28T21:47:46.952374Z,weather,weather_by_session_key,"{""session_key"": 11470}",517,pass,,0.507
2026-06-28T21:47:47.538728Z,race_control,race_control_by_session_key,"{""session_key"": 11470}",57,pass,,0.484
2026-06-28T21:47:48.116983Z,intervals,intervals_by_session_key,"{""session_key"": 11470}",0,http_404,"{""detail"":""No results found.""}",0.476
2026-06-28T21:47:48.716103Z,position,position_by_session_key,"{""session_key"": 11470}",429,pass,,0.498
2026-06-28T21:47:49.315449Z,stints,stints_by_session_key,"{""session_key"": 11470}",243,pass,,0.497
2026-06-28T21:47:49.417475Z,pit,skip_non_race_like_session,"{""session_key"": 11470}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
