position,driver_number,lap_duration,meeting_key,session_key,source_closure_retrieved_utc
1,63,78.518,1279,11230,2026-09-12T19:26:06.652777Z
2,12,78.811,1279,11230,2026-09-12T19:26:06.652777Z
3,6,79.303,1279,11230,2026-09-12T19:26:06.652777Z
4,16,79.327,1279,11230,2026-09-12T19:26:06.652777Z
5,81,79.38,1279,11230,2026-09-12T19:26:06.652777Z
6,1,79.475,1279,11230,2026-09-12T19:26:06.652777Z
7,44,79.478,1279,11230,2026-09-12T19:26:06.652777Z
8,30,79.994,1279,11230,2026-09-12T19:26:06.652777Z
9,41,81.247,1279,11230,2026-09-12T19:26:06.652777Z
10,5,,1279,11230,2026-09-12T19:26:06.652777Z
11,27,80.303,1279,11230,2026-09-12T19:26:06.652777Z
12,87,80.311,1279,11230,2026-09-12T19:26:06.652777Z
13,31,80.491,1279,11230,2026-09-12T19:26:06.652777Z
14,10,80.501,1279,11230,2026-09-12T19:26:06.652777Z
15,23,80.941,1279,11230,2026-09-12T19:26:06.652777Z
16,43,81.27,1279,11230,2026-09-12T19:26:06.652777Z
17,14,81.969,1279,11230,2026-09-12T19:26:06.652777Z
18,11,82.605,1279,11230,2026-09-12T19:26:06.652777Z
19,77,83.244,1279,11230,2026-09-12T19:26:06.652777Z
20,3,,1279,11230,2026-09-12T19:26:06.652777Z
21,55,,1279,11230,2026-09-12T19:26:06.652777Z
22,18,,1279,11230,2026-09-12T19:26:06.652777Z
1,12,92.064,1280,11241,2026-09-12T19:27:05.626349Z
2,63,92.286,1280,11241,2026-09-12T19:27:05.626349Z
3,44,92.415,1280,11241,2026-09-12T19:27:05.626349Z
4,16,92.428,1280,11241,2026-09-12T19:27:05.626349Z
5,81,92.55,1280,11241,2026-09-12T19:27:05.626349Z
6,1,92.608,1280,11241,2026-09-12T19:27:05.626349Z
7,10,92.873,1280,11241,2026-09-12T19:27:05.626349Z
8,3,93.002,1280,11241,2026-09-12T19:27:05.626349Z
9,6,93.121,1280,11241,2026-09-12T19:27:05.626349Z
10,87,93.292,1280,11241,2026-09-12T19:27:05.626349Z
11,27,93.354,1280,11241,2026-09-12T19:27:05.626349Z
12,43,93.357,1280,11241,2026-09-12T19:27:05.626349Z
13,31,93.538,1280,11241,2026-09-12T19:27:05.626349Z
14,30,93.765,1280,11241,2026-09-12T19:27:05.626349Z
15,41,93.784,1280,11241,2026-09-12T19:27:05.626349Z
16,5,93.965,1280,11241,2026-09-12T19:27:05.626349Z
17,55,94.317,1280,11241,2026-09-12T19:27:05.626349Z
18,14,95.203,1280,11241,2026-09-12T19:27:05.626349Z
19,77,95.436,1280,11241,2026-09-12T19:27:05.626349Z
20,18,95.995,1280,11241,2026-09-12T19:27:05.626349Z
21,11,96.906,1280,11241,2026-09-12T19:27:05.626349Z
22,23,94.772,1280,11241,2026-09-12T19:27:05.626349Z
1,63,72.965,1285,11282,2026-09-12T19:31:13.580493Z
2,12,73.033,1285,11282,2026-09-12T19:31:13.580493Z
3,1,73.28,1285,11282,2026-09-12T19:31:13.580493Z
4,81,73.299,1285,11282,2026-09-12T19:31:13.580493Z
5,44,73.326,1285,11282,2026-09-12T19:31:13.580493Z
6,16,73.41,1285,11282,2026-09-12T19:31:13.580493Z
7,3,73.504,1285,11282,2026-09-12T19:31:13.580493Z
8,6,73.605,1285,11282,2026-09-12T19:31:13.580493Z
9,41,73.737,1285,11282,2026-09-12T19:31:13.580493Z
10,55,74.536,1285,11282,2026-09-12T19:31:13.580493Z
11,27,74.595,1285,11282,2026-09-12T19:31:13.580493Z
12,5,74.627,1285,11282,2026-09-12T19:31:13.580493Z
13,43,74.702,1285,11282,2026-09-12T19:31:13.580493Z
14,31,74.928,1285,11282,2026-09-12T19:31:13.580493Z
15,14,,1285,11282,2026-09-12T19:31:13.580493Z
16,11,76.002,1285,11282,2026-09-12T19:31:13.580493Z
17,18,76.354,1285,11282,2026-09-12T19:31:13.580493Z
18,30,,1285,11282,2026-09-12T19:31:13.580493Z
