position,driver_number,lap_duration,meeting_key,session_key,source_closure_retrieved_utc
1,1,87.869,1284,11271,2026-08-29T19:54:04.994368Z
2,12,88.091,1284,11271,2026-08-29T19:54:04.994368Z
3,81,88.108,1284,11271,2026-08-29T19:54:04.994368Z
4,16,88.239,1284,11271,2026-08-29T19:54:04.994368Z
5,3,88.461,1284,11271,2026-08-29T19:54:04.994368Z
6,63,88.493,1284,11271,2026-08-29T19:54:04.994368Z
7,44,88.618,1284,11271,2026-08-29T19:54:04.994368Z
8,43,89.32,1284,11271,2026-08-29T19:54:04.994368Z
9,6,89.422,1284,11271,2026-08-29T19:54:04.994368Z
10,10,89.474,1284,11271,2026-08-29T19:54:04.994368Z
11,5,89.994,1284,11271,2026-08-29T19:54:04.994368Z
12,27,90.019,1284,11271,2026-08-29T19:54:04.994368Z
13,87,90.116,1284,11271,2026-08-29T19:54:04.994368Z
14,55,90.224,1284,11271,2026-08-29T19:54:04.994368Z
15,30,91.043,1284,11271,2026-08-29T19:54:04.994368Z
16,31,91.245,1284,11271,2026-08-29T19:54:04.994368Z
17,11,91.255,1284,11271,2026-08-29T19:54:04.994368Z
18,23,91.322,1284,11271,2026-08-29T19:54:04.994368Z
19,77,91.826,1284,11271,2026-08-29T19:54:04.994368Z
20,14,101.311,1284,11271,2026-08-29T19:54:04.994368Z
21,18,,1284,11271,2026-08-29T19:54:04.994368Z
22,41,90.573,1284,11271,2026-08-29T19:54:04.994368Z
1,12,87.798,1284,11276,2026-08-29T19:54:15.231834Z
2,3,87.964,1284,11276,2026-08-29T19:54:15.231834Z
3,16,88.143,1284,11276,2026-08-29T19:54:15.231834Z
4,1,88.183,1284,11276,2026-08-29T19:54:15.231834Z
5,63,88.197,1284,11276,2026-08-29T19:54:15.231834Z
6,44,88.319,1284,11276,2026-08-29T19:54:15.231834Z
7,81,88.5,1284,11276,2026-08-29T19:54:15.231834Z
8,43,88.762,1284,11276,2026-08-29T19:54:15.231834Z
9,10,88.81,1284,11276,2026-08-29T19:54:15.231834Z
10,27,89.439,1284,11276,2026-08-29T19:54:15.231834Z
11,30,89.499,1284,11276,2026-08-29T19:54:15.231834Z
12,87,89.567,1284,11276,2026-08-29T19:54:15.231834Z
13,55,89.568,1284,11276,2026-08-29T19:54:15.231834Z
14,31,89.772,1284,11276,2026-08-29T19:54:15.231834Z
15,23,89.946,1284,11276,2026-08-29T19:54:15.231834Z
16,41,90.133,1284,11276,2026-08-29T19:54:15.231834Z
17,14,91.098,1284,11276,2026-08-29T19:54:15.231834Z
18,18,91.164,1284,11276,2026-08-29T19:54:15.231834Z
19,77,91.629,1284,11276,2026-08-29T19:54:15.231834Z
20,11,91.967,1284,11276,2026-08-29T19:54:15.231834Z
21,5,93.737,1284,11276,2026-08-29T19:54:15.231834Z
22,6,,1284,11276,2026-08-29T19:54:15.231834Z
1,63,74.679,1287,11303,2026-08-29T19:58:05.741285Z
2,44,74.743,1287,11303,2026-08-29T19:58:05.741285Z
3,12,74.998,1287,11303,2026-08-29T19:58:05.741285Z
4,1,75.001,1287,11303,2026-08-29T19:58:05.741285Z
5,3,75.021,1287,11303,2026-08-29T19:58:05.741285Z
6,6,75.077,1287,11303,2026-08-29T19:58:05.741285Z
7,81,75.09,1287,11303,2026-08-29T19:58:05.741285Z
8,30,76.542,1287,11303,2026-08-29T19:58:05.741285Z
9,27,76.657,1287,11303,2026-08-29T19:58:05.741285Z
10,16,,1287,11303,2026-08-29T19:58:05.741285Z
11,41,75.84,1287,11303,2026-08-29T19:58:05.741285Z
12,5,76.001,1287,11303,2026-08-29T19:58:05.741285Z
13,43,76.191,1287,11303,2026-08-29T19:58:05.741285Z
14,10,76.261,1287,11303,2026-08-29T19:58:05.741285Z
15,87,76.389,1287,11303,2026-08-29T19:58:05.741285Z
16,55,77.827,1287,11303,2026-08-29T19:58:05.741285Z
17,31,77.073,1287,11303,2026-08-29T19:58:05.741285Z
18,23,77.424,1287,11303,2026-08-29T19:58:05.741285Z
19,11,77.545,1287,11303,2026-08-29T19:58:05.741285Z
20,77,77.757,1287,11303,2026-08-29T19:58:05.741285Z
21,18,78.758,1287,11303,2026-08-29T19:58:05.741285Z
22,14,78.815,1287,11303,2026-08-29T19:58:05.741285Z
1,63,66.113,1288,11311,2026-08-29T19:59:05.315863Z
2,16,66.349,1288,11311,2026-08-29T19:59:05.315863Z
3,44,66.408,1288,11311,2026-08-29T19:59:05.315863Z
4,12,66.414,1288,11311,2026-08-29T19:59:05.315863Z
5,3,66.475,1288,11311,2026-08-29T19:59:05.315863Z
6,1,66.502,1288,11311,2026-08-29T19:59:05.315863Z
7,81,66.511,1288,11311,2026-08-29T19:59:05.315863Z
8,6,66.632,1288,11311,2026-08-29T19:59:05.315863Z
9,30,66.955,1288,11311,2026-08-29T19:59:05.315863Z
10,41,67.007,1288,11311,2026-08-29T19:59:05.315863Z
11,10,67.223,1288,11311,2026-08-29T19:59:05.315863Z
12,5,67.293,1288,11311,2026-08-29T19:59:05.315863Z
13,87,67.523,1288,11311,2026-08-29T19:59:05.315863Z
14,27,67.611,1288,11311,2026-08-29T19:59:05.315863Z
15,31,67.817,1288,11311,2026-08-29T19:59:05.315863Z
16,43,68.171,1288,11311,2026-08-29T19:59:05.315863Z
17,55,68.252,1288,11311,2026-08-29T19:59:05.315863Z
18,23,68.509,1288,11311,2026-08-29T19:59:05.315863Z
19,11,68.945,1288,11311,2026-08-29T19:59:05.315863Z
20,77,69.03,1288,11311,2026-08-29T19:59:05.315863Z
21,14,69.942,1288,11311,2026-08-29T19:59:05.315863Z
22,18,70.363,1288,11311,2026-08-29T19:59:05.315863Z
1,12,88.111,1289,11322,2026-08-29T20:00:05.893860Z
2,16,88.286,1289,11322,2026-08-29T20:00:05.893860Z
3,44,88.458,1289,11322,2026-08-29T20:00:05.893860Z
4,63,88.481,1289,11322,2026-08-29T20:00:05.893860Z
5,6,88.746,1289,11322,2026-08-29T20:00:05.893860Z
6,1,88.877,1289,11322,2026-08-29T20:00:05.893860Z
7,3,88.893,1289,11322,2026-08-29T20:00:05.893860Z
8,81,89.032,1289,11322,2026-08-29T20:00:05.893860Z
9,41,89.305,1289,11322,2026-08-29T20:00:05.893860Z
10,30,89.716,1289,11322,2026-08-29T20:00:05.893860Z
11,5,89.461,1289,11322,2026-08-29T20:00:05.893860Z
12,27,90.076,1289,11322,2026-08-29T20:00:05.893860Z
13,87,90.501,1289,11322,2026-08-29T20:00:05.893860Z
14,55,90.623,1289,11322,2026-08-29T20:00:05.893860Z
15,10,90.063,1289,11322,2026-08-29T20:00:05.893860Z
16,23,91.341,1289,11322,2026-08-29T20:00:05.893860Z
17,31,90.68,1289,11322,2026-08-29T20:00:05.893860Z
18,77,91.227,1289,11322,2026-08-29T20:00:05.893860Z
19,43,91.321,1289,11322,2026-08-29T20:00:05.893860Z
20,11,91.451,1289,11322,2026-08-29T20:00:05.893860Z
21,14,93.025,1289,11322,2026-08-29T20:00:05.893860Z
22,18,92.863,1289,11322,2026-08-29T20:00:05.893860Z
1,12,104.361,1290,11330,2026-08-29T20:01:09.087765Z
2,3,104.678,1290,11330,2026-08-29T20:01:09.087765Z
3,63,104.869,1290,11330,2026-08-29T20:01:09.087765Z
4,16,104.893,1290,11330,2026-08-29T20:01:09.087765Z
5,44,104.895,1290,11330,2026-08-29T20:01:09.087765Z
6,81,105.016,1290,11330,2026-08-29T20:01:09.087765Z
7,41,105.143,1290,11330,2026-08-29T20:01:09.087765Z
