position,driver_number,lap_duration,meeting_key,session_key,source_closure_retrieved_utc
1,63,78.518,1279,11230,2026-08-23T05:16:14.486449Z
2,12,78.811,1279,11230,2026-08-23T05:16:14.486449Z
3,6,79.303,1279,11230,2026-08-23T05:16:14.486449Z
4,16,79.327,1279,11230,2026-08-23T05:16:14.486449Z
5,81,79.38,1279,11230,2026-08-23T05:16:14.486449Z
6,1,79.475,1279,11230,2026-08-23T05:16:14.486449Z
7,44,79.478,1279,11230,2026-08-23T05:16:14.486449Z
8,30,79.994,1279,11230,2026-08-23T05:16:14.486449Z
9,41,81.247,1279,11230,2026-08-23T05:16:14.486449Z
10,5,,1279,11230,2026-08-23T05:16:14.486449Z
11,27,80.303,1279,11230,2026-08-23T05:16:14.486449Z
12,87,80.311,1279,11230,2026-08-23T05:16:14.486449Z
13,31,80.491,1279,11230,2026-08-23T05:16:14.486449Z
14,10,80.501,1279,11230,2026-08-23T05:16:14.486449Z
15,23,80.941,1279,11230,2026-08-23T05:16:14.486449Z
16,43,81.27,1279,11230,2026-08-23T05:16:14.486449Z
17,14,81.969,1279,11230,2026-08-23T05:16:14.486449Z
18,11,82.605,1279,11230,2026-08-23T05:16:14.486449Z
19,77,83.244,1279,11230,2026-08-23T05:16:14.486449Z
20,3,,1279,11230,2026-08-23T05:16:14.486449Z
21,55,,1279,11230,2026-08-23T05:16:14.486449Z
22,18,,1279,11230,2026-08-23T05:16:14.486449Z
1,63,91.52,1280,11236,2026-08-23T05:17:03.846275Z
2,12,91.809,1280,11236,2026-08-23T05:17:03.846275Z
3,1,92.141,1280,11236,2026-08-23T05:17:03.846275Z
4,44,92.161,1280,11236,2026-08-23T05:17:03.846275Z
5,81,92.224,1280,11236,2026-08-23T05:17:03.846275Z
6,16,92.528,1280,11236,2026-08-23T05:17:03.846275Z
7,10,92.888,1280,11236,2026-08-23T05:17:03.846275Z
8,3,93.254,1280,11236,2026-08-23T05:17:03.846275Z
9,87,93.409,1280,11236,2026-08-23T05:17:03.846275Z
10,6,93.723,1280,11236,2026-08-23T05:17:03.846275Z
11,27,93.635,1280,11236,2026-08-23T05:17:03.846275Z
12,31,93.639,1280,11236,2026-08-23T05:17:03.846275Z
13,30,93.714,1280,11236,2026-08-23T05:17:03.846275Z
14,5,93.774,1280,11236,2026-08-23T05:17:03.846275Z
15,41,94.048,1280,11236,2026-08-23T05:17:03.846275Z
16,43,94.327,1280,11236,2026-08-23T05:17:03.846275Z
17,55,94.761,1280,11236,2026-08-23T05:17:03.846275Z
18,14,95.581,1280,11236,2026-08-23T05:17:03.846275Z
19,18,96.151,1280,11236,2026-08-23T05:17:03.846275Z
20,77,97.378,1280,11236,2026-08-23T05:17:03.846275Z
21,11,,1280,11236,2026-08-23T05:17:03.846275Z
22,23,95.305,1280,11236,2026-08-23T05:17:03.846275Z
1,12,92.064,1280,11241,2026-08-23T05:17:15.166585Z
2,63,92.286,1280,11241,2026-08-23T05:17:15.166585Z
3,44,92.415,1280,11241,2026-08-23T05:17:15.166585Z
4,16,92.428,1280,11241,2026-08-23T05:17:15.166585Z
5,81,92.55,1280,11241,2026-08-23T05:17:15.166585Z
6,1,92.608,1280,11241,2026-08-23T05:17:15.166585Z
7,10,92.873,1280,11241,2026-08-23T05:17:15.166585Z
8,3,93.002,1280,11241,2026-08-23T05:17:15.166585Z
9,6,93.121,1280,11241,2026-08-23T05:17:15.166585Z
10,87,93.292,1280,11241,2026-08-23T05:17:15.166585Z
11,27,93.354,1280,11241,2026-08-23T05:17:15.166585Z
12,43,93.357,1280,11241,2026-08-23T05:17:15.166585Z
13,31,93.538,1280,11241,2026-08-23T05:17:15.166585Z
14,30,93.765,1280,11241,2026-08-23T05:17:15.166585Z
15,41,93.784,1280,11241,2026-08-23T05:17:15.166585Z
16,5,93.965,1280,11241,2026-08-23T05:17:15.166585Z
17,55,94.317,1280,11241,2026-08-23T05:17:15.166585Z
18,14,95.203,1280,11241,2026-08-23T05:17:15.166585Z
19,77,95.436,1280,11241,2026-08-23T05:17:15.166585Z
20,18,95.995,1280,11241,2026-08-23T05:17:15.166585Z
21,11,96.906,1280,11241,2026-08-23T05:17:15.166585Z
22,23,94.772,1280,11241,2026-08-23T05:17:15.166585Z
1,12,88.778,1281,11249,2026-08-23T05:18:11.958573Z
2,63,89.076,1281,11249,2026-08-23T05:18:11.958573Z
3,81,89.132,1281,11249,2026-08-23T05:18:11.958573Z
4,16,89.405,1281,11249,2026-08-23T05:18:11.958573Z
5,1,89.409,1281,11249,2026-08-23T05:18:11.958573Z
6,44,89.567,1281,11249,2026-08-23T05:18:11.958573Z
7,10,89.691,1281,11249,2026-08-23T05:18:11.958573Z
8,6,89.978,1281,11249,2026-08-23T05:18:11.958573Z
9,5,90.274,1281,11249,2026-08-23T05:18:11.958573Z
10,41,90.319,1281,11249,2026-08-23T05:18:11.958573Z
11,3,90.262,1281,11249,2026-08-23T05:18:11.958573Z
12,31,90.309,1281,11249,2026-08-23T05:18:11.958573Z
13,27,90.387,1281,11249,2026-08-23T05:18:11.958573Z
14,30,90.495,1281,11249,2026-08-23T05:18:11.958573Z
15,43,90.627,1281,11249,2026-08-23T05:18:11.958573Z
16,55,91.033,1281,11249,2026-08-23T05:18:11.958573Z
17,23,91.088,1281,11249,2026-08-23T05:18:11.958573Z
18,87,91.09,1281,11249,2026-08-23T05:18:11.958573Z
19,11,92.206,1281,11249,2026-08-23T05:18:11.958573Z
20,77,92.33,1281,11249,2026-08-23T05:18:11.958573Z
21,14,92.646,1281,11249,2026-08-23T05:18:11.958573Z
22,18,92.92,1281,11249,2026-08-23T05:18:11.958573Z
1,12,87.798,1284,11276,2026-08-23T05:21:09.697561Z
2,3,87.964,1284,11276,2026-08-23T05:21:09.697561Z
3,16,88.143,1284,11276,2026-08-23T05:21:09.697561Z
4,1,88.183,1284,11276,2026-08-23T05:21:09.697561Z
5,63,88.197,1284,11276,2026-08-23T05:21:09.697561Z
6,44,88.319,1284,11276,2026-08-23T05:21:09.697561Z
7,81,88.5,1284,11276,2026-08-23T05:21:09.697561Z
8,43,88.762,1284,11276,2026-08-23T05:21:09.697561Z
9,10,88.81,1284,11276,2026-08-23T05:21:09.697561Z
10,27,89.439,1284,11276,2026-08-23T05:21:09.697561Z
11,30,89.499,1284,11276,2026-08-23T05:21:09.697561Z
12,87,89.567,1284,11276,2026-08-23T05:21:09.697561Z
13,55,89.568,1284,11276,2026-08-23T05:21:09.697561Z
14,31,89.772,1284,11276,2026-08-23T05:21:09.697561Z
15,23,89.946,1284,11276,2026-08-23T05:21:09.697561Z
16,41,90.133,1284,11276,2026-08-23T05:21:09.697561Z
17,14,91.098,1284,11276,2026-08-23T05:21:09.697561Z
18,18,91.164,1284,11276,2026-08-23T05:21:09.697561Z
19,77,91.629,1284,11276,2026-08-23T05:21:09.697561Z
20,11,91.967,1284,11276,2026-08-23T05:21:09.697561Z
21,5,93.737,1284,11276,2026-08-23T05:21:09.697561Z
22,6,,1284,11276,2026-08-23T05:21:09.697561Z
1,63,72.578,1285,11287,2026-08-23T05:22:09.260338Z
2,12,72.646,1285,11287,2026-08-23T05:22:09.260338Z
3,1,72.729,1285,11287,2026-08-23T05:22:09.260338Z
4,81,72.781,1285,11287,2026-08-23T05:22:09.260338Z
5,44,72.868,1285,11287,2026-08-23T05:22:09.260338Z
6,3,72.907,1285,11287,2026-08-23T05:22:09.260338Z
7,6,72.935,1285,11287,2026-08-23T05:22:09.260338Z
8,16,72.976,1285,11287,2026-08-23T05:22:09.260338Z
9,41,73.28,1285,11287,2026-08-23T05:22:09.260338Z
10,43,73.697,1285,11287,2026-08-23T05:22:09.260338Z
11,27,73.886,1285,11287,2026-08-23T05:22:09.260338Z
12,30,73.897,1285,11287,2026-08-23T05:22:09.260338Z
13,5,74.071,1285,11287,2026-08-23T05:22:09.260338Z
14,10,74.187,1285,11287,2026-08-23T05:22:09.260338Z
15,55,74.273,1285,11287,2026-08-23T05:22:09.260338Z
16,87,74.416,1285,11287,2026-08-23T05:22:09.260338Z
17,31,74.845,1285,11287,2026-08-23T05:22:09.260338Z
18,23,74.851,1285,11287,2026-08-23T05:22:09.260338Z
19,14,75.196,1285,11287,2026-08-23T05:22:09.260338Z
20,11,75.429,1285,11287,2026-08-23T05:22:09.260338Z
21,77,76.272,1285,11287,2026-08-23T05:22:09.260338Z
22,18,76.195,1285,11287,2026-08-23T05:22:09.260338Z
1,12,72.051,1286,11295,2026-08-23T05:23:07.014229Z
2,3,72.094,1286,11295,2026-08-23T05:23:07.014229Z
3,44,72.279,1286,11295,2026-08-23T05:23:07.014229Z
4,16,72.351,1286,11295,2026-08-23T05:23:07.014229Z
5,6,72.434,1286,11295,2026-08-23T05:23:07.014229Z
6,63,72.445,1286,11295,2026-08-23T05:23:07.014229Z
7,81,72.624,1286,11295,2026-08-23T05:23:07.014229Z
8,1,72.765,1286,11295,2026-08-23T05:23:07.014229Z
9,10,73.226,1286,11295,2026-08-23T05:23:07.014229Z
10,30,73.412,1286,11295,2026-08-23T05:23:07.014229Z
11,23,73.787,1286,11295,2026-08-23T05:23:07.014229Z
12,55,73.815,1286,11295,2026-08-23T05:23:07.014229Z
13,27,73.902,1286,11295,2026-08-23T05:23:07.014229Z
14,43,73.995,1286,11295,2026-08-23T05:23:07.014229Z
15,41,74.248,1286,11295,2026-08-23T05:23:07.014229Z
16,5,,1286,11295,2026-08-23T05:23:07.014229Z
17,31,74.722,1286,11295,2026-08-23T05:23:07.014229Z
18,11,74.747,1286,11295,2026-08-23T05:23:07.014229Z
19,87,74.814,1286,11295,2026-08-23T05:23:07.014229Z
20,77,75.283,1286,11295,2026-08-23T05:23:07.014229Z
21,14,75.349,1286,11295,2026-08-23T05:23:07.014229Z
22,18,76.061,1286,11295,2026-08-23T05:23:07.014229Z
1,63,74.679,1287,11303,2026-08-23T05:24:14.253583Z
2,44,74.743,1287,11303,2026-08-23T05:24:14.253583Z
3,12,74.998,1287,11303,2026-08-23T05:24:14.253583Z
4,1,75.001,1287,11303,2026-08-23T05:24:14.253583Z
5,3,75.021,1287,11303,2026-08-23T05:24:14.253583Z
6,6,75.077,1287,11303,2026-08-23T05:24:14.253583Z
7,81,75.09,1287,11303,2026-08-23T05:24:14.253583Z
8,30,76.542,1287,11303,2026-08-23T05:24:14.253583Z
9,27,76.657,1287,11303,2026-08-23T05:24:14.253583Z
10,16,,1287,11303,2026-08-23T05:24:14.253583Z
11,41,75.84,1287,11303,2026-08-23T05:24:14.253583Z
12,5,76.001,1287,11303,2026-08-23T05:24:14.253583Z
13,43,76.191,1287,11303,2026-08-23T05:24:14.253583Z
14,10,76.261,1287,11303,2026-08-23T05:24:14.253583Z
15,87,76.389,1287,11303,2026-08-23T05:24:14.253583Z
16,55,77.827,1287,11303,2026-08-23T05:24:14.253583Z
17,31,77.073,1287,11303,2026-08-23T05:24:14.253583Z
18,23,77.424,1287,11303,2026-08-23T05:24:14.253583Z
19,11,77.545,1287,11303,2026-08-23T05:24:14.253583Z
20,77,77.757,1287,11303,2026-08-23T05:24:14.253583Z
21,18,78.758,1287,11303,2026-08-23T05:24:14.253583Z
22,14,78.815,1287,11303,2026-08-23T05:24:14.253583Z
1,44,88.376,1289,11317,2026-08-23T05:26:18.064297Z
2,12,88.387,1289,11317,2026-08-23T05:26:18.064297Z
3,3,88.697,1289,11317,2026-08-23T05:26:18.064297Z
4,16,88.703,1289,11317,2026-08-23T05:26:18.064297Z
5,63,88.733,1289,11317,2026-08-23T05:26:18.064297Z
6,1,88.74,1289,11317,2026-08-23T05:26:18.064297Z
7,81,88.772,1289,11317,2026-08-23T05:26:18.064297Z
8,6,88.835,1289,11317,2026-08-23T05:26:18.064297Z
9,30,88.927,1289,11317,2026-08-23T05:26:18.064297Z
