meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1291,11335,1,27,1,1,MEDIUM,0
1291,11335,1,5,1,1,MEDIUM,0
1291,11335,1,61,1,3,MEDIUM,0
1291,11335,2,5,2,2,MEDIUM,0
1291,11335,1,55,1,3,MEDIUM,0
1291,11335,1,63,1,3,MEDIUM,0
1291,11335,1,30,1,5,MEDIUM,0
1291,11335,1,18,1,5,HARD,0
1291,11335,2,27,2,2,MEDIUM,0
1291,11335,1,50,1,3,MEDIUM,0
1291,11335,1,10,1,6,MEDIUM,0
1291,11335,1,31,1,3,MEDIUM,0
1291,11335,1,16,1,9,MEDIUM,0
1291,11335,3,5,3,8,MEDIUM,0
1291,11335,1,6,1,4,MEDIUM,0
1291,11335,3,27,3,7,MEDIUM,0
1291,11335,1,72,1,5,MEDIUM,0
1291,11335,1,23,1,7,MEDIUM,0
1291,11335,1,67,1,7,MEDIUM,0
1291,11335,4,5,9,11,MEDIUM,0
1291,11335,2,10,7,11,MEDIUM,6
1291,11335,2,50,4,8,MEDIUM,3
1291,11335,2,31,4,8,MEDIUM,3
1291,11335,2,63,4,9,MEDIUM,3
1291,11335,1,1,1,9,MEDIUM,0
1291,11335,1,3,1,8,MEDIUM,0
1291,11335,1,41,1,11,MEDIUM,0
1291,11335,2,30,6,11,MEDIUM,5
1291,11335,2,61,4,9,MEDIUM,0
1291,11335,1,14,1,8,HARD,0
1291,11335,4,27,8,10,MEDIUM,7
1291,11335,1,25,1,12,HARD,0
1291,11335,2,1,10,11,SOFT,0
1291,11335,3,61,10,11,SOFT,0
1291,11335,2,23,8,11,MEDIUM,7
1291,11335,2,16,10,12,MEDIUM,9
1291,11335,2,6,5,9,MEDIUM,0
1291,11335,2,67,8,14,MEDIUM,7
1291,11335,3,50,9,11,MEDIUM,0
1291,11335,1,11,1,9,HARD,0
1291,11335,1,44,1,10,MEDIUM,0
1291,11335,5,5,12,14,MEDIUM,0
1291,11335,3,67,15,15,MEDIUM,14
1291,11335,2,18,6,9,HARD,5
1291,11335,3,31,9,11,MEDIUM,0
1291,11335,3,10,12,15,MEDIUM,0
1291,11335,3,30,12,14,SOFT,0
1291,11335,2,41,12,14,SOFT,0
1291,11335,2,55,4,10,MEDIUM,0
1291,11335,3,18,10,11,HARD,9
1291,11335,3,16,13,15,SOFT,0
1291,11335,4,67,16,16,MEDIUM,0
1291,11335,4,31,12,13,SOFT,0
1291,11335,4,10,16,16,SOFT,0
1291,11335,2,25,13,17,SOFT,0
1291,11335,4,50,12,14,MEDIUM,0
1291,11335,3,55,11,11,SOFT,0
1291,11335,2,72,6,15,MEDIUM,5
1291,11335,2,3,9,11,SOFT,0
1291,11335,6,5,15,17,SOFT,0
1291,11335,2,14,9,12,HARD,8
1291,11335,5,67,17,17,MEDIUM,0
1291,11335,4,30,15,15,SOFT,3
1291,11335,3,41,15,15,SOFT,3
1291,11335,3,23,12,15,SOFT,0
1291,11335,5,27,11,16,SOFT,0
1291,11335,4,61,12,15,SOFT,1
1291,11335,3,6,10,13,SOFT,0
1291,11335,7,5,18,18,SOFT,3
1291,11335,3,1,12,14,SOFT,0
1291,11335,4,16,16,16,SOFT,0
1291,11335,4,23,16,17,SOFT,4
1291,11335,2,44,11,13,SOFT,0
1291,11335,2,11,10,12,SOFT,0
1291,11335,3,14,13,15,SOFT,0
1291,11335,3,72,16,18,SOFT,0
1291,11335,5,16,17,19,SOFT,4
1291,11335,6,67,18,21,SOFT,0
1291,11335,3,25,18,20,SOFT,5
1291,11335,4,55,12,15,SOFT,1
1291,11335,4,1,15,18,MEDIUM,9
1291,11335,3,63,10,14,SOFT,0
1291,11335,4,14,16,20,SOFT,3
1291,11335,5,31,14,20,SOFT,2
1291,11335,4,72,19,21,SOFT,3
1291,11335,6,27,17,26,MEDIUM,10
1291,11335,5,50,15,22,SOFT,0
1291,11335,4,41,16,28,MEDIUM,11
1291,11335,5,10,17,29,SOFT,1
1291,11335,5,30,16,28,MEDIUM,11
1291,11335,8,5,19,30,SOFT,0
1291,11335,6,31,21,24,MEDIUM,11
1291,11335,4,6,14,25,MEDIUM,9
1291,11335,7,67,22,29,MEDIUM,17
1291,11335,4,25,21,28,SOFT,8
1291,11335,5,23,18,28,SOFT,6
1291,11335,3,44,14,23,MEDIUM,10
1291,11335,5,55,16,23,MEDIUM,10
1291,11335,6,50,23,25,MEDIUM,14
1291,11335,4,63,15,21,MEDIUM,9
1291,11335,3,3,12,25,MEDIUM,8
1291,11335,5,1,19,26,SOFT,0
1291,11335,3,11,13,22,SOFT,3
1291,11335,5,72,22,24,MEDIUM,15
1291,11335,7,27,27,29,SOFT,6
1291,11335,5,61,16,28,SOFT,6
