meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1290,11327,1,55,1,1,MEDIUM,0
1290,11327,1,11,1,5,HARD,0
1290,11327,1,23,1,1,MEDIUM,0
1290,11327,1,63,1,8,MEDIUM,0
1290,11327,1,41,1,9,MEDIUM,0
1290,11327,1,31,1,5,MEDIUM,0
1290,11327,1,87,1,4,MEDIUM,0
1290,11327,1,43,1,5,HARD,0
1290,11327,1,44,1,9,MEDIUM,0
1290,11327,1,3,1,7,MEDIUM,0
1290,11327,1,16,1,9,MEDIUM,0
1290,11327,1,12,1,7,MEDIUM,0
1290,11327,1,6,1,7,SOFT,0
1290,11327,1,5,1,9,HARD,0
1290,11327,1,77,1,5,HARD,0
1290,11327,1,30,1,5,MEDIUM,0
1290,11327,1,81,1,7,MEDIUM,0
1290,11327,1,34,1,7,MEDIUM,0
1290,11327,1,10,1,7,HARD,0
1290,11327,1,27,1,8,HARD,0
1290,11327,1,18,1,7,MEDIUM,0
1290,11327,2,55,2,8,MEDIUM,0
1290,11327,2,23,2,10,MEDIUM,0
1290,11327,1,1,1,1,MEDIUM,0
1290,11327,2,87,5,8,MEDIUM,4
1290,11327,2,43,6,8,HARD,5
1290,11327,2,1,2,2,SOFT,0
1290,11327,2,77,6,10,HARD,5
1290,11327,2,11,6,10,HARD,5
1290,11327,2,30,6,10,MEDIUM,0
1290,11327,2,31,6,9,MEDIUM,5
1290,11327,2,10,8,10,HARD,7
1290,11327,3,55,9,11,MEDIUM,7
1290,11327,3,1,3,8,SOFT,0
1290,11327,2,12,8,10,SOFT,0
1290,11327,2,81,8,11,MEDIUM,7
1290,11327,2,6,8,12,SOFT,0
1290,11327,2,63,9,13,SOFT,0
1290,11327,3,43,9,13,HARD,8
1290,11327,2,3,8,10,SOFT,0
1290,11327,2,41,10,16,SOFT,0
1290,11327,2,34,8,12,MEDIUM,7
1290,11327,2,18,8,10,MEDIUM,7
1290,11327,3,87,9,14,MEDIUM,8
1290,11327,2,27,9,12,SOFT,0
1290,11327,2,44,10,14,SOFT,0
1290,11327,3,30,11,15,SOFT,0
1290,11327,2,5,10,13,SOFT,0
1290,11327,3,10,11,14,SOFT,0
1290,11327,4,55,12,16,SOFT,0
1290,11327,3,23,11,15,SOFT,0
1290,11327,2,16,10,14,SOFT,0
1290,11327,3,11,11,15,SOFT,0
1290,11327,3,31,10,14,MEDIUM,9
1290,11327,3,12,11,20,MEDIUM,7
1290,11327,3,3,11,21,MEDIUM,7
1290,11327,3,77,11,14,SOFT,0
1290,11327,3,81,12,14,SOFT,0
1290,11327,3,18,11,16,SOFT,0
1290,11327,3,5,14,18,SOFT,4
1290,11327,3,63,14,19,MEDIUM,0
1290,11327,4,43,14,23,SOFT,0
1290,11327,4,1,9,19,SOFT,0
1290,11327,3,6,13,23,SOFT,5
1290,11327,3,27,13,23,HARD,8
1290,11327,3,34,13,22,SOFT,0
1290,11327,4,10,15,23,HARD,10
1290,11327,4,81,15,21,MEDIUM,11
1290,11327,4,30,16,24,MEDIUM,10
1290,11327,5,55,17,25,MEDIUM,11
1290,11327,4,23,16,24,SOFT,5
1290,11327,3,41,17,24,MEDIUM,9
1290,11327,3,16,15,22,MEDIUM,9
1290,11327,4,87,15,17,SOFT,0
1290,11327,4,31,15,17,SOFT,0
1290,11327,3,44,15,22,SOFT,5
1290,11327,4,11,16,22,SOFT,5
1290,11327,4,77,15,21,HARD,10
1290,11327,5,31,18,21,SOFT,0
1290,11327,5,87,18,21,SOFT,3
1290,11327,4,63,20,22,SOFT,0
1290,11327,4,3,22,24,SOFT,3
1290,11327,4,18,17,19,SOFT,6
1290,11327,4,12,21,23,SOFT,3
