bundle_id,bundle_status,event_id,season,round,race_name,gate,engine_lane,engine_lane_config,forecast_timestamp_utc,forecast_lock_utc,session_scope,driver_number,driver_name,team_name,predicted_qualifying_position,predicted_race_finish_position,predicted_points_band,predicted_dnf_probability,predicted_top1_probability,predicted_top3_probability,predicted_top5_probability,predicted_top10_probability,predicted_mean_finish_position,confidence_score,risk_flags,source_snapshot_id,forecast_artifact_id,stable_vs_challenger_delta_note,method_e_attribution_note,promotion_gate_eligible,notes
2026_1290_belgium_spa_francorchamps_spa_francorchamps__post_qualifying__experimental_challenger__20260718T234239Z,locked,2026_1290_belgium_spa_francorchamps_spa_francorchamps,2026,,Belgium - Spa-Francorchamps - Spa-Francorchamps,post_qualifying,experimental_challenger,Integrated_Recalibrated_Specialist_Challenger,2026-07-18T23:42:39Z,2026-07-18T23:42:39Z,,12,K ANTONELLI,Mercedes,,1,,0.0662,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1290_belgium_spa_francorchamps_spa_francorchamps__post_qualifying__experimental_challenger__20260718T234239Z,locked,2026_1290_belgium_spa_francorchamps_spa_francorchamps,2026,,Belgium - Spa-Francorchamps - Spa-Francorchamps,post_qualifying,experimental_challenger,Integrated_Recalibrated_Specialist_Challenger,2026-07-18T23:42:39Z,2026-07-18T23:42:39Z,,3,M VERSTAPPEN,Red Bull Racing,,2,,0.0654,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1290_belgium_spa_francorchamps_spa_francorchamps__post_qualifying__experimental_challenger__20260718T234239Z,locked,2026_1290_belgium_spa_francorchamps_spa_francorchamps,2026,,Belgium - Spa-Francorchamps - Spa-Francorchamps,post_qualifying,experimental_challenger,Integrated_Recalibrated_Specialist_Challenger,2026-07-18T23:42:39Z,2026-07-18T23:42:39Z,,16,C LECLERC,Ferrari,,3,,0.0646,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1290_belgium_spa_francorchamps_spa_francorchamps__post_qualifying__experimental_challenger__20260718T234239Z,locked,2026_1290_belgium_spa_francorchamps_spa_francorchamps,2026,,Belgium - Spa-Francorchamps - Spa-Francorchamps,post_qualifying,experimental_challenger,Integrated_Recalibrated_Specialist_Challenger,2026-07-18T23:42:39Z,2026-07-18T23:42:39Z,,63,G RUSSELL,Mercedes,,4,,0.0662,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1290_belgium_spa_francorchamps_spa_francorchamps__post_qualifying__experimental_challenger__20260718T234239Z,locked,2026_1290_belgium_spa_francorchamps_spa_francorchamps,2026,,Belgium - Spa-Francorchamps - Spa-Francorchamps,post_qualifying,experimental_challenger,Integrated_Recalibrated_Specialist_Challenger,2026-07-18T23:42:39Z,2026-07-18T23:42:39Z,,44,L HAMILTON,Ferrari,,5,,0.0646,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1290_belgium_spa_francorchamps_spa_francorchamps__post_qualifying__experimental_challenger__20260718T234239Z,locked,2026_1290_belgium_spa_francorchamps_spa_francorchamps,2026,,Belgium - Spa-Francorchamps - Spa-Francorchamps,post_qualifying,experimental_challenger,Integrated_Recalibrated_Specialist_Challenger,2026-07-18T23:42:39Z,2026-07-18T23:42:39Z,,81,O PIASTRI,McLaren,,6,,0.063,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1290_belgium_spa_francorchamps_spa_francorchamps__post_qualifying__experimental_challenger__20260718T234239Z,locked,2026_1290_belgium_spa_francorchamps_spa_francorchamps,2026,,Belgium - Spa-Francorchamps - Spa-Francorchamps,post_qualifying,experimental_challenger,Integrated_Recalibrated_Specialist_Challenger,2026-07-18T23:42:39Z,2026-07-18T23:42:39Z,,5,G BORTOLETO,Audi,,7,,0.079,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1290_belgium_spa_francorchamps_spa_francorchamps__post_qualifying__experimental_challenger__20260718T234239Z,locked,2026_1290_belgium_spa_francorchamps_spa_francorchamps,2026,,Belgium - Spa-Francorchamps - Spa-Francorchamps,post_qualifying,experimental_challenger,Integrated_Recalibrated_Specialist_Challenger,2026-07-18T23:42:39Z,2026-07-18T23:42:39Z,,41,A LINDBLAD,Racing Bulls,,8,,0.087,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1290_belgium_spa_francorchamps_spa_francorchamps__post_qualifying__experimental_challenger__20260718T234239Z,locked,2026_1290_belgium_spa_francorchamps_spa_francorchamps,2026,,Belgium - Spa-Francorchamps - Spa-Francorchamps,post_qualifying,experimental_challenger,Integrated_Recalibrated_Specialist_Challenger,2026-07-18T23:42:39Z,2026-07-18T23:42:39Z,,1,L NORRIS,McLaren,,9,,0.063,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1290_belgium_spa_francorchamps_spa_francorchamps__post_qualifying__experimental_challenger__20260718T234239Z,locked,2026_1290_belgium_spa_francorchamps_spa_francorchamps,2026,,Belgium - Spa-Francorchamps - Spa-Francorchamps,post_qualifying,experimental_challenger,Integrated_Recalibrated_Specialist_Challenger,2026-07-18T23:42:39Z,2026-07-18T23:42:39Z,,30,L LAWSON,Racing Bulls,,10,,0.087,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1290_belgium_spa_francorchamps_spa_francorchamps__post_qualifying__experimental_challenger__20260718T234239Z,locked,2026_1290_belgium_spa_francorchamps_spa_francorchamps,2026,,Belgium - Spa-Francorchamps - Spa-Francorchamps,post_qualifying,experimental_challenger,Integrated_Recalibrated_Specialist_Challenger,2026-07-18T23:42:39Z,2026-07-18T23:42:39Z,,10,P GASLY,Alpine,,11,,0.0902,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1290_belgium_spa_francorchamps_spa_francorchamps__post_qualifying__experimental_challenger__20260718T234239Z,locked,2026_1290_belgium_spa_francorchamps_spa_francorchamps,2026,,Belgium - Spa-Francorchamps - Spa-Francorchamps,post_qualifying,experimental_challenger,Integrated_Recalibrated_Specialist_Challenger,2026-07-18T23:42:39Z,2026-07-18T23:42:39Z,,27,N HULKENBERG,Audi,,12,,0.079,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1290_belgium_spa_francorchamps_spa_francorchamps__post_qualifying__experimental_challenger__20260718T234239Z,locked,2026_1290_belgium_spa_francorchamps_spa_francorchamps,2026,,Belgium - Spa-Francorchamps - Spa-Francorchamps,post_qualifying,experimental_challenger,Integrated_Recalibrated_Specialist_Challenger,2026-07-18T23:42:39Z,2026-07-18T23:42:39Z,,43,F COLAPINTO,Alpine,,13,,0.0902,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1290_belgium_spa_francorchamps_spa_francorchamps__post_qualifying__experimental_challenger__20260718T234239Z,locked,2026_1290_belgium_spa_francorchamps_spa_francorchamps,2026,,Belgium - Spa-Francorchamps - Spa-Francorchamps,post_qualifying,experimental_challenger,Integrated_Recalibrated_Specialist_Challenger,2026-07-18T23:42:39Z,2026-07-18T23:42:39Z,,55,C SAINZ,Williams,,14,,0.0822,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1290_belgium_spa_francorchamps_spa_francorchamps__post_qualifying__experimental_challenger__20260718T234239Z,locked,2026_1290_belgium_spa_francorchamps_spa_francorchamps,2026,,Belgium - Spa-Francorchamps - Spa-Francorchamps,post_qualifying,experimental_challenger,Integrated_Recalibrated_Specialist_Challenger,2026-07-18T23:42:39Z,2026-07-18T23:42:39Z,,23,A ALBON,Williams,,15,,0.0822,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1290_belgium_spa_francorchamps_spa_francorchamps__post_qualifying__experimental_challenger__20260718T234239Z,locked,2026_1290_belgium_spa_francorchamps_spa_francorchamps,2026,,Belgium - Spa-Francorchamps - Spa-Francorchamps,post_qualifying,experimental_challenger,Integrated_Recalibrated_Specialist_Challenger,2026-07-18T23:42:39Z,2026-07-18T23:42:39Z,,87,O BEARMAN,Haas F1 Team,,16,,0.0854,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1290_belgium_spa_francorchamps_spa_francorchamps__post_qualifying__experimental_challenger__20260718T234239Z,locked,2026_1290_belgium_spa_francorchamps_spa_francorchamps,2026,,Belgium - Spa-Francorchamps - Spa-Francorchamps,post_qualifying,experimental_challenger,Integrated_Recalibrated_Specialist_Challenger,2026-07-18T23:42:39Z,2026-07-18T23:42:39Z,,6,I HADJAR,Red Bull Racing,,17,,0.0654,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1290_belgium_spa_francorchamps_spa_francorchamps__post_qualifying__experimental_challenger__20260718T234239Z,locked,2026_1290_belgium_spa_francorchamps_spa_francorchamps,2026,,Belgium - Spa-Francorchamps - Spa-Francorchamps,post_qualifying,experimental_challenger,Integrated_Recalibrated_Specialist_Challenger,2026-07-18T23:42:39Z,2026-07-18T23:42:39Z,,31,E OCON,Haas F1 Team,,18,,0.0854,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
