meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1293,11356,1,27,1,1,MEDIUM,0
1293,11356,1,5,1,1,MEDIUM,0
1293,11356,1,11,1,3,SOFT,0
1293,11356,1,18,1,3,SOFT,0
1293,11356,1,77,1,3,SOFT,0
1293,11356,1,31,1,3,MEDIUM,0
1293,11356,2,27,2,4,MEDIUM,1
1293,11356,2,5,2,4,MEDIUM,1
1293,11356,1,3,1,3,MEDIUM,0
1293,11356,1,16,1,3,SOFT,0
1293,11356,1,12,1,3,SOFT,0
1293,11356,1,10,1,7,MEDIUM,0
1293,11356,1,43,1,7,MEDIUM,0
1293,11356,1,55,1,10,SOFT,0
1293,11356,1,41,1,3,SOFT,0
1293,11356,1,81,1,4,MEDIUM,0
1293,11356,1,23,1,7,SOFT,0
1293,11356,3,27,5,7,MEDIUM,0
1293,11356,2,11,4,6,SOFT,3
1293,11356,3,5,5,7,MEDIUM,0
1293,11356,1,87,1,6,MEDIUM,0
1293,11356,2,31,4,6,MEDIUM,3
1293,11356,1,1,1,3,MEDIUM,0
1293,11356,1,44,1,6,SOFT,0
1293,11356,2,41,4,6,SOFT,3
1293,11356,2,18,4,9,SOFT,0
1293,11356,1,22,1,3,SOFT,0
1293,11356,2,77,4,6,SOFT,3
1293,11356,2,12,4,6,SOFT,3
1293,11356,1,30,1,7,MEDIUM,0
1293,11356,1,63,1,3,SOFT,0
1293,11356,4,5,8,10,MEDIUM,0
1293,11356,4,27,8,10,MEDIUM,0
1293,11356,3,31,7,9,MEDIUM,0
1293,11356,2,16,4,7,SOFT,3
1293,11356,2,81,5,8,MEDIUM,4
1293,11356,2,55,11,17,SOFT,10
1293,11356,2,87,7,10,MEDIUM,6
1293,11356,4,31,10,12,MEDIUM,0
1293,11356,3,81,9,11,MEDIUM,8
1293,11356,2,63,4,6,SOFT,3
1293,11356,3,12,7,8,SOFT,6
1293,11356,1,14,1,8,SOFT,0
1293,11356,3,18,10,10,SOFT,0
1293,11356,2,3,4,11,MEDIUM,3
1293,11356,2,23,8,17,SOFT,0
1293,11356,3,87,11,13,MEDIUM,0
1293,11356,3,55,18,18,SOFT,17
1293,11356,5,31,13,15,MEDIUM,0
1293,11356,5,27,11,13,MEDIUM,0
1293,11356,2,10,8,17,MEDIUM,7
1293,11356,3,41,7,12,SOFT,0
1293,11356,2,22,4,9,SOFT,0
1293,11356,5,5,11,12,MEDIUM,0
1293,11356,2,43,8,16,MEDIUM,0
1293,11356,3,3,12,14,SOFT,0
1293,11356,3,11,7,11,SOFT,0
1293,11356,2,30,8,14,MEDIUM,7
1293,11356,3,16,8,12,SOFT,7
1293,11356,3,77,7,12,SOFT,0
1293,11356,2,44,7,12,SOFT,6
1293,11356,4,81,12,12,MEDIUM,11
1293,11356,2,1,4,9,MEDIUM,0
1293,11356,4,18,11,14,SOFT,0
1293,11356,3,63,7,9,SOFT,0
1293,11356,4,12,9,12,SOFT,0
1293,11356,4,55,19,21,SOFT,0
1293,11356,6,31,16,18,SOFT,0
1293,11356,4,87,14,16,SOFT,0
1293,11356,6,27,14,16,SOFT,0
1293,11356,3,22,10,11,SOFT,0
1293,11356,6,5,13,15,SOFT,0
1293,11356,4,11,12,14,SOFT,0
1293,11356,4,41,13,15,SOFT,0
1293,11356,4,77,13,15,SOFT,0
1293,11356,4,16,13,15,SOFT,0
1293,11356,5,18,15,20,SOFT,0
1293,11356,3,30,15,19,SOFT,0
1293,11356,3,10,18,20,SOFT,0
1293,11356,5,87,17,19,SOFT,0
1293,11356,3,43,17,19,SOFT,0
1293,11356,7,31,19,21,SOFT,0
1293,11356,7,5,16,18,SOFT,3
1293,11356,5,55,22,24,SOFT,3
1293,11356,4,22,12,16,SOFT,2
1293,11356,2,14,9,17,SOFT,0
1293,11356,7,27,17,19,SOFT,0
1293,11356,5,12,13,15,SOFT,4
1293,11356,5,11,15,17,SOFT,3
1293,11356,4,63,10,13,SOFT,3
1293,11356,5,63,14,14,SOFT,0
1293,11356,8,5,19,21,SOFT,0
1293,11356,5,77,16,20,SOFT,3
1293,11356,3,23,18,29,SOFT,7
1293,11356,4,10,21,24,SOFT,3
1293,11356,4,30,20,23,SOFT,0
1293,11356,4,43,20,23,SOFT,3
1293,11356,6,87,20,23,SOFT,0
1293,11356,3,14,18,20,SOFT,9
1293,11356,8,27,20,22,SOFT,0
1293,11356,3,1,10,18,SOFT,0
1293,11356,5,41,16,21,SOFT,3
1293,11356,5,16,16,21,SOFT,3
1293,11356,5,81,13,21,SOFT,0
1293,11356,6,55,25,28,SOFT,6
1293,11356,3,44,13,21,SOFT,0
1293,11356,4,3,15,24,SOFT,3
1293,11356,8,31,22,25,SOFT,6
1293,11356,6,12,16,18,SOFT,8
1293,11356,6,11,18,20,SOFT,6
