date,session_key,position,meeting_key,driver_number
2026-09-05T10:40:23.532000+00:00,11356,19,1293,41
2026-09-05T10:40:23.532000+00:00,11356,20,1293,44
2026-09-05T10:40:23.532000+00:00,11356,21,1293,63
2026-09-05T10:40:23.532000+00:00,11356,12,1293,77
2026-09-05T10:40:34.272000+00:00,11356,2,1293,10
2026-09-05T10:40:34.272000+00:00,11356,1,1293,43
2026-09-05T10:40:34.272000+00:00,11356,3,1293,55
2026-09-05T10:40:37.018000+00:00,11356,1,1293,10
2026-09-05T10:40:37.018000+00:00,11356,2,1293,43
2026-09-05T10:40:49.615000+00:00,11356,14,1293,1
2026-09-05T10:40:49.615000+00:00,11356,15,1293,3
2026-09-05T10:40:49.615000+00:00,11356,16,1293,12
2026-09-05T10:40:49.615000+00:00,11356,17,1293,16
2026-09-05T10:40:49.615000+00:00,11356,18,1293,22
2026-09-05T10:40:49.615000+00:00,11356,13,1293,30
2026-09-05T10:42:55.937000+00:00,11356,3,1293,43
2026-09-05T10:42:55.937000+00:00,11356,2,1293,55
2026-09-05T10:42:59.586000+00:00,11356,5,1293,5
2026-09-05T10:42:59.586000+00:00,11356,4,1293,14
2026-09-05T10:42:59.586000+00:00,11356,7,1293,23
2026-09-05T10:42:59.586000+00:00,11356,6,1293,27
2026-09-05T10:43:17.911000+00:00,11356,6,1293,5
2026-09-05T10:43:17.911000+00:00,11356,5,1293,23
2026-09-05T10:43:17.911000+00:00,11356,7,1293,27
2026-09-05T10:43:19.787000+00:00,11356,7,1293,5
2026-09-05T10:43:19.787000+00:00,11356,5,1293,14
2026-09-05T10:43:19.787000+00:00,11356,6,1293,23
2026-09-05T10:43:19.787000+00:00,11356,8,1293,27
2026-09-05T10:43:19.787000+00:00,11356,9,1293,31
2026-09-05T10:43:19.787000+00:00,11356,4,1293,87
2026-09-05T10:43:24.035000+00:00,11356,8,1293,5
2026-09-05T10:43:24.035000+00:00,11356,7,1293,23
2026-09-05T10:43:24.035000+00:00,11356,9,1293,27
2026-09-05T10:43:24.035000+00:00,11356,6,1293,31
2026-09-05T10:43:29.250000+00:00,11356,9,1293,5
2026-09-05T10:43:29.250000+00:00,11356,7,1293,18
2026-09-05T10:43:29.250000+00:00,11356,8,1293,23
2026-09-05T10:43:29.250000+00:00,11356,10,1293,27
2026-09-05T10:43:29.736000+00:00,11356,10,1293,5
2026-09-05T10:43:29.736000+00:00,11356,6,1293,11
2026-09-05T10:43:29.736000+00:00,11356,8,1293,18
2026-09-05T10:43:29.736000+00:00,11356,9,1293,23
2026-09-05T10:43:29.736000+00:00,11356,11,1293,27
2026-09-05T10:43:29.736000+00:00,11356,7,1293,31
2026-09-05T10:43:33.731000+00:00,11356,11,1293,5
2026-09-05T10:43:33.731000+00:00,11356,9,1293,18
2026-09-05T10:43:33.731000+00:00,11356,10,1293,23
2026-09-05T10:43:33.731000+00:00,11356,12,1293,27
2026-09-05T10:43:33.731000+00:00,11356,8,1293,77
2026-09-05T10:43:54.835000+00:00,11356,12,1293,5
2026-09-05T10:43:54.835000+00:00,11356,7,1293,11
2026-09-05T10:43:54.835000+00:00,11356,6,1293,14
2026-09-05T10:43:54.835000+00:00,11356,10,1293,18
2026-09-05T10:43:54.835000+00:00,11356,11,1293,23
2026-09-05T10:43:54.835000+00:00,11356,13,1293,27
2026-09-05T10:43:54.835000+00:00,11356,2,1293,30
2026-09-05T10:43:54.835000+00:00,11356,8,1293,31
2026-09-05T10:43:54.835000+00:00,11356,4,1293,43
2026-09-05T10:43:54.835000+00:00,11356,3,1293,55
2026-09-05T10:43:54.835000+00:00,11356,9,1293,77
2026-09-05T10:43:54.835000+00:00,11356,5,1293,87
2026-09-05T10:44:14.879000+00:00,11356,2,1293,10
2026-09-05T10:44:14.879000+00:00,11356,3,1293,30
2026-09-05T10:44:14.879000+00:00,11356,1,1293,43
2026-09-05T10:44:14.879000+00:00,11356,4,1293,55
2026-09-05T10:44:42.828000+00:00,11356,8,1293,11
2026-09-05T10:44:42.828000+00:00,11356,7,1293,14
2026-09-05T10:44:42.828000+00:00,11356,11,1293,18
2026-09-05T10:44:42.828000+00:00,11356,6,1293,23
2026-09-05T10:44:42.828000+00:00,11356,9,1293,31
2026-09-05T10:44:42.828000+00:00,11356,10,1293,77
2026-09-05T10:45:00.067000+00:00,11356,15,1293,1
2026-09-05T10:45:00.067000+00:00,11356,16,1293,3
2026-09-05T10:45:00.067000+00:00,11356,14,1293,12
2026-09-05T10:45:07.380000+00:00,11356,16,1293,1
2026-09-05T10:45:07.380000+00:00,11356,17,1293,3
2026-09-05T10:45:07.380000+00:00,11356,18,1293,16
2026-09-05T10:45:07.380000+00:00,11356,19,1293,22
2026-09-05T10:45:07.380000+00:00,11356,15,1293,41
2026-09-05T10:45:10.173000+00:00,11356,17,1293,1
2026-09-05T10:45:10.173000+00:00,11356,18,1293,3
2026-09-05T10:45:10.173000+00:00,11356,19,1293,16
2026-09-05T10:45:10.173000+00:00,11356,16,1293,22
2026-09-05T10:45:16.397000+00:00,11356,18,1293,1
2026-09-05T10:45:16.397000+00:00,11356,17,1293,3
2026-09-05T10:45:21.185000+00:00,11356,19,1293,1
2026-09-05T10:45:21.185000+00:00,11356,18,1293,16
2026-09-05T10:45:24.825000+00:00,11356,20,1293,1
2026-09-05T10:45:24.825000+00:00,11356,19,1293,44
2026-09-05T10:47:24.071000+00:00,11356,3,1293,10
2026-09-05T10:47:24.071000+00:00,11356,2,1293,30
2026-09-05T10:47:59.921000+00:00,11356,14,1293,10
2026-09-05T10:47:59.921000+00:00,11356,1,1293,12
2026-09-05T10:47:59.921000+00:00,11356,3,1293,30
2026-09-05T10:47:59.921000+00:00,11356,2,1293,43
2026-09-05T10:47:59.940000+00:00,11356,13,1293,5
2026-09-05T10:47:59.940000+00:00,11356,4,1293,10
2026-09-05T10:47:59.940000+00:00,11356,9,1293,11
2026-09-05T10:47:59.940000+00:00,11356,8,1293,14
2026-09-05T10:47:59.940000+00:00,11356,12,1293,18
2026-09-05T10:47:59.940000+00:00,11356,7,1293,23
2026-09-05T10:47:59.940000+00:00,11356,14,1293,27
2026-09-05T10:47:59.940000+00:00,11356,10,1293,31
2026-09-05T10:47:59.940000+00:00,11356,5,1293,55
2026-09-05T10:47:59.940000+00:00,11356,11,1293,77
2026-09-05T10:47:59.940000+00:00,11356,6,1293,87
2026-09-05T10:48:10.984000+00:00,11356,14,1293,5
2026-09-05T10:48:10.984000+00:00,11356,10,1293,11
2026-09-05T10:48:10.984000+00:00,11356,9,1293,14
2026-09-05T10:48:10.984000+00:00,11356,13,1293,18
2026-09-05T10:48:10.984000+00:00,11356,8,1293,23
2026-09-05T10:48:10.984000+00:00,11356,15,1293,27
2026-09-05T10:48:10.984000+00:00,11356,11,1293,31
2026-09-05T10:48:10.984000+00:00,11356,5,1293,41
2026-09-05T10:48:10.984000+00:00,11356,6,1293,55
2026-09-05T10:48:10.984000+00:00,11356,12,1293,77
2026-09-05T10:48:10.984000+00:00,11356,7,1293,87
2026-09-05T10:48:15.514000+00:00,11356,15,1293,5
2026-09-05T10:48:15.514000+00:00,11356,11,1293,11
2026-09-05T10:48:15.514000+00:00,11356,10,1293,14
2026-09-05T10:48:15.514000+00:00,11356,14,1293,18
2026-09-05T10:48:15.514000+00:00,11356,6,1293,22
2026-09-05T10:48:15.514000+00:00,11356,9,1293,23
2026-09-05T10:48:15.514000+00:00,11356,16,1293,27
2026-09-05T10:48:15.514000+00:00,11356,12,1293,31
2026-09-05T10:48:15.514000+00:00,11356,7,1293,55
2026-09-05T10:48:15.514000+00:00,11356,13,1293,77
2026-09-05T10:48:15.514000+00:00,11356,8,1293,87
2026-09-05T10:48:15.530000+00:00,11356,21,1293,1
2026-09-05T10:48:15.530000+00:00,11356,22,1293,63
2026-09-05T10:48:15.530000+00:00,11356,20,1293,81
2026-09-05T10:48:18.241000+00:00,11356,16,1293,5
2026-09-05T10:48:18.241000+00:00,11356,12,1293,11
2026-09-05T10:48:18.241000+00:00,11356,11,1293,14
2026-09-05T10:48:18.241000+00:00,11356,15,1293,18
2026-09-05T10:48:18.241000+00:00,11356,10,1293,23
2026-09-05T10:48:18.241000+00:00,11356,8,1293,27
2026-09-05T10:48:18.241000+00:00,11356,13,1293,31
2026-09-05T10:48:18.241000+00:00,11356,14,1293,77
2026-09-05T10:48:18.241000+00:00,11356,9,1293,87
