source_id,source_name,source_type,source_path_or_uri,source_timestamp_utc,source_sha256,source_role,gate_allowed,notes
forecast_source,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1289_united_kingdom_silverstone_silverstone/pre_weekend/experimental_challenger/forecast_rows.csv,csv,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1289_united_kingdom_silverstone_silverstone/pre_weekend/experimental_challenger/forecast_rows.csv,2026-07-03T10:28:51Z,f2ed522f59a5e12b55c0d8e56dcdd6b2ab220b613e9cff7f569584aad4770c05,forecast_source,True,Actual forecast source copied into immutable bundle.
