meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1295,11377,63,1,2026-09-26T11:03:50.711000+00:00,42.132,44.47,25.661,187,201,False,112.263,"[None, 2051, 2051, 2051, 2051, 2051, 2049, 2051]","[2049, 2049, 2051, 2051, 2049, 2049, 2049, 2051, 2049, 2049]","[2051, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2051]",322
1295,11377,81,1,2026-09-26T11:03:50.711000+00:00,43.256,44.719,25.653,173,189,False,113.628,"[None, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2051, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049, 2051]",318
1295,11377,16,1,2026-09-26T11:03:50.711000+00:00,43.869,45.031,25.243,181,195,False,114.143,"[2048, 2049, 2049, 2049, 2049, 2049, 2051, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2051]",336
1295,11377,1,1,2026-09-26T11:03:50.711000+00:00,44.26,45.326,25.27,184,196,False,114.856,"[None, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",328
1295,11377,6,1,2026-09-26T11:03:50.711000+00:00,44.742,45.404,24.907,182,193,False,115.053,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049]","[2049, 2049, 2051, 2049, 2049, 2049, 2049, 2051, 2051]",341
1295,11377,44,1,2026-09-26T11:03:50.711000+00:00,45.601,45.252,25.43,185,198,False,116.283,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",341
1295,11377,3,1,2026-09-26T11:03:50.711000+00:00,46.011,45.736,24.842,181,197,False,116.589,"[None, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",343
1295,11377,10,1,2026-09-26T11:03:50.711000+00:00,46.623,46.044,25.213,167,190,False,117.88,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",335
1295,11377,43,1,2026-09-26T11:03:50.711000+00:00,47.587,46.191,24.974,165,198,False,118.752,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",338
1295,11377,30,1,2026-09-26T11:03:50.711000+00:00,47.72,46.34,24.896,155,192,False,118.956,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",341
1295,11377,23,1,2026-09-26T11:03:50.711000+00:00,48.005,46.756,25.119,166,188,False,119.88,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",342
1295,11377,87,1,2026-09-26T11:03:50.711000+00:00,48.514,46.804,24.781,167,188,False,120.099,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2051, 2051, 2051]",348
1295,11377,31,1,2026-09-26T11:03:50.711000+00:00,48.454,47.224,25.307,169,190,False,120.985,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",340
1295,11377,41,1,2026-09-26T11:03:50.711000+00:00,48.856,47.844,25.044,161,192,False,121.744,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 0]",338
1295,11377,55,1,2026-09-26T11:03:50.711000+00:00,49.376,48.751,25.027,150,185,False,123.154,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",343
1295,11377,27,1,2026-09-26T11:03:50.711000+00:00,49.434,48.117,25.947,163,190,False,123.498,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",329
1295,11377,12,1,2026-09-26T11:03:50.711000+00:00,49.801,48.908,24.882,163,183,False,123.591,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2051]",345
1295,11377,5,1,2026-09-26T11:03:50.711000+00:00,50.062,48.912,25.724,164,182,False,124.698,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",334
1295,11377,11,1,2026-09-26T11:03:50.711000+00:00,50.609,49.82,25.262,154,180,False,125.691,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",340
1295,11377,14,1,2026-09-26T11:03:50.711000+00:00,50.3,49.542,25.947,156,187,False,125.789,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",316
1295,11377,77,1,2026-09-26T11:03:50.711000+00:00,50.967,50.331,25.883,171,187,False,127.181,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",329
