lane,rows,result,reason,required_status,heavy_endpoint
weather,5414,pass,evidence_bearing,required_lightweight,False
race_control,2810,pass,evidence_bearing,required_lightweight,False
intervals,153849,pass,evidence_bearing,required_lightweight,False
position,22626,pass,evidence_bearing,required_lightweight,False
stints,3265,pass,evidence_bearing,required_lightweight,False
pit,386,pass,evidence_bearing,required_lightweight,False
starting_grid,198,pass,evidence_bearing,required_lightweight,False
drivers,952,pass,evidence_bearing,required_lightweight,False
team_radio,349,pass,evidence_bearing,opportunistic,False
