source_name,found,row_count,path
drivers,True,702,latest/openf1_lightweight_source_closure/data/openf1_drivers.csv
intervals,True,73284,latest/openf1_lightweight_source_closure/data/openf1_intervals.csv
pit,True,152,latest/openf1_lightweight_source_closure/data/openf1_pit.csv
position,True,16467,latest/openf1_lightweight_source_closure/data/openf1_position.csv
race_control,True,2125,latest/openf1_lightweight_source_closure/data/openf1_race_control.csv
source_readiness,True,9,latest/openf1_lightweight_source_closure/source_readiness_summary.csv
starting_grid,True,154,latest/openf1_lightweight_source_closure/data/openf1_starting_grid.csv
stints,True,2746,latest/openf1_lightweight_source_closure/data/openf1_stints.csv
weather,True,5426,latest/openf1_lightweight_source_closure/data/openf1_weather.csv
