lane,rows,result,reason,required_status,heavy_endpoint
weather,5698,pass,evidence_bearing,required_lightweight,False
race_control,2612,pass,evidence_bearing,required_lightweight,False
intervals,149194,pass,evidence_bearing,required_lightweight,False
position,20268,pass,evidence_bearing,required_lightweight,False
stints,3196,pass,evidence_bearing,required_lightweight,False
pit,226,pass,evidence_bearing,required_lightweight,False
starting_grid,154,pass,evidence_bearing,required_lightweight,False
drivers,709,pass,evidence_bearing,required_lightweight,False
team_radio,153,pass,evidence_bearing,opportunistic,False
