date,session_key,pit_duration,meeting_key,driver_number,stop_duration,lane_duration,lap_number,source_closure_retrieved_utc
2026-03-08T04:17:09.480000+00:00,11234,27.7,1279,43,,27.7,9,2026-07-24T03:35:26.222992Z
2026-03-08T04:19:40.861000+00:00,11234,18.2,1279,1,,18.2,11,2026-07-24T03:35:26.222992Z
2026-03-08T04:19:45.997000+00:00,11234,18.5,1279,31,,18.5,11,2026-07-24T03:35:26.222992Z
2026-03-08T04:19:46.650000+00:00,11234,18.6,1279,10,,18.6,11,2026-07-24T03:35:26.222992Z
2026-03-08T04:19:56.659000+00:00,11234,19.8,1279,55,,19.8,11,2026-07-24T03:35:26.222992Z
2026-03-08T04:20:02.746000+00:00,11234,19.1,1279,30,,19.1,11,2026-07-24T03:35:26.222992Z
2026-03-08T04:20:48.545000+00:00,11234,25.895,1279,14,10.0,25.895,11,2026-07-24T03:35:26.222992Z
2026-03-08T04:20:37.821000+00:00,11234,36.686,1279,18,16.9,36.686,11,2026-07-24T03:35:26.222992Z
2026-03-08T04:21:15.981000+00:00,11234,17.794,1279,63,2.3,17.794,12,2026-07-24T03:35:26.222992Z
2026-03-08T04:22:00.272000+00:00,11234,20.985,1279,12,2.5,20.985,12,2026-07-24T03:35:26.222992Z
2026-03-08T04:22:01.303000+00:00,11234,18.118,1279,23,2.7,18.118,12,2026-07-24T03:35:26.222992Z
2026-03-08T04:23:57.952000+00:00,11234,30.387,1279,77,12.5,30.387,12,2026-07-24T03:35:26.222992Z
2026-03-08T04:31:07.099000+00:00,11234,18.506,1279,41,2.4,18.506,18,2026-07-24T03:35:26.222992Z
2026-03-08T04:31:12.593000+00:00,11234,19.07,1279,3,,19.07,18,2026-07-24T03:35:26.222992Z
2026-03-08T04:30:50.106000+00:00,11234,18.774,1279,87,3.3,18.774,18,2026-07-24T03:35:26.222992Z
2026-03-08T04:53:09.209000+00:00,11234,22.619,1279,5,5.2,22.619,18,2026-07-24T03:35:26.222992Z
2026-03-08T04:31:56.620000+00:00,11234,21.371,1279,11,5.5,21.371,18,2026-07-24T03:35:26.222992Z
2026-03-08T04:40:09.040000+00:00,11234,972.3,1279,14,,972.3,13,2026-07-24T03:35:26.222992Z
2026-03-08T04:40:48.354000+00:00,11234,17.6,1279,16,,17.6,25,2026-07-24T03:35:26.222992Z
2026-03-08T04:40:49.682000+00:00,11234,17.664,1279,16,2.2,17.664,18,2026-07-24T03:35:26.222992Z
2026-03-08T04:44:26.700000+00:00,11234,33.1,1279,18,,33.1,26,2026-07-24T03:35:26.222992Z
2026-03-08T04:44:40.626000+00:00,11234,33.182,1279,18,16.4,33.182,18,2026-07-24T03:35:26.222992Z
2026-03-08T04:45:03.940000+00:00,11234,17.7,1279,44,,17.7,28,2026-07-24T03:35:26.222992Z
2026-03-08T04:45:19.036000+00:00,11234,17.741,1279,44,2.3,17.741,18,2026-07-24T03:35:26.222992Z
2026-03-08T04:52:53.935000+00:00,11234,22.6,1279,5,,22.6,33,2026-07-24T03:35:26.222992Z
2026-03-08T04:53:24.013000+00:00,11234,18.404,1279,23,2.5,18.404,33,2026-07-24T03:35:26.222992Z
2026-03-08T04:54:27.845000+00:00,11234,18.19,1279,30,2.8,18.19,33,2026-07-24T03:35:26.222992Z
2026-03-08T04:54:41.807000+00:00,11234,25.939,1279,55,8.0,25.939,33,2026-07-24T03:35:26.222992Z
2026-03-08T04:54:07.060000+00:00,11234,17.6,1279,1,,17.6,34,2026-07-24T03:35:26.222992Z
2026-03-08T05:03:56.712000+00:00,11234,18.0,1279,3,,18.0,41,2026-07-24T03:35:26.222992Z
2026-03-08T05:09:13.750000+00:00,11234,18.951,1279,11,3.2,18.951,43,2026-07-24T03:35:26.222992Z
2026-03-08T05:11:24.061000+00:00,11234,34.615,1279,55,19.8,34.615,45,2026-07-24T03:35:26.222992Z
2026-03-08T05:12:34.739000+00:00,11234,18.561,1279,43,2.9,18.561,46,2026-07-24T03:35:26.222992Z
2026-03-08T05:14:27.249000+00:00,11234,1081.5,1279,18,,1081.5,34,2026-07-24T03:35:26.222992Z
2026-03-08T05:22:06.866000+00:00,11234,22.4,1279,18,,22.4,39,2026-07-24T03:35:26.222992Z
2026-03-08T05:22:16.614000+00:00,11234,22.469,1279,18,5.6,22.469,46,2026-07-24T03:35:26.222992Z
2026-03-13T07:30:03.471000+00:00,11236,,1280,77,,,1,2026-07-24T03:36:08.445491Z
2026-03-13T07:30:10.065000+00:00,11236,,1280,6,,,1,2026-07-24T03:36:08.445491Z
2026-03-13T07:30:17.746000+00:00,11236,,1280,3,,,1,2026-07-24T03:36:08.445491Z
2026-03-13T07:30:25.659000+00:00,11236,,1280,27,,,1,2026-07-24T03:36:08.445491Z
2026-03-13T07:30:31.427000+00:00,11236,,1280,5,,,1,2026-07-24T03:36:08.445491Z
2026-03-13T07:30:35.833000+00:00,11236,,1280,31,,,1,2026-07-24T03:36:08.445491Z
2026-03-13T07:30:39.895000+00:00,11236,,1280,87,,,1,2026-07-24T03:36:08.445491Z
2026-03-13T07:30:43.255000+00:00,11236,,1280,18,,,1,2026-07-24T03:36:08.445491Z
2026-03-13T07:30:53.261000+00:00,11236,,1280,30,,,1,2026-07-24T03:36:08.445491Z
2026-03-13T07:30:57.493000+00:00,11236,,1280,41,,,1,2026-07-24T03:36:08.445491Z
2026-03-13T07:31:02.441000+00:00,11236,,1280,16,,,1,2026-07-24T03:36:08.445491Z
2026-03-13T07:31:23.968000+00:00,11236,,1280,44,,,1,2026-07-24T03:36:08.445491Z
2026-03-13T07:31:29.351000+00:00,11236,,1280,81,,,1,2026-07-24T03:36:08.445491Z
2026-03-13T07:31:44.586000+00:00,11236,,1280,1,,,1,2026-07-24T03:36:08.445491Z
2026-03-13T07:32:58.933000+00:00,11236,,1280,10,,,1,2026-07-24T03:36:08.445491Z
2026-03-13T07:33:00.841000+00:00,11236,,1280,43,,,1,2026-07-24T03:36:08.445491Z
2026-03-13T07:33:17.842000+00:00,11236,,1280,55,,,1,2026-07-24T03:36:08.445491Z
2026-03-13T07:33:27.139000+00:00,11236,,1280,23,,,1,2026-07-24T03:36:08.445491Z
2026-03-13T07:33:37.702000+00:00,11236,,1280,12,,,1,2026-07-24T03:36:08.445491Z
2026-03-13T07:33:46.124000+00:00,11236,,1280,63,,,1,2026-07-24T03:36:08.445491Z
2026-03-13T07:34:23.758000+00:00,11236,,1280,14,,,1,2026-07-24T03:36:08.445491Z
2026-03-13T07:49:16.001000+00:00,11236,270.0,1280,27,,270.0,9,2026-07-24T03:36:08.445491Z
2026-03-13T07:49:17.940000+00:00,11236,619.4,1280,81,,619.4,5,2026-07-24T03:36:08.445491Z
2026-03-13T07:49:24.141000+00:00,11236,622.0,1280,1,,622.0,5,2026-07-24T03:36:08.445491Z
2026-03-13T07:49:31.792000+00:00,11236,271.4,1280,5,,271.4,9,2026-07-24T03:36:08.445491Z
2026-03-13T07:49:36.675000+00:00,11236,363.6,1280,87,,363.6,8,2026-07-24T03:36:08.445491Z
2026-03-13T07:49:41.071000+00:00,11236,333.7,1280,10,,333.7,7,2026-07-24T03:36:08.445491Z
2026-03-13T07:49:49.349000+00:00,11236,340.7,1280,43,,340.7,7,2026-07-24T03:36:08.445491Z
2026-03-13T07:49:57.351000+00:00,11236,417.2,1280,6,,417.2,8,2026-07-24T03:36:08.445491Z
2026-03-13T07:50:11.096000+00:00,11236,424.7,1280,3,,424.7,8,2026-07-24T03:36:08.445491Z
2026-03-13T07:50:19.243000+00:00,11236,396.3,1280,41,,396.3,8,2026-07-24T03:36:08.445491Z
2026-03-13T07:50:26.648000+00:00,11236,407.6,1280,30,,407.6,8,2026-07-24T03:36:08.445491Z
2026-03-13T07:50:32.151000+00:00,11236,420.3,1280,31,,420.3,8,2026-07-24T03:36:08.445491Z
2026-03-13T07:50:44.679000+00:00,11236,407.3,1280,16,,407.3,8,2026-07-24T03:36:08.445491Z
2026-03-13T07:50:54.102000+00:00,11236,603.5,1280,44,,603.5,6,2026-07-24T03:36:08.445491Z
2026-03-13T07:51:10.872000+00:00,11236,713.1,1280,12,,713.1,4,2026-07-24T03:36:08.445491Z
2026-03-13T07:51:24.233000+00:00,11236,727.5,1280,63,,727.5,4,2026-07-24T03:36:08.445491Z
2026-03-13T07:58:44.003000+00:00,11236,156.1,1280,16,,156.1,11,2026-07-24T03:36:08.445491Z
2026-03-13T08:06:28.551000+00:00,11236,367.1,1280,12,,367.1,9,2026-07-24T03:36:08.445491Z
2026-03-13T08:06:37.080000+00:00,11236,355.2,1280,63,,355.2,9,2026-07-24T03:36:08.445491Z
2026-03-13T08:06:42.755000+00:00,11236,439.3,1280,3,,439.3,13,2026-07-24T03:36:08.445491Z
2026-03-13T08:06:48.641000+00:00,11236,371.5,1280,16,,371.5,12,2026-07-24T03:36:08.445491Z
2026-03-13T08:06:57.481000+00:00,11236,409.1,1280,44,,409.1,11,2026-07-24T03:36:08.445491Z
2026-03-13T08:10:51.003000+00:00,11236,590.8,1280,10,,590.8,13,2026-07-24T03:36:08.445491Z
2026-03-13T08:10:59.315000+00:00,11236,639.5,1280,1,,639.5,11,2026-07-24T03:36:08.445491Z
2026-03-13T08:11:01.128000+00:00,11236,621.7,1280,87,,621.7,14,2026-07-24T03:36:08.445491Z
2026-03-13T08:11:05.440000+00:00,11236,649.5,1280,81,,649.5,11,2026-07-24T03:36:08.445491Z
2026-03-13T08:11:14.754000+00:00,11236,726.6,1280,6,,726.6,13,2026-07-24T03:36:08.445491Z
2026-03-14T03:25:32.321000+00:00,11240,23.373,1280,63,3.5,23.373,13,2026-07-24T03:36:14.945418Z
2026-03-14T03:25:41.542000+00:00,11240,23.2,1280,16,2.8,23.2,13,2026-07-24T03:36:14.945418Z
2026-03-14T03:25:43.698000+00:00,11240,22.529,1280,1,2.4,22.529,13,2026-07-24T03:36:14.945418Z
2026-03-14T03:25:47.088000+00:00,11240,27.854,1280,44,2.7,27.854,13,2026-07-24T03:36:14.945418Z
2026-03-14T03:25:51.182000+00:00,11240,33.682,1280,12,13.7,33.682,13,2026-07-24T03:36:14.945418Z
2026-03-14T03:25:51.495000+00:00,11240,23.514,1280,81,2.7,23.514,13,2026-07-24T03:36:14.945418Z
2026-03-14T03:26:18.339000+00:00,11240,24.1,1280,3,,24.1,13,2026-07-24T03:36:14.945418Z
2026-03-14T03:26:21.813000+00:00,11240,23.554,1280,43,2.8,23.554,13,2026-07-24T03:36:14.945418Z
2026-03-14T03:26:23.218000+00:00,11240,24.34,1280,23,4.3,24.34,13,2026-07-24T03:36:14.945418Z
2026-03-14T03:26:27.213000+00:00,11240,31.17,1280,6,5.5,31.17,13,2026-07-24T03:36:14.945418Z
2026-03-14T03:26:33.855000+00:00,11240,23.059,1280,18,2.7,23.059,13,2026-07-24T03:36:14.945418Z
2026-03-14T03:26:42.810000+00:00,11240,25.793,1280,11,5.0,25.793,13,2026-07-24T03:36:14.945418Z
2026-05-01T20:31:14.831000+00:00,11271,,1284,77,,,1,2026-07-24T03:40:20.510408Z
2026-05-01T20:31:21.180000+00:00,11271,,1284,31,,,1,2026-07-24T03:40:20.510408Z
2026-05-01T20:31:23.920000+00:00,11271,,1284,87,,,1,2026-07-24T03:40:20.510408Z
2026-05-01T20:31:26.390000+00:00,11271,,1284,18,,,1,2026-07-24T03:40:20.510408Z
2026-05-01T20:31:28.608000+00:00,11271,,1284,10,,,1,2026-07-24T03:40:20.510408Z
2026-05-01T20:31:32.695000+00:00,11271,,1284,14,,,1,2026-07-24T03:40:20.510408Z
2026-05-01T20:31:37.115000+00:00,11271,,1284,41,,,1,2026-07-24T03:40:20.510408Z
2026-05-01T20:31:45.194000+00:00,11271,,1284,43,,,1,2026-07-24T03:40:20.510408Z
2026-05-01T20:32:07.669000+00:00,11271,,1284,1,,,1,2026-07-24T03:40:20.510408Z
2026-05-01T20:32:14.224000+00:00,11271,,1284,81,,,1,2026-07-24T03:40:20.510408Z
2026-05-01T20:32:17.885000+00:00,11271,,1284,16,,,1,2026-07-24T03:40:20.510408Z
2026-05-01T20:32:23.410000+00:00,11271,,1284,44,,,1,2026-07-24T03:40:20.510408Z
2026-05-01T20:32:38.027000+00:00,11271,,1284,11,,,1,2026-07-24T03:40:20.510408Z
2026-05-01T20:32:40.107000+00:00,11271,,1284,63,,,1,2026-07-24T03:40:20.510408Z
2026-05-01T20:32:49.217000+00:00,11271,,1284,12,,,1,2026-07-24T03:40:20.510408Z
2026-05-01T20:32:55.069000+00:00,11271,,1284,30,,,1,2026-07-24T03:40:20.510408Z
2026-05-01T20:33:03.230000+00:00,11271,,1284,3,,,1,2026-07-24T03:40:20.510408Z
2026-05-01T20:33:08.016000+00:00,11271,,1284,6,,,1,2026-07-24T03:40:20.510408Z
2026-05-01T20:33:23.580000+00:00,11271,,1284,27,,,1,2026-07-24T03:40:20.510408Z
2026-05-01T20:33:29.419000+00:00,11271,,1284,55,,,1,2026-07-24T03:40:20.510408Z
2026-05-01T20:33:36.401000+00:00,11271,,1284,23,,,1,2026-07-24T03:40:20.510408Z
2026-05-01T20:33:43.138000+00:00,11271,,1284,5,,,1,2026-07-24T03:40:20.510408Z
2026-05-01T20:38:20.202000+00:00,11271,90.3,1284,30,,90.3,3,2026-07-24T03:40:20.510408Z
2026-05-01T20:38:27.726000+00:00,11271,69.0,1284,41,,69.0,4,2026-07-24T03:40:20.510408Z
2026-05-01T20:38:34.247000+00:00,11271,102.7,1284,31,,102.7,4,2026-07-24T03:40:20.510408Z
2026-05-01T20:38:36.338000+00:00,11271,89.7,1284,87,,89.7,4,2026-07-24T03:40:20.510408Z
2026-05-01T20:38:45.299000+00:00,11271,24.4,1284,63,,24.4,4,2026-07-24T03:40:20.510408Z
2026-05-01T20:38:58.027000+00:00,11271,33.5,1284,12,,33.5,4,2026-07-24T03:40:20.510408Z
2026-05-01T20:39:06.581000+00:00,11271,152.2,1284,77,,152.2,4,2026-07-24T03:40:20.510408Z
2026-05-01T20:49:03.605000+00:00,11271,357.5,1284,12,,357.5,6,2026-07-24T03:40:20.510408Z
2026-05-01T20:49:08.221000+00:00,11271,296.9,1284,63,,296.9,7,2026-07-24T03:40:20.510408Z
2026-05-01T20:49:18.706000+00:00,11271,303.6,1284,27,,303.6,7,2026-07-24T03:40:20.510408Z
2026-05-01T20:49:25.523000+00:00,11271,265.2,1284,5,,265.2,7,2026-07-24T03:40:20.510408Z
2026-05-01T20:49:29.309000+00:00,11271,264.4,1284,23,,264.4,7,2026-07-24T03:40:20.510408Z
2026-05-01T20:49:34.381000+00:00,11271,316.3,1284,6,,316.3,7,2026-07-24T03:40:20.510408Z
2026-05-01T20:49:39.361000+00:00,11271,662.4,1284,3,,662.4,4,2026-07-24T03:40:20.510408Z
