lane,rows,result,reason,required_status,heavy_endpoint
weather,5561,pass,evidence_bearing,required_lightweight,False
race_control,2574,pass,evidence_bearing,required_lightweight,False
intervals,189591,pass,evidence_bearing,required_lightweight,False
position,15660,pass,evidence_bearing,required_lightweight,False
stints,2577,pass,evidence_bearing,required_lightweight,False
pit,347,pass,evidence_bearing,required_lightweight,False
starting_grid,88,pass,evidence_bearing,required_lightweight,False
drivers,783,pass,evidence_bearing,required_lightweight,False
team_radio,294,pass,evidence_bearing,opportunistic,False
