lane,rows,result,reason,required_status,heavy_endpoint
weather,6384,pass,evidence_bearing,required_lightweight,False
race_control,3562,pass,evidence_bearing,required_lightweight,False
intervals,228455,pass,evidence_bearing,required_lightweight,False
position,24956,pass,evidence_bearing,required_lightweight,False
stints,3381,pass,evidence_bearing,required_lightweight,False
pit,257,pass,evidence_bearing,required_lightweight,False
starting_grid,198,pass,evidence_bearing,required_lightweight,False
drivers,922,pass,evidence_bearing,required_lightweight,False
team_radio,280,pass,evidence_bearing,opportunistic,False
