meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1294,11369,1,44,1,6,SOFT,0
1294,11369,1,18,1,12,HARD,0
1294,11369,1,12,1,14,MEDIUM,0
1294,11369,1,3,1,14,SOFT,3
1294,11369,1,63,1,14,HARD,0
1294,11369,1,43,1,14,MEDIUM,0
1294,11369,1,41,1,14,MEDIUM,0
1294,11369,1,31,1,14,MEDIUM,0
1294,11369,1,27,1,14,SOFT,0
1294,11369,1,23,1,14,MEDIUM,0
1294,11369,1,11,1,14,MEDIUM,0
1294,11369,1,14,1,14,HARD,0
1294,11369,1,1,1,15,MEDIUM,0
1294,11369,1,55,1,23,HARD,0
1294,11369,2,63,15,28,MEDIUM,0
1294,11369,1,77,1,29,HARD,0
1294,11369,2,11,15,31,HARD,0
1294,11369,2,55,24,31,MEDIUM,0
1294,11369,1,87,1,33,HARD,0
1294,11369,1,22,1,36,HARD,0
1294,11369,2,14,15,37,SOFT,0
1294,11369,1,81,1,42,HARD,0
1294,11369,2,87,34,43,MEDIUM,0
1294,11369,1,30,1,44,HARD,0
1294,11369,2,77,30,43,HARD,0
1294,11369,3,55,32,43,HARD,0
1294,11369,1,5,1,47,HARD,0
1294,11369,1,16,1,48,HARD,0
1294,11369,1,10,1,55,HARD,0
1294,11369,2,12,15,57,HARD,0
1294,11369,2,3,15,57,HARD,0
1294,11369,2,1,16,57,HARD,0
1294,11369,2,41,15,56,HARD,0
1294,11369,2,27,15,56,HARD,0
1294,11369,2,31,15,56,HARD,0
1294,11369,2,10,56,56,SOFT,0
1294,11369,2,5,48,56,SOFT,0
1294,11369,2,16,49,57,SOFT,0
1294,11369,3,63,29,57,HARD,0
1294,11369,3,14,38,55,HARD,0
1294,11369,3,77,44,54,SOFT,0
1294,11369,2,22,37,56,MEDIUM,0
1294,11369,2,23,15,56,HARD,0
1294,11369,2,30,45,57,MEDIUM,0
1294,11369,3,87,44,56,HARD,0
1294,11369,2,43,15,57,HARD,0
1294,11369,2,81,43,57,MEDIUM,0
