position,driver_number,lap_duration,meeting_key,session_key,source_closure_retrieved_utc
1,63,78.518,1279,11230,2026-08-21T02:52:14.565182Z
2,12,78.811,1279,11230,2026-08-21T02:52:14.565182Z
3,6,79.303,1279,11230,2026-08-21T02:52:14.565182Z
4,16,79.327,1279,11230,2026-08-21T02:52:14.565182Z
5,81,79.38,1279,11230,2026-08-21T02:52:14.565182Z
6,1,79.475,1279,11230,2026-08-21T02:52:14.565182Z
7,44,79.478,1279,11230,2026-08-21T02:52:14.565182Z
8,30,79.994,1279,11230,2026-08-21T02:52:14.565182Z
9,41,81.247,1279,11230,2026-08-21T02:52:14.565182Z
10,5,,1279,11230,2026-08-21T02:52:14.565182Z
11,27,80.303,1279,11230,2026-08-21T02:52:14.565182Z
12,87,80.311,1279,11230,2026-08-21T02:52:14.565182Z
13,31,80.491,1279,11230,2026-08-21T02:52:14.565182Z
14,10,80.501,1279,11230,2026-08-21T02:52:14.565182Z
15,23,80.941,1279,11230,2026-08-21T02:52:14.565182Z
16,43,81.27,1279,11230,2026-08-21T02:52:14.565182Z
17,14,81.969,1279,11230,2026-08-21T02:52:14.565182Z
18,11,82.605,1279,11230,2026-08-21T02:52:14.565182Z
19,77,83.244,1279,11230,2026-08-21T02:52:14.565182Z
20,3,,1279,11230,2026-08-21T02:52:14.565182Z
21,55,,1279,11230,2026-08-21T02:52:14.565182Z
22,18,,1279,11230,2026-08-21T02:52:14.565182Z
1,12,92.064,1280,11241,2026-08-21T02:53:16.494377Z
2,63,92.286,1280,11241,2026-08-21T02:53:16.494377Z
3,44,92.415,1280,11241,2026-08-21T02:53:16.494377Z
4,16,92.428,1280,11241,2026-08-21T02:53:16.494377Z
5,81,92.55,1280,11241,2026-08-21T02:53:16.494377Z
6,1,92.608,1280,11241,2026-08-21T02:53:16.494377Z
7,10,92.873,1280,11241,2026-08-21T02:53:16.494377Z
8,3,93.002,1280,11241,2026-08-21T02:53:16.494377Z
9,6,93.121,1280,11241,2026-08-21T02:53:16.494377Z
10,87,93.292,1280,11241,2026-08-21T02:53:16.494377Z
11,27,93.354,1280,11241,2026-08-21T02:53:16.494377Z
12,43,93.357,1280,11241,2026-08-21T02:53:16.494377Z
13,31,93.538,1280,11241,2026-08-21T02:53:16.494377Z
14,30,93.765,1280,11241,2026-08-21T02:53:16.494377Z
15,41,93.784,1280,11241,2026-08-21T02:53:16.494377Z
16,5,93.965,1280,11241,2026-08-21T02:53:16.494377Z
17,55,94.317,1280,11241,2026-08-21T02:53:16.494377Z
18,14,95.203,1280,11241,2026-08-21T02:53:16.494377Z
19,77,95.436,1280,11241,2026-08-21T02:53:16.494377Z
20,18,95.995,1280,11241,2026-08-21T02:53:16.494377Z
21,11,96.906,1280,11241,2026-08-21T02:53:16.494377Z
22,23,94.772,1280,11241,2026-08-21T02:53:16.494377Z
1,1,87.869,1284,11271,2026-08-21T02:57:09.760449Z
2,12,88.091,1284,11271,2026-08-21T02:57:09.760449Z
3,81,88.108,1284,11271,2026-08-21T02:57:09.760449Z
4,16,88.239,1284,11271,2026-08-21T02:57:09.760449Z
5,3,88.461,1284,11271,2026-08-21T02:57:09.760449Z
6,63,88.493,1284,11271,2026-08-21T02:57:09.760449Z
7,44,88.618,1284,11271,2026-08-21T02:57:09.760449Z
8,43,89.32,1284,11271,2026-08-21T02:57:09.760449Z
9,6,89.422,1284,11271,2026-08-21T02:57:09.760449Z
10,10,89.474,1284,11271,2026-08-21T02:57:09.760449Z
11,5,89.994,1284,11271,2026-08-21T02:57:09.760449Z
12,27,90.019,1284,11271,2026-08-21T02:57:09.760449Z
13,87,90.116,1284,11271,2026-08-21T02:57:09.760449Z
14,55,90.224,1284,11271,2026-08-21T02:57:09.760449Z
15,30,91.043,1284,11271,2026-08-21T02:57:09.760449Z
16,31,91.245,1284,11271,2026-08-21T02:57:09.760449Z
17,11,91.255,1284,11271,2026-08-21T02:57:09.760449Z
18,23,91.322,1284,11271,2026-08-21T02:57:09.760449Z
