date,session_key,position,meeting_key,driver_number
2026-09-05T14:04:11.165000+00:00,11357,11,1293,16
2026-09-05T14:04:11.165000+00:00,11357,12,1293,41
2026-09-05T14:04:11.165000+00:00,11357,13,1293,81
2026-09-05T14:04:11.165000+00:00,11357,14,1293,10
2026-09-05T14:04:11.165000+00:00,11357,15,1293,43
2026-09-05T14:04:11.165000+00:00,11357,16,1293,27
2026-09-05T14:04:11.165000+00:00,11357,3,1293,30
2026-09-05T14:04:11.165000+00:00,11357,17,1293,5
2026-09-05T14:04:11.165000+00:00,11357,2,1293,87
2026-09-05T14:04:11.165000+00:00,11357,18,1293,22
2026-09-05T14:04:11.165000+00:00,11357,1,1293,55
2026-09-05T14:04:11.165000+00:00,11357,4,1293,23
2026-09-05T14:04:11.165000+00:00,11357,5,1293,18
2026-09-05T14:04:14.219000+00:00,11357,7,1293,63
2026-09-05T14:04:14.219000+00:00,11357,8,1293,44
2026-09-05T14:04:14.219000+00:00,11357,9,1293,3
2026-09-05T14:04:14.219000+00:00,11357,10,1293,12
2026-09-05T14:04:14.219000+00:00,11357,11,1293,1
2026-09-05T14:04:14.219000+00:00,11357,12,1293,16
2026-09-05T14:04:14.219000+00:00,11357,13,1293,41
2026-09-05T14:04:14.219000+00:00,11357,14,1293,81
2026-09-05T14:04:14.219000+00:00,11357,15,1293,10
2026-09-05T14:04:14.219000+00:00,11357,16,1293,43
2026-09-05T14:04:14.219000+00:00,11357,17,1293,27
2026-09-05T14:04:14.219000+00:00,11357,18,1293,5
2026-09-05T14:04:14.219000+00:00,11357,19,1293,22
2026-09-05T14:04:14.219000+00:00,11357,20,1293,31
2026-09-05T14:04:14.219000+00:00,11357,5,1293,14
2026-09-05T14:04:14.219000+00:00,11357,6,1293,18
2026-09-05T14:04:16.035000+00:00,11357,8,1293,63
2026-09-05T14:04:16.035000+00:00,11357,9,1293,44
2026-09-05T14:04:16.035000+00:00,11357,10,1293,3
2026-09-05T14:04:16.035000+00:00,11357,11,1293,12
2026-09-05T14:04:16.035000+00:00,11357,12,1293,1
2026-09-05T14:04:16.035000+00:00,11357,13,1293,16
2026-09-05T14:04:16.035000+00:00,11357,14,1293,41
2026-09-05T14:04:16.035000+00:00,11357,15,1293,81
2026-09-05T14:04:16.035000+00:00,11357,16,1293,10
2026-09-05T14:04:16.035000+00:00,11357,17,1293,43
2026-09-05T14:04:16.035000+00:00,11357,18,1293,27
2026-09-05T14:04:16.035000+00:00,11357,19,1293,5
2026-09-05T14:04:16.035000+00:00,11357,20,1293,22
2026-09-05T14:04:16.035000+00:00,11357,5,1293,31
2026-09-05T14:04:16.035000+00:00,11357,6,1293,14
2026-09-05T14:04:16.035000+00:00,11357,7,1293,18
2026-09-05T14:04:24.471000+00:00,11357,9,1293,63
2026-09-05T14:04:24.471000+00:00,11357,10,1293,44
2026-09-05T14:04:24.471000+00:00,11357,11,1293,3
2026-09-05T14:04:24.471000+00:00,11357,12,1293,12
2026-09-05T14:04:24.471000+00:00,11357,13,1293,1
2026-09-05T14:04:24.471000+00:00,11357,14,1293,16
2026-09-05T14:04:24.471000+00:00,11357,15,1293,41
2026-09-05T14:04:24.471000+00:00,11357,16,1293,81
2026-09-05T14:04:24.471000+00:00,11357,17,1293,10
2026-09-05T14:04:24.471000+00:00,11357,18,1293,43
2026-09-05T14:04:24.471000+00:00,11357,19,1293,27
2026-09-05T14:04:24.471000+00:00,11357,20,1293,5
2026-09-05T14:04:24.471000+00:00,11357,21,1293,22
2026-09-05T14:04:24.471000+00:00,11357,22,1293,77
2026-09-05T14:04:24.471000+00:00,11357,7,1293,11
2026-09-05T14:04:24.471000+00:00,11357,8,1293,18
2026-09-05T14:04:27.386000+00:00,11357,10,1293,63
2026-09-05T14:04:27.386000+00:00,11357,11,1293,44
2026-09-05T14:04:27.386000+00:00,11357,12,1293,3
2026-09-05T14:04:27.386000+00:00,11357,13,1293,12
2026-09-05T14:04:27.386000+00:00,11357,14,1293,1
2026-09-05T14:04:27.386000+00:00,11357,15,1293,16
2026-09-05T14:04:27.386000+00:00,11357,16,1293,41
2026-09-05T14:04:27.386000+00:00,11357,17,1293,81
2026-09-05T14:04:27.386000+00:00,11357,18,1293,10
2026-09-05T14:04:27.386000+00:00,11357,19,1293,43
2026-09-05T14:04:27.386000+00:00,11357,20,1293,27
2026-09-05T14:04:27.386000+00:00,11357,21,1293,5
2026-09-05T14:04:27.386000+00:00,11357,22,1293,22
2026-09-05T14:04:27.386000+00:00,11357,7,1293,77
2026-09-05T14:04:27.386000+00:00,11357,8,1293,11
2026-09-05T14:04:27.386000+00:00,11357,9,1293,18
2026-09-05T14:04:30.243000+00:00,11357,11,1293,63
2026-09-05T14:04:30.243000+00:00,11357,12,1293,44
2026-09-05T14:04:30.243000+00:00,11357,13,1293,3
2026-09-05T14:04:30.243000+00:00,11357,14,1293,12
2026-09-05T14:04:30.243000+00:00,11357,15,1293,1
2026-09-05T14:04:30.243000+00:00,11357,1,1293,16
2026-09-05T14:04:30.243000+00:00,11357,4,1293,30
2026-09-05T14:04:30.243000+00:00,11357,3,1293,87
2026-09-05T14:04:30.243000+00:00,11357,2,1293,55
2026-09-05T14:04:30.243000+00:00,11357,6,1293,31
2026-09-05T14:04:30.243000+00:00,11357,5,1293,23
2026-09-05T14:04:30.243000+00:00,11357,7,1293,14
2026-09-05T14:04:30.243000+00:00,11357,8,1293,77
2026-09-05T14:04:30.243000+00:00,11357,9,1293,11
2026-09-05T14:04:30.243000+00:00,11357,10,1293,18
2026-09-05T14:04:34.368000+00:00,11357,12,1293,63
2026-09-05T14:04:34.368000+00:00,11357,1,1293,44
2026-09-05T14:04:34.368000+00:00,11357,2,1293,16
2026-09-05T14:04:34.368000+00:00,11357,5,1293,30
2026-09-05T14:04:34.368000+00:00,11357,4,1293,87
2026-09-05T14:04:34.368000+00:00,11357,3,1293,55
2026-09-05T14:04:34.368000+00:00,11357,7,1293,31
2026-09-05T14:04:34.368000+00:00,11357,6,1293,23
2026-09-05T14:04:34.368000+00:00,11357,8,1293,14
2026-09-05T14:04:34.368000+00:00,11357,9,1293,77
2026-09-05T14:04:34.368000+00:00,11357,10,1293,11
2026-09-05T14:04:34.368000+00:00,11357,11,1293,18
2026-09-05T14:04:37.200000+00:00,11357,13,1293,63
2026-09-05T14:04:37.200000+00:00,11357,14,1293,3
2026-09-05T14:04:37.200000+00:00,11357,15,1293,12
2026-09-05T14:04:37.200000+00:00,11357,16,1293,1
2026-09-05T14:04:37.200000+00:00,11357,17,1293,41
2026-09-05T14:04:37.200000+00:00,11357,18,1293,81
2026-09-05T14:04:37.200000+00:00,11357,19,1293,10
2026-09-05T14:04:37.200000+00:00,11357,20,1293,43
2026-09-05T14:04:37.200000+00:00,11357,5,1293,27
2026-09-05T14:04:37.200000+00:00,11357,6,1293,30
2026-09-05T14:04:37.200000+00:00,11357,8,1293,31
2026-09-05T14:04:37.200000+00:00,11357,7,1293,23
2026-09-05T14:04:37.200000+00:00,11357,9,1293,14
2026-09-05T14:04:37.200000+00:00,11357,10,1293,77
2026-09-05T14:04:37.200000+00:00,11357,11,1293,11
2026-09-05T14:04:37.200000+00:00,11357,12,1293,18
2026-09-05T14:04:38.300000+00:00,11357,14,1293,63
2026-09-05T14:04:38.300000+00:00,11357,15,1293,3
2026-09-05T14:04:38.300000+00:00,11357,16,1293,12
2026-09-05T14:04:38.300000+00:00,11357,17,1293,1
2026-09-05T14:04:38.300000+00:00,11357,18,1293,41
2026-09-05T14:04:38.300000+00:00,11357,19,1293,81
2026-09-05T14:04:38.300000+00:00,11357,20,1293,10
2026-09-05T14:04:38.300000+00:00,11357,21,1293,43
2026-09-05T14:04:38.300000+00:00,11357,6,1293,27
2026-09-05T14:04:38.300000+00:00,11357,7,1293,30
2026-09-05T14:04:38.300000+00:00,11357,3,1293,5
2026-09-05T14:04:38.300000+00:00,11357,5,1293,87
2026-09-05T14:04:38.300000+00:00,11357,4,1293,55
2026-09-05T14:04:38.300000+00:00,11357,9,1293,31
2026-09-05T14:04:38.300000+00:00,11357,8,1293,23
2026-09-05T14:04:38.300000+00:00,11357,10,1293,14
2026-09-05T14:04:38.300000+00:00,11357,11,1293,77
2026-09-05T14:04:38.300000+00:00,11357,12,1293,11
2026-09-05T14:04:38.300000+00:00,11357,13,1293,18
2026-09-05T14:04:44.999000+00:00,11357,15,1293,63
2026-09-05T14:04:44.999000+00:00,11357,2,1293,44
2026-09-05T14:04:44.999000+00:00,11357,1,1293,3
2026-09-05T14:04:44.999000+00:00,11357,3,1293,16
2026-09-05T14:04:44.999000+00:00,11357,7,1293,27
2026-09-05T14:04:44.999000+00:00,11357,8,1293,30
2026-09-05T14:04:44.999000+00:00,11357,4,1293,5
2026-09-05T14:04:44.999000+00:00,11357,6,1293,87
2026-09-05T14:04:44.999000+00:00,11357,5,1293,55
2026-09-05T14:04:44.999000+00:00,11357,10,1293,31
2026-09-05T14:04:44.999000+00:00,11357,9,1293,23
2026-09-05T14:04:44.999000+00:00,11357,11,1293,14
2026-09-05T14:04:44.999000+00:00,11357,12,1293,77
2026-09-05T14:04:44.999000+00:00,11357,13,1293,11
2026-09-05T14:04:44.999000+00:00,11357,14,1293,18
2026-09-05T14:04:54.289000+00:00,11357,16,1293,63
2026-09-05T14:04:54.289000+00:00,11357,17,1293,12
2026-09-05T14:04:54.289000+00:00,11357,18,1293,1
2026-09-05T14:04:54.289000+00:00,11357,4,1293,16
2026-09-05T14:04:54.289000+00:00,11357,19,1293,41
2026-09-05T14:04:54.289000+00:00,11357,3,1293,81
2026-09-05T14:04:54.289000+00:00,11357,8,1293,27
2026-09-05T14:04:54.289000+00:00,11357,9,1293,30
2026-09-05T14:04:54.289000+00:00,11357,5,1293,5
2026-09-05T14:04:54.289000+00:00,11357,7,1293,87
2026-09-05T14:04:54.289000+00:00,11357,6,1293,55
2026-09-05T14:04:54.289000+00:00,11357,11,1293,31
2026-09-05T14:04:54.289000+00:00,11357,10,1293,23
2026-09-05T14:04:54.289000+00:00,11357,12,1293,14
2026-09-05T14:04:54.289000+00:00,11357,13,1293,77
2026-09-05T14:04:54.289000+00:00,11357,14,1293,11
2026-09-05T14:04:54.289000+00:00,11357,15,1293,18
2026-09-05T14:04:58.174000+00:00,11357,17,1293,63
2026-09-05T14:04:58.174000+00:00,11357,18,1293,12
2026-09-05T14:04:58.174000+00:00,11357,16,1293,1
2026-09-05T14:05:18.014000+00:00,11357,16,1293,63
2026-09-05T14:05:18.014000+00:00,11357,17,1293,12
2026-09-05T14:05:18.014000+00:00,11357,18,1293,1
2026-09-05T14:06:21.144000+00:00,11357,17,1293,63
2026-09-05T14:06:21.144000+00:00,11357,18,1293,12
2026-09-05T14:06:21.144000+00:00,11357,5,1293,1
2026-09-05T14:06:21.144000+00:00,11357,9,1293,27
2026-09-05T14:06:21.144000+00:00,11357,10,1293,30
2026-09-05T14:06:21.144000+00:00,11357,6,1293,5
2026-09-05T14:06:21.144000+00:00,11357,8,1293,87
2026-09-05T14:06:21.144000+00:00,11357,7,1293,55
2026-09-05T14:06:21.144000+00:00,11357,12,1293,31
2026-09-05T14:06:21.144000+00:00,11357,11,1293,23
2026-09-05T14:06:21.144000+00:00,11357,13,1293,14
2026-09-05T14:06:21.144000+00:00,11357,14,1293,77
2026-09-05T14:06:21.144000+00:00,11357,15,1293,11
2026-09-05T14:06:21.144000+00:00,11357,16,1293,18
2026-09-05T14:07:13.092000+00:00,11357,10,1293,27
2026-09-05T14:07:13.092000+00:00,11357,7,1293,30
2026-09-05T14:07:13.092000+00:00,11357,9,1293,87
2026-09-05T14:07:13.092000+00:00,11357,8,1293,55
2026-09-05T14:08:28.351000+00:00,11357,18,1293,63
2026-09-05T14:08:28.351000+00:00,11357,3,1293,44
2026-09-05T14:08:28.351000+00:00,11357,2,1293,12
2026-09-05T14:08:28.351000+00:00,11357,6,1293,1
2026-09-05T14:08:28.351000+00:00,11357,5,1293,16
2026-09-05T14:08:28.351000+00:00,11357,4,1293,81
2026-09-05T14:08:28.351000+00:00,11357,11,1293,27
2026-09-05T14:08:28.351000+00:00,11357,8,1293,30
2026-09-05T14:08:28.351000+00:00,11357,7,1293,5
2026-09-05T14:08:28.351000+00:00,11357,10,1293,87
2026-09-05T14:08:28.351000+00:00,11357,9,1293,55
2026-09-05T14:08:28.351000+00:00,11357,13,1293,31
2026-09-05T14:08:28.351000+00:00,11357,12,1293,23
2026-09-05T14:08:28.351000+00:00,11357,14,1293,14
2026-09-05T14:08:28.351000+00:00,11357,15,1293,77
2026-09-05T14:08:28.351000+00:00,11357,16,1293,11
2026-09-05T14:08:28.351000+00:00,11357,17,1293,18
2026-09-05T14:08:31.787000+00:00,11357,3,1293,63
2026-09-05T14:08:31.787000+00:00,11357,4,1293,44
2026-09-05T14:08:31.787000+00:00,11357,7,1293,1
2026-09-05T14:08:31.787000+00:00,11357,6,1293,16
2026-09-05T14:08:31.787000+00:00,11357,5,1293,81
2026-09-05T14:08:31.787000+00:00,11357,12,1293,27
2026-09-05T14:08:31.787000+00:00,11357,9,1293,30
2026-09-05T14:08:31.787000+00:00,11357,8,1293,5
2026-09-05T14:08:31.787000+00:00,11357,11,1293,87
2026-09-05T14:08:31.787000+00:00,11357,10,1293,55
2026-09-05T14:08:31.787000+00:00,11357,14,1293,31
2026-09-05T14:08:31.787000+00:00,11357,13,1293,23
2026-09-05T14:08:31.787000+00:00,11357,15,1293,14
2026-09-05T14:08:31.787000+00:00,11357,16,1293,77
2026-09-05T14:08:31.787000+00:00,11357,17,1293,11
2026-09-05T14:08:31.787000+00:00,11357,18,1293,18
2026-09-05T14:08:42.079000+00:00,11357,10,1293,41
2026-09-05T14:08:42.079000+00:00,11357,13,1293,27
2026-09-05T14:08:42.079000+00:00,11357,12,1293,87
2026-09-05T14:08:42.079000+00:00,11357,11,1293,55
2026-09-05T14:08:42.079000+00:00,11357,15,1293,31
2026-09-05T14:08:42.079000+00:00,11357,14,1293,23
2026-09-05T14:08:42.079000+00:00,11357,16,1293,14
2026-09-05T14:08:42.079000+00:00,11357,17,1293,77
2026-09-05T14:08:42.079000+00:00,11357,18,1293,11
2026-09-05T14:08:42.079000+00:00,11357,19,1293,18
2026-09-05T14:08:45.079000+00:00,11357,21,1293,10
2026-09-05T14:08:45.079000+00:00,11357,22,1293,43
2026-09-05T14:08:45.079000+00:00,11357,14,1293,27
2026-09-05T14:08:45.079000+00:00,11357,13,1293,87
2026-09-05T14:08:45.079000+00:00,11357,12,1293,22
2026-09-05T14:08:45.079000+00:00,11357,16,1293,31
2026-09-05T14:08:45.079000+00:00,11357,15,1293,23
2026-09-05T14:08:45.079000+00:00,11357,17,1293,14
2026-09-05T14:08:45.079000+00:00,11357,18,1293,77
2026-09-05T14:08:45.079000+00:00,11357,19,1293,11
2026-09-05T14:08:45.079000+00:00,11357,20,1293,18
2026-09-05T14:08:46.571000+00:00,11357,4,1293,63
2026-09-05T14:08:46.571000+00:00,11357,5,1293,44
2026-09-05T14:08:46.571000+00:00,11357,2,1293,3
2026-09-05T14:08:46.571000+00:00,11357,3,1293,12
2026-09-05T14:08:46.571000+00:00,11357,8,1293,1
2026-09-05T14:08:46.571000+00:00,11357,7,1293,16
2026-09-05T14:08:46.571000+00:00,11357,11,1293,41
2026-09-05T14:08:46.571000+00:00,11357,6,1293,81
2026-09-05T14:08:46.571000+00:00,11357,1,1293,10
2026-09-05T14:08:46.571000+00:00,11357,15,1293,27
2026-09-05T14:08:46.571000+00:00,11357,10,1293,30
2026-09-05T14:08:46.571000+00:00,11357,9,1293,5
2026-09-05T14:08:46.571000+00:00,11357,14,1293,87
2026-09-05T14:08:46.571000+00:00,11357,13,1293,22
2026-09-05T14:08:46.571000+00:00,11357,12,1293,55
2026-09-05T14:08:46.571000+00:00,11357,17,1293,31
2026-09-05T14:08:46.571000+00:00,11357,16,1293,23
2026-09-05T14:08:46.571000+00:00,11357,18,1293,14
2026-09-05T14:08:46.571000+00:00,11357,19,1293,77
2026-09-05T14:08:46.571000+00:00,11357,20,1293,11
2026-09-05T14:08:46.571000+00:00,11357,21,1293,18
2026-09-05T14:08:48.854000+00:00,11357,5,1293,63
2026-09-05T14:08:48.854000+00:00,11357,6,1293,44
2026-09-05T14:08:48.854000+00:00,11357,4,1293,12
2026-09-05T14:08:48.854000+00:00,11357,9,1293,1
2026-09-05T14:08:48.854000+00:00,11357,8,1293,16
2026-09-05T14:08:48.854000+00:00,11357,12,1293,41
2026-09-05T14:08:48.854000+00:00,11357,7,1293,81
2026-09-05T14:08:48.854000+00:00,11357,3,1293,43
2026-09-05T14:08:48.854000+00:00,11357,16,1293,27
2026-09-05T14:08:48.854000+00:00,11357,11,1293,30
2026-09-05T14:08:48.854000+00:00,11357,10,1293,5
2026-09-05T14:08:48.854000+00:00,11357,15,1293,87
2026-09-05T14:08:48.854000+00:00,11357,14,1293,22
2026-09-05T14:08:48.854000+00:00,11357,13,1293,55
2026-09-05T14:08:48.854000+00:00,11357,18,1293,31
2026-09-05T14:08:48.854000+00:00,11357,17,1293,23
2026-09-05T14:08:48.854000+00:00,11357,19,1293,14
2026-09-05T14:08:48.854000+00:00,11357,20,1293,77
2026-09-05T14:08:48.854000+00:00,11357,21,1293,11
2026-09-05T14:08:48.854000+00:00,11357,22,1293,18
2026-09-05T14:10:00.455000+00:00,11357,7,1293,16
2026-09-05T14:10:00.455000+00:00,11357,8,1293,81
2026-09-05T14:11:31.197000+00:00,11357,10,1293,1
2026-09-05T14:11:31.197000+00:00,11357,13,1293,41
2026-09-05T14:11:31.197000+00:00,11357,9,1293,81
2026-09-05T14:11:31.197000+00:00,11357,12,1293,30
2026-09-05T14:11:31.197000+00:00,11357,11,1293,5
2026-09-05T14:11:31.197000+00:00,11357,8,1293,87
2026-09-05T14:11:31.197000+00:00,11357,15,1293,22
2026-09-05T14:11:31.197000+00:00,11357,14,1293,55
2026-09-05T14:11:34.962000+00:00,11357,17,1293,27
2026-09-05T14:11:34.962000+00:00,11357,16,1293,31
2026-09-05T14:11:34.962000+00:00,11357,18,1293,23
2026-09-05T14:11:37.808000+00:00,11357,22,1293,11
2026-09-05T14:11:37.808000+00:00,11357,21,1293,18
2026-09-05T14:11:40.838000+00:00,11357,20,1293,14
2026-09-05T14:11:40.838000+00:00,11357,19,1293,77
2026-09-05T14:14:43.518000+00:00,11357,11,1293,1
2026-09-05T14:14:43.518000+00:00,11357,10,1293,30
2026-09-05T14:14:43.518000+00:00,11357,12,1293,5
2026-09-05T14:17:51.188000+00:00,11357,6,1293,63
2026-09-05T14:17:51.188000+00:00,11357,7,1293,44
2026-09-05T14:17:51.188000+00:00,11357,5,1293,12
2026-09-05T14:17:51.188000+00:00,11357,3,1293,1
2026-09-05T14:17:51.188000+00:00,11357,8,1293,16
2026-09-05T14:17:51.188000+00:00,11357,10,1293,81
2026-09-05T14:17:51.188000+00:00,11357,4,1293,43
2026-09-05T14:17:51.188000+00:00,11357,11,1293,30
2026-09-05T14:17:51.188000+00:00,11357,9,1293,87
2026-09-05T14:18:00.552000+00:00,11357,7,1293,63
2026-09-05T14:18:00.552000+00:00,11357,8,1293,44
2026-09-05T14:18:00.552000+00:00,11357,6,1293,12
2026-09-05T14:18:00.552000+00:00,11357,9,1293,16
2026-09-05T14:18:00.552000+00:00,11357,5,1293,41
2026-09-05T14:18:00.552000+00:00,11357,11,1293,81
2026-09-05T14:18:00.552000+00:00,11357,12,1293,30
2026-09-05T14:18:00.552000+00:00,11357,13,1293,5
2026-09-05T14:18:00.552000+00:00,11357,10,1293,87
2026-09-05T14:18:06.300000+00:00,11357,14,1293,27
2026-09-05T14:18:06.300000+00:00,11357,16,1293,22
2026-09-05T14:18:06.300000+00:00,11357,15,1293,55
2026-09-05T14:18:06.300000+00:00,11357,17,1293,31
2026-09-05T14:18:07.113000+00:00,11357,13,1293,30
2026-09-05T14:18:07.113000+00:00,11357,12,1293,5
2026-09-05T14:18:10.271000+00:00,11357,17,1293,22
2026-09-05T14:18:10.271000+00:00,11357,16,1293,55
2026-09-05T14:18:10.271000+00:00,11357,15,1293,31
2026-09-05T14:18:26.019000+00:00,11357,21,1293,14
2026-09-05T14:18:26.019000+00:00,11357,20,1293,11
2026-09-05T14:18:26.019000+00:00,11357,22,1293,18
2026-09-05T14:25:26.881000+00:00,11357,8,1293,63
