lane,rows,result,reason,required_status,heavy_endpoint
weather,5342,pass,evidence_bearing,required_lightweight,False
race_control,2779,pass,evidence_bearing,required_lightweight,False
intervals,134582,pass,evidence_bearing,required_lightweight,False
position,20219,pass,evidence_bearing,required_lightweight,False
stints,2600,pass,evidence_bearing,required_lightweight,False
pit,297,pass,evidence_bearing,required_lightweight,False
starting_grid,110,pass,evidence_bearing,required_lightweight,False
drivers,719,pass,evidence_bearing,required_lightweight,False
team_radio,338,pass,evidence_bearing,opportunistic,False
