position,driver_number,lap_duration,meeting_key,session_key,source_closure_retrieved_utc
1,63,78.518,1279,11230,2026-08-01T14:00:19.533786Z
2,12,78.811,1279,11230,2026-08-01T14:00:19.533786Z
3,6,79.303,1279,11230,2026-08-01T14:00:19.533786Z
4,16,79.327,1279,11230,2026-08-01T14:00:19.533786Z
5,81,79.38,1279,11230,2026-08-01T14:00:19.533786Z
6,1,79.475,1279,11230,2026-08-01T14:00:19.533786Z
7,44,79.478,1279,11230,2026-08-01T14:00:19.533786Z
8,30,79.994,1279,11230,2026-08-01T14:00:19.533786Z
9,41,81.247,1279,11230,2026-08-01T14:00:19.533786Z
10,5,,1279,11230,2026-08-01T14:00:19.533786Z
11,27,80.303,1279,11230,2026-08-01T14:00:19.533786Z
12,87,80.311,1279,11230,2026-08-01T14:00:19.533786Z
13,31,80.491,1279,11230,2026-08-01T14:00:19.533786Z
14,10,80.501,1279,11230,2026-08-01T14:00:19.533786Z
15,23,80.941,1279,11230,2026-08-01T14:00:19.533786Z
16,43,81.27,1279,11230,2026-08-01T14:00:19.533786Z
17,14,81.969,1279,11230,2026-08-01T14:00:19.533786Z
18,11,82.605,1279,11230,2026-08-01T14:00:19.533786Z
19,77,83.244,1279,11230,2026-08-01T14:00:19.533786Z
20,3,,1279,11230,2026-08-01T14:00:19.533786Z
21,55,,1279,11230,2026-08-01T14:00:19.533786Z
22,18,,1279,11230,2026-08-01T14:00:19.533786Z
1,12,88.778,1281,11249,2026-08-01T14:02:16.259549Z
2,63,89.076,1281,11249,2026-08-01T14:02:16.259549Z
3,81,89.132,1281,11249,2026-08-01T14:02:16.259549Z
4,16,89.405,1281,11249,2026-08-01T14:02:16.259549Z
5,1,89.409,1281,11249,2026-08-01T14:02:16.259549Z
6,44,89.567,1281,11249,2026-08-01T14:02:16.259549Z
7,10,89.691,1281,11249,2026-08-01T14:02:16.259549Z
8,6,89.978,1281,11249,2026-08-01T14:02:16.259549Z
9,5,90.274,1281,11249,2026-08-01T14:02:16.259549Z
10,41,90.319,1281,11249,2026-08-01T14:02:16.259549Z
11,3,90.262,1281,11249,2026-08-01T14:02:16.259549Z
12,31,90.309,1281,11249,2026-08-01T14:02:16.259549Z
13,27,90.387,1281,11249,2026-08-01T14:02:16.259549Z
14,30,90.495,1281,11249,2026-08-01T14:02:16.259549Z
15,43,90.627,1281,11249,2026-08-01T14:02:16.259549Z
16,55,91.033,1281,11249,2026-08-01T14:02:16.259549Z
17,23,91.088,1281,11249,2026-08-01T14:02:16.259549Z
18,87,91.09,1281,11249,2026-08-01T14:02:16.259549Z
19,11,92.206,1281,11249,2026-08-01T14:02:16.259549Z
20,77,92.33,1281,11249,2026-08-01T14:02:16.259549Z
21,14,92.646,1281,11249,2026-08-01T14:02:16.259549Z
22,18,92.92,1281,11249,2026-08-01T14:02:16.259549Z
1,63,72.965,1285,11282,2026-08-01T14:06:15.150723Z
2,12,73.033,1285,11282,2026-08-01T14:06:15.150723Z
3,1,73.28,1285,11282,2026-08-01T14:06:15.150723Z
4,81,73.299,1285,11282,2026-08-01T14:06:15.150723Z
5,44,73.326,1285,11282,2026-08-01T14:06:15.150723Z
6,16,73.41,1285,11282,2026-08-01T14:06:15.150723Z
7,3,73.504,1285,11282,2026-08-01T14:06:15.150723Z
8,6,73.605,1285,11282,2026-08-01T14:06:15.150723Z
9,41,73.737,1285,11282,2026-08-01T14:06:15.150723Z
10,55,74.536,1285,11282,2026-08-01T14:06:15.150723Z
11,27,74.595,1285,11282,2026-08-01T14:06:15.150723Z
12,5,74.627,1285,11282,2026-08-01T14:06:15.150723Z
13,43,74.702,1285,11282,2026-08-01T14:06:15.150723Z
14,31,74.928,1285,11282,2026-08-01T14:06:15.150723Z
15,14,,1285,11282,2026-08-01T14:06:15.150723Z
16,11,76.002,1285,11282,2026-08-01T14:06:15.150723Z
17,18,76.354,1285,11282,2026-08-01T14:06:15.150723Z
18,30,,1285,11282,2026-08-01T14:06:15.150723Z
19,87,75.197,1285,11282,2026-08-01T14:06:15.150723Z
20,10,76.642,1285,11282,2026-08-01T14:06:15.150723Z
21,77,76.866,1285,11282,2026-08-01T14:06:15.150723Z
22,23,,1285,11282,2026-08-01T14:06:15.150723Z
1,12,72.051,1286,11295,2026-08-01T14:08:07.057120Z
2,3,72.094,1286,11295,2026-08-01T14:08:07.057120Z
3,44,72.279,1286,11295,2026-08-01T14:08:07.057120Z
4,16,72.351,1286,11295,2026-08-01T14:08:07.057120Z
5,6,72.434,1286,11295,2026-08-01T14:08:07.057120Z
6,63,72.445,1286,11295,2026-08-01T14:08:07.057120Z
7,81,72.624,1286,11295,2026-08-01T14:08:07.057120Z
8,1,72.765,1286,11295,2026-08-01T14:08:07.057120Z
9,10,73.226,1286,11295,2026-08-01T14:08:07.057120Z
10,30,73.412,1286,11295,2026-08-01T14:08:07.057120Z
11,23,73.787,1286,11295,2026-08-01T14:08:07.057120Z
12,55,73.815,1286,11295,2026-08-01T14:08:07.057120Z
13,27,73.902,1286,11295,2026-08-01T14:08:07.057120Z
14,43,73.995,1286,11295,2026-08-01T14:08:07.057120Z
15,41,74.248,1286,11295,2026-08-01T14:08:07.057120Z
16,5,,1286,11295,2026-08-01T14:08:07.057120Z
17,31,74.722,1286,11295,2026-08-01T14:08:07.057120Z
18,11,74.747,1286,11295,2026-08-01T14:08:07.057120Z
19,87,74.814,1286,11295,2026-08-01T14:08:07.057120Z
20,77,75.283,1286,11295,2026-08-01T14:08:07.057120Z
21,14,75.349,1286,11295,2026-08-01T14:08:07.057120Z
22,18,76.061,1286,11295,2026-08-01T14:08:07.057120Z
1,63,74.679,1287,11303,2026-08-01T14:09:15.504303Z
2,44,74.743,1287,11303,2026-08-01T14:09:15.504303Z
3,12,74.998,1287,11303,2026-08-01T14:09:15.504303Z
4,1,75.001,1287,11303,2026-08-01T14:09:15.504303Z
5,3,75.021,1287,11303,2026-08-01T14:09:15.504303Z
6,6,75.077,1287,11303,2026-08-01T14:09:15.504303Z
7,81,75.09,1287,11303,2026-08-01T14:09:15.504303Z
8,30,76.542,1287,11303,2026-08-01T14:09:15.504303Z
9,27,76.657,1287,11303,2026-08-01T14:09:15.504303Z
10,16,,1287,11303,2026-08-01T14:09:15.504303Z
11,41,75.84,1287,11303,2026-08-01T14:09:15.504303Z
12,5,76.001,1287,11303,2026-08-01T14:09:15.504303Z
13,43,76.191,1287,11303,2026-08-01T14:09:15.504303Z
14,10,76.261,1287,11303,2026-08-01T14:09:15.504303Z
15,87,76.389,1287,11303,2026-08-01T14:09:15.504303Z
16,55,77.827,1287,11303,2026-08-01T14:09:15.504303Z
17,31,77.073,1287,11303,2026-08-01T14:09:15.504303Z
18,23,77.424,1287,11303,2026-08-01T14:09:15.504303Z
19,11,77.545,1287,11303,2026-08-01T14:09:15.504303Z
20,77,77.757,1287,11303,2026-08-01T14:09:15.504303Z
21,18,78.758,1287,11303,2026-08-01T14:09:15.504303Z
22,14,78.815,1287,11303,2026-08-01T14:09:15.504303Z
1,44,88.376,1289,11317,2026-08-01T14:12:08.127947Z
2,12,88.387,1289,11317,2026-08-01T14:12:08.127947Z
3,3,88.697,1289,11317,2026-08-01T14:12:08.127947Z
4,16,88.703,1289,11317,2026-08-01T14:12:08.127947Z
5,63,88.733,1289,11317,2026-08-01T14:12:08.127947Z
6,1,88.74,1289,11317,2026-08-01T14:12:08.127947Z
7,81,88.772,1289,11317,2026-08-01T14:12:08.127947Z
8,6,88.835,1289,11317,2026-08-01T14:12:08.127947Z
9,30,88.927,1289,11317,2026-08-01T14:12:08.127947Z
10,41,89.367,1289,11317,2026-08-01T14:12:08.127947Z
11,10,89.482,1289,11317,2026-08-01T14:12:08.127947Z
12,5,89.679,1289,11317,2026-08-01T14:12:08.127947Z
13,27,89.707,1289,11317,2026-08-01T14:12:08.127947Z
14,43,89.983,1289,11317,2026-08-01T14:12:08.127947Z
15,55,90.197,1289,11317,2026-08-01T14:12:08.127947Z
16,87,91.083,1289,11317,2026-08-01T14:12:08.127947Z
17,31,91.714,1289,11317,2026-08-01T14:12:08.127947Z
18,11,91.776,1289,11317,2026-08-01T14:12:08.127947Z
19,77,92.02,1289,11317,2026-08-01T14:12:08.127947Z
20,14,92.91,1289,11317,2026-08-01T14:12:08.127947Z
21,18,92.988,1289,11317,2026-08-01T14:12:08.127947Z
22,23,90.65,1289,11317,2026-08-01T14:12:08.127947Z
1,12,104.361,1290,11330,2026-08-01T14:13:13.639407Z
2,3,104.678,1290,11330,2026-08-01T14:13:13.639407Z
3,63,104.869,1290,11330,2026-08-01T14:13:13.639407Z
4,16,104.893,1290,11330,2026-08-01T14:13:13.639407Z
5,44,104.895,1290,11330,2026-08-01T14:13:13.639407Z
