source_name,found,row_count,path
drivers,True,700,latest/openf1_lightweight_source_closure/data/openf1_drivers.csv
intervals,True,164190,latest/openf1_lightweight_source_closure/data/openf1_intervals.csv
pit,True,237,latest/openf1_lightweight_source_closure/data/openf1_pit.csv
position,True,16459,latest/openf1_lightweight_source_closure/data/openf1_position.csv
race_control,True,2454,latest/openf1_lightweight_source_closure/data/openf1_race_control.csv
source_readiness,True,9,latest/openf1_lightweight_source_closure/source_readiness_summary.csv
starting_grid,True,88,latest/openf1_lightweight_source_closure/data/openf1_starting_grid.csv
stints,True,2594,latest/openf1_lightweight_source_closure/data/openf1_stints.csv
weather,True,4545,latest/openf1_lightweight_source_closure/data/openf1_weather.csv
