event_id,race_name,gate,engine_lane,driver_number,driver_name,team_name,grid_position,predicted_position,predicted_rank_score_low_better,win_probability,podium_probability,top10_probability,dnf_probability,confidence_score,source_readiness_score,reliability_eol_score,performance_degradation_score,track_position_score,forecast_generation_utc,forecast_status,forecast_basis,stable_output_overwrite_allowed,promotion_eligible_from_this_row,blind_validation_note
2026_1287_spain_barcelona_catalunya,Spain - Barcelona - Catalunya,race_result,control_room_overlay,1,L NORRIS,McLaren,3,1,2.69404,0.21,0.36,0.49,0.0599,0.5,1.0,0.0599,0.335,0.9048,2026-06-14T15:39:52Z,actual_forecast_row_generated_from_available_sources,source_closure_plus_engine_lane_policy,false,false,Eligible only if locked before outcome by Forecast Bundle Locker.
2026_1287_spain_barcelona_catalunya,Spain - Barcelona - Catalunya,race_result,control_room_overlay,12,K ANTONELLI,Mercedes,2,2,3.21904,0.16238,0.30912,0.49,0.0629,0.5,1.0,0.0629,0.357,0.9524,2026-06-14T15:39:52Z,actual_forecast_row_generated_from_available_sources,source_closure_plus_engine_lane_policy,false,false,Eligible only if locked before outcome by Forecast Bundle Locker.
2026_1287_spain_barcelona_catalunya,Spain - Barcelona - Catalunya,race_result,control_room_overlay,63,G RUSSELL,Mercedes,1,3,4.47004,0.12556,0.26543,0.49,0.0629,0.5,1.0,0.0629,0.357,1.0,2026-06-14T15:39:52Z,actual_forecast_row_generated_from_available_sources,source_closure_plus_engine_lane_policy,false,false,Eligible only if locked before outcome by Forecast Bundle Locker.
2026_1287_spain_barcelona_catalunya,Spain - Barcelona - Catalunya,race_result,control_room_overlay,3,M VERSTAPPEN,Red Bull Racing,7,4,5.406435,0.09709,0.22791,0.48684,0.0621,0.5,1.0,0.0621,0.3515,0.7143,2026-06-14T15:39:52Z,actual_forecast_row_generated_from_available_sources,source_closure_plus_engine_lane_policy,false,false,Eligible only if locked before outcome by Forecast Bundle Locker.
2026_1287_spain_barcelona_catalunya,Spain - Barcelona - Catalunya,race_result,control_room_overlay,16,C LECLERC,Ferrari,6,5,5.81604,0.07508,0.1957,0.47751,0.0614,0.5,1.0,0.0614,0.346,0.7619,2026-06-14T15:39:52Z,actual_forecast_row_generated_from_available_sources,source_closure_plus_engine_lane_policy,false,false,Eligible only if locked before outcome by Forecast Bundle Locker.
2026_1287_spain_barcelona_catalunya,Spain - Barcelona - Catalunya,race_result,control_room_overlay,6,I HADJAR,Red Bull Racing,8,6,6.309435,0.05806,0.16804,0.46207,0.0621,0.5,1.0,0.0621,0.3515,0.6667,2026-06-14T15:39:52Z,actual_forecast_row_generated_from_available_sources,source_closure_plus_engine_lane_policy,false,false,Eligible only if locked before outcome by Forecast Bundle Locker.
2026_1287_spain_barcelona_catalunya,Spain - Barcelona - Catalunya,race_result,control_room_overlay,81,O PIASTRI,McLaren,4,7,6.37404,0.04489,0.14429,0.43742,0.0599,0.5,1.0,0.0599,0.335,0.8571,2026-06-14T15:39:52Z,actual_forecast_row_generated_from_available_sources,source_closure_plus_engine_lane_policy,false,false,Eligible only if locked before outcome by Forecast Bundle Locker.
2026_1287_spain_barcelona_catalunya,Spain - Barcelona - Catalunya,race_result,control_room_overlay,44,L HAMILTON,Ferrari,5,8,6.44404,0.03471,0.1239,0.40021,0.0614,0.5,1.0,0.0614,0.346,0.8095,2026-06-14T15:39:52Z,actual_forecast_row_generated_from_available_sources,source_closure_plus_engine_lane_policy,false,false,Eligible only if locked before outcome by Forecast Bundle Locker.
2026_1287_spain_barcelona_catalunya,Spain - Barcelona - Catalunya,race_result,control_room_overlay,5,G BORTOLETO,Audi,12,9,9.7798,0.02684,0.10638,0.34853,0.075,0.5,1.0,0.075,0.478,0.4762,2026-06-14T15:39:52Z,actual_forecast_row_generated_from_available_sources,source_closure_plus_engine_lane_policy,false,false,Eligible only if locked before outcome by Forecast Bundle Locker.
2026_1287_spain_barcelona_catalunya,Spain - Barcelona - Catalunya,race_result,control_room_overlay,41,A LINDBLAD,Racing Bulls,9,10,10.03946,0.02076,0.09135,0.2845,0.0826,0.5,1.0,0.0826,0.5,0.619,2026-06-14T15:39:52Z,actual_forecast_row_generated_from_available_sources,source_closure_plus_engine_lane_policy,false,false,Eligible only if locked before outcome by Forecast Bundle Locker.
