position,driver_number,lap_duration,meeting_key,session_key,source_closure_retrieved_utc
1,63,78.518,1279,11230,2026-06-27T16:21:04.527512Z
2,12,78.811,1279,11230,2026-06-27T16:21:04.527512Z
3,6,79.303,1279,11230,2026-06-27T16:21:04.527512Z
4,16,79.327,1279,11230,2026-06-27T16:21:04.527512Z
5,81,79.38,1279,11230,2026-06-27T16:21:04.527512Z
6,1,79.475,1279,11230,2026-06-27T16:21:04.527512Z
7,44,79.478,1279,11230,2026-06-27T16:21:04.527512Z
8,30,79.994,1279,11230,2026-06-27T16:21:04.527512Z
9,41,81.247,1279,11230,2026-06-27T16:21:04.527512Z
10,5,,1279,11230,2026-06-27T16:21:04.527512Z
11,27,80.303,1279,11230,2026-06-27T16:21:04.527512Z
12,87,80.311,1279,11230,2026-06-27T16:21:04.527512Z
13,31,80.491,1279,11230,2026-06-27T16:21:04.527512Z
14,10,80.501,1279,11230,2026-06-27T16:21:04.527512Z
15,23,80.941,1279,11230,2026-06-27T16:21:04.527512Z
16,43,81.27,1279,11230,2026-06-27T16:21:04.527512Z
17,14,81.969,1279,11230,2026-06-27T16:21:04.527512Z
18,11,82.605,1279,11230,2026-06-27T16:21:04.527512Z
19,77,83.244,1279,11230,2026-06-27T16:21:04.527512Z
20,3,,1279,11230,2026-06-27T16:21:04.527512Z
21,55,,1279,11230,2026-06-27T16:21:04.527512Z
22,18,,1279,11230,2026-06-27T16:21:04.527512Z
1,12,87.798,1284,11276,2026-06-27T16:25:06.797057Z
2,3,87.964,1284,11276,2026-06-27T16:25:06.797057Z
3,16,88.143,1284,11276,2026-06-27T16:25:06.797057Z
4,1,88.183,1284,11276,2026-06-27T16:25:06.797057Z
5,63,88.197,1284,11276,2026-06-27T16:25:06.797057Z
6,44,88.319,1284,11276,2026-06-27T16:25:06.797057Z
7,81,88.5,1284,11276,2026-06-27T16:25:06.797057Z
8,43,88.762,1284,11276,2026-06-27T16:25:06.797057Z
9,10,88.81,1284,11276,2026-06-27T16:25:06.797057Z
10,27,89.439,1284,11276,2026-06-27T16:25:06.797057Z
11,30,89.499,1284,11276,2026-06-27T16:25:06.797057Z
12,87,89.567,1284,11276,2026-06-27T16:25:06.797057Z
13,55,89.568,1284,11276,2026-06-27T16:25:06.797057Z
14,31,89.772,1284,11276,2026-06-27T16:25:06.797057Z
15,23,89.946,1284,11276,2026-06-27T16:25:06.797057Z
16,41,90.133,1284,11276,2026-06-27T16:25:06.797057Z
17,14,91.098,1284,11276,2026-06-27T16:25:06.797057Z
18,18,91.164,1284,11276,2026-06-27T16:25:06.797057Z
19,77,91.629,1284,11276,2026-06-27T16:25:06.797057Z
20,11,91.967,1284,11276,2026-06-27T16:25:06.797057Z
21,5,93.737,1284,11276,2026-06-27T16:25:06.797057Z
22,6,,1284,11276,2026-06-27T16:25:06.797057Z
1,63,72.578,1285,11287,2026-06-27T16:26:04.764661Z
2,12,72.646,1285,11287,2026-06-27T16:26:04.764661Z
3,1,72.729,1285,11287,2026-06-27T16:26:04.764661Z
4,81,72.781,1285,11287,2026-06-27T16:26:04.764661Z
5,44,72.868,1285,11287,2026-06-27T16:26:04.764661Z
6,3,72.907,1285,11287,2026-06-27T16:26:04.764661Z
7,6,72.935,1285,11287,2026-06-27T16:26:04.764661Z
8,16,72.976,1285,11287,2026-06-27T16:26:04.764661Z
9,41,73.28,1285,11287,2026-06-27T16:26:04.764661Z
10,43,73.697,1285,11287,2026-06-27T16:26:04.764661Z
11,27,73.886,1285,11287,2026-06-27T16:26:04.764661Z
12,30,73.897,1285,11287,2026-06-27T16:26:04.764661Z
13,5,74.071,1285,11287,2026-06-27T16:26:04.764661Z
14,10,74.187,1285,11287,2026-06-27T16:26:04.764661Z
15,55,74.273,1285,11287,2026-06-27T16:26:04.764661Z
16,87,74.416,1285,11287,2026-06-27T16:26:04.764661Z
17,31,74.845,1285,11287,2026-06-27T16:26:04.764661Z
18,23,74.851,1285,11287,2026-06-27T16:26:04.764661Z
19,14,75.196,1285,11287,2026-06-27T16:26:04.764661Z
20,11,75.429,1285,11287,2026-06-27T16:26:04.764661Z
21,77,76.272,1285,11287,2026-06-27T16:26:04.764661Z
22,18,76.195,1285,11287,2026-06-27T16:26:04.764661Z
