position,driver_number,lap_duration,meeting_key,session_key,source_closure_retrieved_utc
1,63,91.52,1280,11236,2026-07-18T21:29:05.362595Z
2,12,91.809,1280,11236,2026-07-18T21:29:05.362595Z
3,1,92.141,1280,11236,2026-07-18T21:29:05.362595Z
4,44,92.161,1280,11236,2026-07-18T21:29:05.362595Z
5,81,92.224,1280,11236,2026-07-18T21:29:05.362595Z
6,16,92.528,1280,11236,2026-07-18T21:29:05.362595Z
7,10,92.888,1280,11236,2026-07-18T21:29:05.362595Z
8,3,93.254,1280,11236,2026-07-18T21:29:05.362595Z
9,87,93.409,1280,11236,2026-07-18T21:29:05.362595Z
10,6,93.723,1280,11236,2026-07-18T21:29:05.362595Z
11,27,93.635,1280,11236,2026-07-18T21:29:05.362595Z
12,31,93.639,1280,11236,2026-07-18T21:29:05.362595Z
13,30,93.714,1280,11236,2026-07-18T21:29:05.362595Z
14,5,93.774,1280,11236,2026-07-18T21:29:05.362595Z
15,41,94.048,1280,11236,2026-07-18T21:29:05.362595Z
16,43,94.327,1280,11236,2026-07-18T21:29:05.362595Z
17,55,94.761,1280,11236,2026-07-18T21:29:05.362595Z
18,14,95.581,1280,11236,2026-07-18T21:29:05.362595Z
19,18,96.151,1280,11236,2026-07-18T21:29:05.362595Z
20,77,97.378,1280,11236,2026-07-18T21:29:05.362595Z
21,11,,1280,11236,2026-07-18T21:29:05.362595Z
22,23,95.305,1280,11236,2026-07-18T21:29:05.362595Z
1,12,92.064,1280,11241,2026-07-18T21:29:13.212714Z
2,63,92.286,1280,11241,2026-07-18T21:29:13.212714Z
3,44,92.415,1280,11241,2026-07-18T21:29:13.212714Z
4,16,92.428,1280,11241,2026-07-18T21:29:13.212714Z
5,81,92.55,1280,11241,2026-07-18T21:29:13.212714Z
6,1,92.608,1280,11241,2026-07-18T21:29:13.212714Z
7,10,92.873,1280,11241,2026-07-18T21:29:13.212714Z
8,3,93.002,1280,11241,2026-07-18T21:29:13.212714Z
9,6,93.121,1280,11241,2026-07-18T21:29:13.212714Z
10,87,93.292,1280,11241,2026-07-18T21:29:13.212714Z
11,27,93.354,1280,11241,2026-07-18T21:29:13.212714Z
12,43,93.357,1280,11241,2026-07-18T21:29:13.212714Z
13,31,93.538,1280,11241,2026-07-18T21:29:13.212714Z
14,30,93.765,1280,11241,2026-07-18T21:29:13.212714Z
15,41,93.784,1280,11241,2026-07-18T21:29:13.212714Z
16,5,93.965,1280,11241,2026-07-18T21:29:13.212714Z
17,55,94.317,1280,11241,2026-07-18T21:29:13.212714Z
18,14,95.203,1280,11241,2026-07-18T21:29:13.212714Z
19,77,95.436,1280,11241,2026-07-18T21:29:13.212714Z
20,18,95.995,1280,11241,2026-07-18T21:29:13.212714Z
21,11,96.906,1280,11241,2026-07-18T21:29:13.212714Z
22,23,94.772,1280,11241,2026-07-18T21:29:13.212714Z
1,1,87.869,1284,11271,2026-07-18T21:33:01.126805Z
2,12,88.091,1284,11271,2026-07-18T21:33:01.126805Z
3,81,88.108,1284,11271,2026-07-18T21:33:01.126805Z
4,16,88.239,1284,11271,2026-07-18T21:33:01.126805Z
5,3,88.461,1284,11271,2026-07-18T21:33:01.126805Z
6,63,88.493,1284,11271,2026-07-18T21:33:01.126805Z
7,44,88.618,1284,11271,2026-07-18T21:33:01.126805Z
8,43,89.32,1284,11271,2026-07-18T21:33:01.126805Z
9,6,89.422,1284,11271,2026-07-18T21:33:01.126805Z
10,10,89.474,1284,11271,2026-07-18T21:33:01.126805Z
11,5,89.994,1284,11271,2026-07-18T21:33:01.126805Z
12,27,90.019,1284,11271,2026-07-18T21:33:01.126805Z
13,87,90.116,1284,11271,2026-07-18T21:33:01.126805Z
14,55,90.224,1284,11271,2026-07-18T21:33:01.126805Z
15,30,91.043,1284,11271,2026-07-18T21:33:01.126805Z
16,31,91.245,1284,11271,2026-07-18T21:33:01.126805Z
17,11,91.255,1284,11271,2026-07-18T21:33:01.126805Z
18,23,91.322,1284,11271,2026-07-18T21:33:01.126805Z
19,77,91.826,1284,11271,2026-07-18T21:33:01.126805Z
20,14,101.311,1284,11271,2026-07-18T21:33:01.126805Z
21,18,,1284,11271,2026-07-18T21:33:01.126805Z
22,41,90.573,1284,11271,2026-07-18T21:33:01.126805Z
1,12,87.798,1284,11276,2026-07-18T21:33:08.832681Z
2,3,87.964,1284,11276,2026-07-18T21:33:08.832681Z
3,16,88.143,1284,11276,2026-07-18T21:33:08.832681Z
4,1,88.183,1284,11276,2026-07-18T21:33:08.832681Z
5,63,88.197,1284,11276,2026-07-18T21:33:08.832681Z
6,44,88.319,1284,11276,2026-07-18T21:33:08.832681Z
7,81,88.5,1284,11276,2026-07-18T21:33:08.832681Z
8,43,88.762,1284,11276,2026-07-18T21:33:08.832681Z
9,10,88.81,1284,11276,2026-07-18T21:33:08.832681Z
10,27,89.439,1284,11276,2026-07-18T21:33:08.832681Z
11,30,89.499,1284,11276,2026-07-18T21:33:08.832681Z
12,87,89.567,1284,11276,2026-07-18T21:33:08.832681Z
13,55,89.568,1284,11276,2026-07-18T21:33:08.832681Z
14,31,89.772,1284,11276,2026-07-18T21:33:08.832681Z
15,23,89.946,1284,11276,2026-07-18T21:33:08.832681Z
16,41,90.133,1284,11276,2026-07-18T21:33:08.832681Z
17,14,91.098,1284,11276,2026-07-18T21:33:08.832681Z
18,18,91.164,1284,11276,2026-07-18T21:33:08.832681Z
19,77,91.629,1284,11276,2026-07-18T21:33:08.832681Z
20,11,91.967,1284,11276,2026-07-18T21:33:08.832681Z
21,5,93.737,1284,11276,2026-07-18T21:33:08.832681Z
22,6,,1284,11276,2026-07-18T21:33:08.832681Z
1,63,72.578,1285,11287,2026-07-18T21:34:00.289433Z
2,12,72.646,1285,11287,2026-07-18T21:34:00.289433Z
3,1,72.729,1285,11287,2026-07-18T21:34:00.289433Z
4,81,72.781,1285,11287,2026-07-18T21:34:00.289433Z
5,44,72.868,1285,11287,2026-07-18T21:34:00.289433Z
6,3,72.907,1285,11287,2026-07-18T21:34:00.289433Z
7,6,72.935,1285,11287,2026-07-18T21:34:00.289433Z
8,16,72.976,1285,11287,2026-07-18T21:34:00.289433Z
9,41,73.28,1285,11287,2026-07-18T21:34:00.289433Z
10,43,73.697,1285,11287,2026-07-18T21:34:00.289433Z
11,27,73.886,1285,11287,2026-07-18T21:34:00.289433Z
12,30,73.897,1285,11287,2026-07-18T21:34:00.289433Z
13,5,74.071,1285,11287,2026-07-18T21:34:00.289433Z
14,10,74.187,1285,11287,2026-07-18T21:34:00.289433Z
15,55,74.273,1285,11287,2026-07-18T21:34:00.289433Z
16,87,74.416,1285,11287,2026-07-18T21:34:00.289433Z
17,31,74.845,1285,11287,2026-07-18T21:34:00.289433Z
18,23,74.851,1285,11287,2026-07-18T21:34:00.289433Z
19,14,75.196,1285,11287,2026-07-18T21:34:00.289433Z
20,11,75.429,1285,11287,2026-07-18T21:34:00.289433Z
21,77,76.272,1285,11287,2026-07-18T21:34:00.289433Z
22,18,76.195,1285,11287,2026-07-18T21:34:00.289433Z
1,63,66.113,1288,11311,2026-07-18T21:36:10.397113Z
2,16,66.349,1288,11311,2026-07-18T21:36:10.397113Z
3,44,66.408,1288,11311,2026-07-18T21:36:10.397113Z
4,12,66.414,1288,11311,2026-07-18T21:36:10.397113Z
5,3,66.475,1288,11311,2026-07-18T21:36:10.397113Z
6,1,66.502,1288,11311,2026-07-18T21:36:10.397113Z
7,81,66.511,1288,11311,2026-07-18T21:36:10.397113Z
8,6,66.632,1288,11311,2026-07-18T21:36:10.397113Z
9,30,66.955,1288,11311,2026-07-18T21:36:10.397113Z
10,41,67.007,1288,11311,2026-07-18T21:36:10.397113Z
11,10,67.223,1288,11311,2026-07-18T21:36:10.397113Z
12,5,67.293,1288,11311,2026-07-18T21:36:10.397113Z
13,87,67.523,1288,11311,2026-07-18T21:36:10.397113Z
