source_id,source_name,source_type,source_path_or_uri,source_timestamp_utc,source_sha256,source_role,gate_allowed,notes
forecast_source,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1295_azerbaijan_baku_baku/post_qualifying/experimental_challenger/forecast_rows.csv,csv,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1295_azerbaijan_baku_baku/post_qualifying/experimental_challenger/forecast_rows.csv,2026-09-26T10:31:03Z,436265f390a2606cbf3cb6878b077d7876c7cc422808fd50a8830dd587e8ee24,forecast_source,True,Actual forecast source copied into immutable bundle.
