bundle_id,bundle_status,event_id,season,round,race_name,gate,engine_lane,engine_lane_config,forecast_timestamp_utc,forecast_lock_utc,session_scope,driver_number,driver_name,team_name,predicted_qualifying_position,predicted_race_finish_position,predicted_points_band,predicted_dnf_probability,predicted_top1_probability,predicted_top3_probability,predicted_top5_probability,predicted_top10_probability,predicted_mean_finish_position,confidence_score,risk_flags,source_snapshot_id,forecast_artifact_id,stable_vs_challenger_delta_note,method_e_attribution_note,promotion_gate_eligible,notes
2026_1293_italy_monza_monza__post_qualifying__control_room_overlay__LOCK_READY_20260905T222305Z,forecast_source_rows_available_not_yet_locked,2026_1293_italy_monza_monza,,,Italy - Monza - Monza,post_qualifying,control_room_overlay,MethodE_ControlRoom_Overlay,2026-09-05T22:23:05Z,,,16,C LECLERC,Ferrari,,1,,0.0646,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1293_italy_monza_monza__post_qualifying__control_room_overlay__LOCK_READY_20260905T222305Z,forecast_source_rows_available_not_yet_locked,2026_1293_italy_monza_monza,,,Italy - Monza - Monza,post_qualifying,control_room_overlay,MethodE_ControlRoom_Overlay,2026-09-05T22:23:05Z,,,10,P GASLY,Alpine,,2,,0.0902,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1293_italy_monza_monza__post_qualifying__control_room_overlay__LOCK_READY_20260905T222305Z,forecast_source_rows_available_not_yet_locked,2026_1293_italy_monza_monza,,,Italy - Monza - Monza,post_qualifying,control_room_overlay,MethodE_ControlRoom_Overlay,2026-09-05T22:23:05Z,,,3,M VERSTAPPEN,Red Bull Racing,,3,,0.0654,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1293_italy_monza_monza__post_qualifying__control_room_overlay__LOCK_READY_20260905T222305Z,forecast_source_rows_available_not_yet_locked,2026_1293_italy_monza_monza,,,Italy - Monza - Monza,post_qualifying,control_room_overlay,MethodE_ControlRoom_Overlay,2026-09-05T22:23:05Z,,,63,G RUSSELL,Mercedes,,4,,0.0662,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1293_italy_monza_monza__post_qualifying__control_room_overlay__LOCK_READY_20260905T222305Z,forecast_source_rows_available_not_yet_locked,2026_1293_italy_monza_monza,,,Italy - Monza - Monza,post_qualifying,control_room_overlay,MethodE_ControlRoom_Overlay,2026-09-05T22:23:05Z,,,44,L HAMILTON,Ferrari,,5,,0.0646,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1293_italy_monza_monza__post_qualifying__control_room_overlay__LOCK_READY_20260905T222305Z,forecast_source_rows_available_not_yet_locked,2026_1293_italy_monza_monza,,,Italy - Monza - Monza,post_qualifying,control_room_overlay,MethodE_ControlRoom_Overlay,2026-09-05T22:23:05Z,,,1,L NORRIS,McLaren,,6,,0.063,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1293_italy_monza_monza__post_qualifying__control_room_overlay__LOCK_READY_20260905T222305Z,forecast_source_rows_available_not_yet_locked,2026_1293_italy_monza_monza,,,Italy - Monza - Monza,post_qualifying,control_room_overlay,MethodE_ControlRoom_Overlay,2026-09-05T22:23:05Z,,,25,C HERTA,Cadillac,,7,,0.079,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1293_italy_monza_monza__post_qualifying__control_room_overlay__LOCK_READY_20260905T222305Z,forecast_source_rows_available_not_yet_locked,2026_1293_italy_monza_monza,,,Italy - Monza - Monza,post_qualifying,control_room_overlay,MethodE_ControlRoom_Overlay,2026-09-05T22:23:05Z,,,36,A IWASA,Red Bull Racing,,8,,0.0654,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1293_italy_monza_monza__post_qualifying__control_room_overlay__LOCK_READY_20260905T222305Z,forecast_source_rows_available_not_yet_locked,2026_1293_italy_monza_monza,,,Italy - Monza - Monza,post_qualifying,control_room_overlay,MethodE_ControlRoom_Overlay,2026-09-05T22:23:05Z,,,6,I HADJAR,Red Bull Racing,,9,,0.0654,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1293_italy_monza_monza__post_qualifying__control_room_overlay__LOCK_READY_20260905T222305Z,forecast_source_rows_available_not_yet_locked,2026_1293_italy_monza_monza,,,Italy - Monza - Monza,post_qualifying,control_room_overlay,MethodE_ControlRoom_Overlay,2026-09-05T22:23:05Z,,,34,J CRAWFORD,Aston Martin,,10,,0.079,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1293_italy_monza_monza__post_qualifying__control_room_overlay__LOCK_READY_20260905T222305Z,forecast_source_rows_available_not_yet_locked,2026_1293_italy_monza_monza,,,Italy - Monza - Monza,post_qualifying,control_room_overlay,MethodE_ControlRoom_Overlay,2026-09-05T22:23:05Z,,,81,O PIASTRI,McLaren,,11,,0.063,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1293_italy_monza_monza__post_qualifying__control_room_overlay__LOCK_READY_20260905T222305Z,forecast_source_rows_available_not_yet_locked,2026_1293_italy_monza_monza,,,Italy - Monza - Monza,post_qualifying,control_room_overlay,MethodE_ControlRoom_Overlay,2026-09-05T22:23:05Z,,,67,L FORNAROLI,McLaren,,12,,0.063,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1293_italy_monza_monza__post_qualifying__control_room_overlay__LOCK_READY_20260905T222305Z,forecast_source_rows_available_not_yet_locked,2026_1293_italy_monza_monza,,,Italy - Monza - Monza,post_qualifying,control_room_overlay,MethodE_ControlRoom_Overlay,2026-09-05T22:23:05Z,,,46,L BROWNING,Williams,,13,,0.0822,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1293_italy_monza_monza__post_qualifying__control_room_overlay__LOCK_READY_20260905T222305Z,forecast_source_rows_available_not_yet_locked,2026_1293_italy_monza_monza,,,Italy - Monza - Monza,post_qualifying,control_room_overlay,MethodE_ControlRoom_Overlay,2026-09-05T22:23:05Z,,,5,G BORTOLETO,Audi,,14,,0.079,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1293_italy_monza_monza__post_qualifying__control_room_overlay__LOCK_READY_20260905T222305Z,forecast_source_rows_available_not_yet_locked,2026_1293_italy_monza_monza,,,Italy - Monza - Monza,post_qualifying,control_room_overlay,MethodE_ControlRoom_Overlay,2026-09-05T22:23:05Z,,,72,F VESTI,Mercedes,,15,,0.0662,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1293_italy_monza_monza__post_qualifying__control_room_overlay__LOCK_READY_20260905T222305Z,forecast_source_rows_available_not_yet_locked,2026_1293_italy_monza_monza,,,Italy - Monza - Monza,post_qualifying,control_room_overlay,MethodE_ControlRoom_Overlay,2026-09-05T22:23:05Z,,,50,R HIRAKAWA,Haas F1 Team,,16,,0.0854,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1293_italy_monza_monza__post_qualifying__control_room_overlay__LOCK_READY_20260905T222305Z,forecast_source_rows_available_not_yet_locked,2026_1293_italy_monza_monza,,,Italy - Monza - Monza,post_qualifying,control_room_overlay,MethodE_ControlRoom_Overlay,2026-09-05T22:23:05Z,,,43,F COLAPINTO,Alpine,,17,,0.0902,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1293_italy_monza_monza__post_qualifying__control_room_overlay__LOCK_READY_20260905T222305Z,forecast_source_rows_available_not_yet_locked,2026_1293_italy_monza_monza,,,Italy - Monza - Monza,post_qualifying,control_room_overlay,MethodE_ControlRoom_Overlay,2026-09-05T22:23:05Z,,,61,P ARON,Alpine,,18,,0.0902,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1293_italy_monza_monza__post_qualifying__control_room_overlay__LOCK_READY_20260905T222305Z,forecast_source_rows_available_not_yet_locked,2026_1293_italy_monza_monza,,,Italy - Monza - Monza,post_qualifying,control_room_overlay,MethodE_ControlRoom_Overlay,2026-09-05T22:23:05Z,,,41,A LINDBLAD,Racing Bulls,,19,,0.087,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1293_italy_monza_monza__post_qualifying__control_room_overlay__LOCK_READY_20260905T222305Z,forecast_source_rows_available_not_yet_locked,2026_1293_italy_monza_monza,,,Italy - Monza - Monza,post_qualifying,control_room_overlay,MethodE_ControlRoom_Overlay,2026-09-05T22:23:05Z,,,27,N HULKENBERG,Audi,,20,,0.079,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1293_italy_monza_monza__post_qualifying__control_room_overlay__LOCK_READY_20260905T222305Z,forecast_source_rows_available_not_yet_locked,2026_1293_italy_monza_monza,,,Italy - Monza - Monza,post_qualifying,control_room_overlay,MethodE_ControlRoom_Overlay,2026-09-05T22:23:05Z,,,87,O BEARMAN,Haas F1 Team,,21,,0.0854,,,,,,0.84,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
