position,driver_number,lap_duration,meeting_key,session_key,source_closure_retrieved_utc
1,63,91.52,1280,11236,2026-09-18T19:43:02.112504Z
2,12,91.809,1280,11236,2026-09-18T19:43:02.112504Z
3,1,92.141,1280,11236,2026-09-18T19:43:02.112504Z
4,44,92.161,1280,11236,2026-09-18T19:43:02.112504Z
5,81,92.224,1280,11236,2026-09-18T19:43:02.112504Z
6,16,92.528,1280,11236,2026-09-18T19:43:02.112504Z
7,10,92.888,1280,11236,2026-09-18T19:43:02.112504Z
8,3,93.254,1280,11236,2026-09-18T19:43:02.112504Z
9,87,93.409,1280,11236,2026-09-18T19:43:02.112504Z
10,6,93.723,1280,11236,2026-09-18T19:43:02.112504Z
11,27,93.635,1280,11236,2026-09-18T19:43:02.112504Z
12,31,93.639,1280,11236,2026-09-18T19:43:02.112504Z
13,30,93.714,1280,11236,2026-09-18T19:43:02.112504Z
14,5,93.774,1280,11236,2026-09-18T19:43:02.112504Z
15,41,94.048,1280,11236,2026-09-18T19:43:02.112504Z
16,43,94.327,1280,11236,2026-09-18T19:43:02.112504Z
17,55,94.761,1280,11236,2026-09-18T19:43:02.112504Z
18,14,95.581,1280,11236,2026-09-18T19:43:02.112504Z
19,18,96.151,1280,11236,2026-09-18T19:43:02.112504Z
20,77,97.378,1280,11236,2026-09-18T19:43:02.112504Z
21,11,,1280,11236,2026-09-18T19:43:02.112504Z
22,23,95.305,1280,11236,2026-09-18T19:43:02.112504Z
1,12,92.064,1280,11241,2026-09-18T19:43:10.194534Z
2,63,92.286,1280,11241,2026-09-18T19:43:10.194534Z
3,44,92.415,1280,11241,2026-09-18T19:43:10.194534Z
4,16,92.428,1280,11241,2026-09-18T19:43:10.194534Z
5,81,92.55,1280,11241,2026-09-18T19:43:10.194534Z
6,1,92.608,1280,11241,2026-09-18T19:43:10.194534Z
7,10,92.873,1280,11241,2026-09-18T19:43:10.194534Z
8,3,93.002,1280,11241,2026-09-18T19:43:10.194534Z
9,6,93.121,1280,11241,2026-09-18T19:43:10.194534Z
10,87,93.292,1280,11241,2026-09-18T19:43:10.194534Z
11,27,93.354,1280,11241,2026-09-18T19:43:10.194534Z
12,43,93.357,1280,11241,2026-09-18T19:43:10.194534Z
13,31,93.538,1280,11241,2026-09-18T19:43:10.194534Z
14,30,93.765,1280,11241,2026-09-18T19:43:10.194534Z
15,41,93.784,1280,11241,2026-09-18T19:43:10.194534Z
16,5,93.965,1280,11241,2026-09-18T19:43:10.194534Z
17,55,94.317,1280,11241,2026-09-18T19:43:10.194534Z
18,14,95.203,1280,11241,2026-09-18T19:43:10.194534Z
19,77,95.436,1280,11241,2026-09-18T19:43:10.194534Z
20,18,95.995,1280,11241,2026-09-18T19:43:10.194534Z
21,11,96.906,1280,11241,2026-09-18T19:43:10.194534Z
22,23,94.772,1280,11241,2026-09-18T19:43:10.194534Z
1,63,74.679,1287,11303,2026-09-18T19:50:12.378796Z
2,44,74.743,1287,11303,2026-09-18T19:50:12.378796Z
3,12,74.998,1287,11303,2026-09-18T19:50:12.378796Z
4,1,75.001,1287,11303,2026-09-18T19:50:12.378796Z
5,3,75.021,1287,11303,2026-09-18T19:50:12.378796Z
6,6,75.077,1287,11303,2026-09-18T19:50:12.378796Z
7,81,75.09,1287,11303,2026-09-18T19:50:12.378796Z
8,30,76.542,1287,11303,2026-09-18T19:50:12.378796Z
9,27,76.657,1287,11303,2026-09-18T19:50:12.378796Z
10,16,,1287,11303,2026-09-18T19:50:12.378796Z
11,41,75.84,1287,11303,2026-09-18T19:50:12.378796Z
12,5,76.001,1287,11303,2026-09-18T19:50:12.378796Z
13,43,76.191,1287,11303,2026-09-18T19:50:12.378796Z
14,10,76.261,1287,11303,2026-09-18T19:50:12.378796Z
15,87,76.389,1287,11303,2026-09-18T19:50:12.378796Z
16,55,77.827,1287,11303,2026-09-18T19:50:12.378796Z
17,31,77.073,1287,11303,2026-09-18T19:50:12.378796Z
18,23,77.424,1287,11303,2026-09-18T19:50:12.378796Z
19,11,77.545,1287,11303,2026-09-18T19:50:12.378796Z
20,77,77.757,1287,11303,2026-09-18T19:50:12.378796Z
21,18,78.758,1287,11303,2026-09-18T19:50:12.378796Z
22,14,78.815,1287,11303,2026-09-18T19:50:12.378796Z
1,63,66.113,1288,11311,2026-09-18T19:51:11.533924Z
2,16,66.349,1288,11311,2026-09-18T19:51:11.533924Z
3,44,66.408,1288,11311,2026-09-18T19:51:11.533924Z
4,12,66.414,1288,11311,2026-09-18T19:51:11.533924Z
5,3,66.475,1288,11311,2026-09-18T19:51:11.533924Z
6,1,66.502,1288,11311,2026-09-18T19:51:11.533924Z
7,81,66.511,1288,11311,2026-09-18T19:51:11.533924Z
8,6,66.632,1288,11311,2026-09-18T19:51:11.533924Z
9,30,66.955,1288,11311,2026-09-18T19:51:11.533924Z
10,41,67.007,1288,11311,2026-09-18T19:51:11.533924Z
11,10,67.223,1288,11311,2026-09-18T19:51:11.533924Z
12,5,67.293,1288,11311,2026-09-18T19:51:11.533924Z
13,87,67.523,1288,11311,2026-09-18T19:51:11.533924Z
14,27,67.611,1288,11311,2026-09-18T19:51:11.533924Z
15,31,67.817,1288,11311,2026-09-18T19:51:11.533924Z
16,43,68.171,1288,11311,2026-09-18T19:51:11.533924Z
17,55,68.252,1288,11311,2026-09-18T19:51:11.533924Z
18,23,68.509,1288,11311,2026-09-18T19:51:11.533924Z
19,11,68.945,1288,11311,2026-09-18T19:51:11.533924Z
20,77,69.03,1288,11311,2026-09-18T19:51:11.533924Z
21,14,69.942,1288,11311,2026-09-18T19:51:11.533924Z
22,18,70.363,1288,11311,2026-09-18T19:51:11.533924Z
1,12,88.111,1289,11322,2026-09-18T19:52:15.125801Z
2,16,88.286,1289,11322,2026-09-18T19:52:15.125801Z
3,44,88.458,1289,11322,2026-09-18T19:52:15.125801Z
4,63,88.481,1289,11322,2026-09-18T19:52:15.125801Z
5,6,88.746,1289,11322,2026-09-18T19:52:15.125801Z
6,1,88.877,1289,11322,2026-09-18T19:52:15.125801Z
7,3,88.893,1289,11322,2026-09-18T19:52:15.125801Z
8,81,89.032,1289,11322,2026-09-18T19:52:15.125801Z
9,41,89.305,1289,11322,2026-09-18T19:52:15.125801Z
10,30,89.716,1289,11322,2026-09-18T19:52:15.125801Z
11,5,89.461,1289,11322,2026-09-18T19:52:15.125801Z
12,27,90.076,1289,11322,2026-09-18T19:52:15.125801Z
13,87,90.501,1289,11322,2026-09-18T19:52:15.125801Z
14,55,90.623,1289,11322,2026-09-18T19:52:15.125801Z
15,10,90.063,1289,11322,2026-09-18T19:52:15.125801Z
16,23,91.341,1289,11322,2026-09-18T19:52:15.125801Z
17,31,90.68,1289,11322,2026-09-18T19:52:15.125801Z
18,77,91.227,1289,11322,2026-09-18T19:52:15.125801Z
19,43,91.321,1289,11322,2026-09-18T19:52:15.125801Z
20,11,91.451,1289,11322,2026-09-18T19:52:15.125801Z
21,14,93.025,1289,11322,2026-09-18T19:52:15.125801Z
22,18,92.863,1289,11322,2026-09-18T19:52:15.125801Z
1,63,71.567,1292,11344,2026-09-18T19:55:09.552599Z
2,1,71.608,1292,11344,2026-09-18T19:55:09.552599Z
3,16,71.622,1292,11344,2026-09-18T19:55:09.552599Z
4,81,71.666,1292,11344,2026-09-18T19:55:09.552599Z
5,12,71.794,1292,11344,2026-09-18T19:55:09.552599Z
6,3,72.094,1292,11344,2026-09-18T19:55:09.552599Z
7,44,72.191,1292,11344,2026-09-18T19:55:09.552599Z
8,10,72.578,1292,11344,2026-09-18T19:55:09.552599Z
9,5,72.583,1292,11344,2026-09-18T19:55:09.552599Z
10,41,72.737,1292,11344,2026-09-18T19:55:09.552599Z
11,30,73.136,1292,11344,2026-09-18T19:55:09.552599Z
12,22,73.145,1292,11344,2026-09-18T19:55:09.552599Z
13,43,73.439,1292,11344,2026-09-18T19:55:09.552599Z
14,27,73.616,1292,11344,2026-09-18T19:55:09.552599Z
15,31,73.893,1292,11344,2026-09-18T19:55:09.552599Z
16,23,74.294,1292,11344,2026-09-18T19:55:09.552599Z
17,87,74.728,1292,11344,2026-09-18T19:55:09.552599Z
18,18,75.391,1292,11344,2026-09-18T19:55:09.552599Z
19,77,75.472,1292,11344,2026-09-18T19:55:09.552599Z
20,11,75.545,1292,11344,2026-09-18T19:55:09.552599Z
21,55,74.738,1292,11344,2026-09-18T19:55:09.552599Z
22,14,76.014,1292,11344,2026-09-18T19:55:09.552599Z
1,1,91.824,1294,11365,2026-09-18T19:58:12.701639Z
2,12,91.835,1294,11365,2026-09-18T19:58:12.701639Z
3,3,91.964,1294,11365,2026-09-18T19:58:12.701639Z
4,44,92.013,1294,11365,2026-09-18T19:58:12.701639Z
5,16,92.019,1294,11365,2026-09-18T19:58:12.701639Z
6,63,92.149,1294,11365,2026-09-18T19:58:12.701639Z
7,81,92.294,1294,11365,2026-09-18T19:58:12.701639Z
8,30,92.316,1294,11365,2026-09-18T19:58:12.701639Z
9,43,92.903,1294,11365,2026-09-18T19:58:12.701639Z
10,41,93.041,1294,11365,2026-09-18T19:58:12.701639Z
11,27,93.223,1294,11365,2026-09-18T19:58:12.701639Z
12,5,93.388,1294,11365,2026-09-18T19:58:12.701639Z
13,31,93.667,1294,11365,2026-09-18T19:58:12.701639Z
14,10,93.753,1294,11365,2026-09-18T19:58:12.701639Z
15,22,94.084,1294,11365,2026-09-18T19:58:12.701639Z
16,23,95.532,1294,11365,2026-09-18T19:58:12.701639Z
17,14,95.388,1294,11365,2026-09-18T19:58:12.701639Z
18,11,95.913,1294,11365,2026-09-18T19:58:12.701639Z
19,77,98.011,1294,11365,2026-09-18T19:58:12.701639Z
20,55,95.312,1294,11365,2026-09-18T19:58:12.701639Z
21,18,,1294,11365,2026-09-18T19:58:12.701639Z
22,87,,1294,11365,2026-09-18T19:58:12.701639Z
