timestamp_utc,endpoint,strategy,params_json,rows,status,error,elapsed_seconds
2026-08-23T09:11:47.520869Z,sessions,sessions_by_year,"{""year"": 2026}",131,pass,,0.501
2026-08-23T09:11:48.181481Z,weather,weather_by_session_key,"{""session_key"": 11465}",540,pass,,0.523
2026-08-23T09:11:48.754718Z,race_control,race_control_by_session_key,"{""session_key"": 11465}",56,pass,,0.472
2026-08-23T09:11:49.260009Z,intervals,intervals_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.404
2026-08-23T09:11:49.944890Z,position,position_by_session_key,"{""session_key"": 11465}",415,pass,,0.584
2026-08-23T09:11:50.597102Z,stints,stints_by_session_key,"{""session_key"": 11465}",207,pass,,0.551
2026-08-23T09:11:50.698689Z,pit,skip_non_race_like_session,"{""session_key"": 11465}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-08-23T09:11:51.105288Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.407
2026-08-23T09:11:51.773567Z,drivers,drivers_by_session_key,"{""session_key"": 11465}",22,pass,,0.567
2026-08-23T09:11:52.291892Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.417
2026-08-23T09:11:52.840201Z,weather,weather_by_session_key,"{""session_key"": 11466}",484,pass,,0.447
2026-08-23T09:11:53.341450Z,race_control,race_control_by_session_key,"{""session_key"": 11466}",67,pass,,0.4
2026-08-23T09:11:54.065499Z,intervals,intervals_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.623
2026-08-23T09:11:54.642132Z,position,position_by_session_key,"{""session_key"": 11466}",280,pass,,0.476
2026-08-23T09:11:55.394876Z,stints,stints_by_session_key,"{""session_key"": 11466}",233,pass,,0.651
2026-08-23T09:11:55.496408Z,pit,skip_non_race_like_session,"{""session_key"": 11466}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-08-23T09:11:55.906863Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.41
2026-08-23T09:11:56.568853Z,drivers,drivers_by_session_key,"{""session_key"": 11466}",22,pass,,0.561
2026-08-23T09:11:57.074404Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.404
2026-08-23T09:11:57.689729Z,weather,weather_by_session_key,"{""session_key"": 11467}",528,pass,,0.514
2026-08-23T09:11:58.421990Z,race_control,race_control_by_session_key,"{""session_key"": 11467}",109,pass,,0.631
2026-08-23T09:11:59.095707Z,intervals,intervals_by_session_key,"{""session_key"": 11467}",0,http_404,"{""detail"":""No results found.""}",0.572
2026-08-23T09:11:59.615275Z,position,position_by_session_key,"{""session_key"": 11467}",216,pass,,0.419
2026-08-23T09:12:00.129135Z,stints,stints_by_session_key,"{""session_key"": 11467}",211,pass,,0.412
2026-08-23T09:12:00.230641Z,pit,skip_non_race_like_session,"{""session_key"": 11467}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-08-23T09:12:00.656030Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11467}",0,http_404,"{""detail"":""No results found.""}",0.425
2026-08-23T09:12:01.153514Z,drivers,drivers_by_session_key,"{""session_key"": 11467}",22,pass,,0.397
2026-08-23T09:12:01.647361Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11467}",1,pass,,0.392
2026-08-23T09:12:02.192905Z,weather,weather_by_session_key,"{""session_key"": 11470}",517,pass,,0.444
2026-08-23T09:12:02.681693Z,race_control,race_control_by_session_key,"{""session_key"": 11470}",57,pass,,0.387
2026-08-23T09:12:03.173708Z,intervals,intervals_by_session_key,"{""session_key"": 11470}",0,http_404,"{""detail"":""No results found.""}",0.391
2026-08-23T09:12:03.692358Z,position,position_by_session_key,"{""session_key"": 11470}",429,pass,,0.418
2026-08-23T09:12:04.348004Z,stints,stints_by_session_key,"{""session_key"": 11470}",243,pass,,0.554
2026-08-23T09:12:04.449512Z,pit,skip_non_race_like_session,"{""session_key"": 11470}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-08-23T09:12:04.852058Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11470}",0,http_404,"{""detail"":""No results found.""}",0.402
2026-08-23T09:12:05.355556Z,drivers,drivers_by_session_key,"{""session_key"": 11470}",22,pass,,0.403
2026-08-23T09:12:05.925370Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11470}",0,http_404,"{""detail"":""No results found.""}",0.468
2026-08-23T09:12:06.482687Z,weather,weather_by_session_key,"{""session_key"": 11469}",558,pass,,0.456
2026-08-23T09:12:07.002080Z,race_control,race_control_by_session_key,"{""session_key"": 11469}",51,pass,,0.418
2026-08-23T09:12:07.496232Z,intervals,intervals_by_session_key,"{""session_key"": 11469}",0,http_404,"{""detail"":""No results found.""}",0.393
2026-08-23T09:12:08.071191Z,position,position_by_session_key,"{""session_key"": 11469}",364,pass,,0.474
2026-08-23T09:12:08.666671Z,stints,stints_by_session_key,"{""session_key"": 11469}",265,pass,,0.494
2026-08-23T09:12:08.768191Z,pit,skip_non_race_like_session,"{""session_key"": 11469}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-08-23T09:12:09.168131Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11469}",0,http_404,"{""detail"":""No results found.""}",0.4
2026-08-23T09:12:09.669426Z,drivers,drivers_by_session_key,"{""session_key"": 11469}",22,pass,,0.4
2026-08-23T09:12:10.168117Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11469}",0,http_404,"{""detail"":""No results found.""}",0.397
2026-08-23T09:12:10.691952Z,weather,weather_by_session_key,"{""session_key"": 11468}",559,pass,,0.423
2026-08-23T09:12:11.185330Z,race_control,race_control_by_session_key,"{""session_key"": 11468}",46,pass,,0.392
2026-08-23T09:12:11.703250Z,intervals,intervals_by_session_key,"{""session_key"": 11468}",0,http_404,"{""detail"":""No results found.""}",0.416
2026-08-23T09:12:12.296572Z,position,position_by_session_key,"{""session_key"": 11468}",341,pass,,0.492
2026-08-23T09:12:12.815783Z,stints,stints_by_session_key,"{""session_key"": 11468}",290,pass,,0.418
2026-08-23T09:12:12.917431Z,pit,skip_non_race_like_session,"{""session_key"": 11468}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-08-23T09:12:13.372021Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11468}",0,http_404,"{""detail"":""No results found.""}",0.454
2026-08-23T09:12:13.881324Z,drivers,drivers_by_session_key,"{""session_key"": 11468}",22,pass,,0.408
2026-08-23T09:12:14.444062Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11468}",1,pass,,0.461
2026-08-23T09:12:14.958705Z,weather,weather_by_session_key,"{""session_key"": 11227}",82,pass,,0.413
2026-08-23T09:12:15.465323Z,race_control,race_control_by_session_key,"{""session_key"": 11227}",45,pass,,0.405
2026-08-23T09:12:16.143613Z,intervals,intervals_by_session_key,"{""session_key"": 11227}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.577
2026-08-23T09:12:16.703599Z,position,position_by_session_key,"{""session_key"": 11227}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.459
2026-08-23T09:12:17.195839Z,position,position_by_meeting_key_fallback,"{""meeting_key"": 1279}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.391
2026-08-23T09:12:17.706692Z,stints,stints_by_session_key,"{""session_key"": 11227}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.41
2026-08-23T09:12:17.807655Z,pit,skip_non_race_like_session,"{""session_key"": 11227}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-08-23T09:12:18.218396Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11227}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.411
2026-08-23T09:12:18.719696Z,drivers,drivers_by_session_key,"{""session_key"": 11227}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.4
2026-08-23T09:12:19.228680Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 1, ""session_key"": 11227}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.404
2026-08-23T09:12:19.751128Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 3, ""session_key"": 11227}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.422
2026-08-23T09:12:20.259297Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 5, ""session_key"": 11227}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.407
2026-08-23T09:12:20.765268Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 6, ""session_key"": 11227}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.405
2026-08-23T09:12:21.270684Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 10, ""session_key"": 11227}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.404
2026-08-23T09:12:21.785803Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 11, ""session_key"": 11227}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.414
2026-08-23T09:12:22.290421Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 12, ""session_key"": 11227}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.404
2026-08-23T09:12:22.802379Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 14, ""session_key"": 11227}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.411
2026-08-23T09:12:23.306261Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 16, ""session_key"": 11227}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.403
2026-08-23T09:12:23.810162Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 18, ""session_key"": 11227}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.403
