lane,rows,result,reason,required_status,heavy_endpoint
weather,4922,pass,evidence_bearing,required_lightweight,False
race_control,2442,pass,evidence_bearing,required_lightweight,False
intervals,116360,pass,evidence_bearing,required_lightweight,False
position,16292,pass,evidence_bearing,required_lightweight,False
stints,2515,pass,evidence_bearing,required_lightweight,False
pit,304,pass,evidence_bearing,required_lightweight,False
starting_grid,88,pass,evidence_bearing,required_lightweight,False
drivers,673,pass,evidence_bearing,required_lightweight,False
team_radio,308,pass,evidence_bearing,opportunistic,False
