meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1290,11328,2026-07-17T14:49:30+00:00,,,Other,,,,,PINK HEAD PADDING MATERIAL MUST BE USED
1290,11328,2026-07-17T15:00:00.028000+00:00,,,SessionStatus,,,,,SESSION STARTED
1290,11328,2026-07-17T15:00:00+00:00,,,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1290,11328,2026-07-17T15:05:05+00:00,,,Flag,CLEAR,Sector,10,,CLEAR IN TRACK SECTOR 10
1290,11328,2026-07-17T15:11:04+00:00,,,Other,,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 15
1290,11328,2026-07-17T15:11:06+00:00,,,Other,,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 16
1290,11328,2026-07-17T15:11:30.567000+00:00,,,SessionStatus,,,,,SESSION ABORTED
1290,11328,2026-07-17T15:11:31+00:00,,,Flag,RED,Track,,,RED FLAG
1290,11328,2026-07-17T15:11:31+00:00,,,Flag,CLEAR,Sector,15,,CLEAR IN TRACK SECTOR 15
1290,11328,2026-07-17T15:11:31+00:00,,,Flag,CLEAR,Sector,16,,CLEAR IN TRACK SECTOR 16
1290,11328,2026-07-17T15:12:06+00:00,,,Flag,DOUBLE YELLOW,Sector,15,,DOUBLE YELLOW IN TRACK SECTOR 15
1290,11328,2026-07-17T15:12:08+00:00,,,Flag,DOUBLE YELLOW,Sector,16,,DOUBLE YELLOW IN TRACK SECTOR 16
1290,11328,2026-07-17T15:14:08+00:00,,,Flag,CLEAR,Sector,15,,CLEAR IN TRACK SECTOR 15
1290,11328,2026-07-17T15:14:10+00:00,,,Flag,CLEAR,Sector,16,,CLEAR IN TRACK SECTOR 16
1290,11328,2026-07-17T15:14:21+00:00,,,Flag,CLEAR,Track,,,TRACK CLEAR
1290,11328,2026-07-17T15:14:23+00:00,,,Other,,,,,OVERTAKE ENABLED
1290,11328,2026-07-17T15:14:31+00:00,,,Flag,DOUBLE YELLOW,Sector,15,,DOUBLE YELLOW IN TRACK SECTOR 15
1290,11328,2026-07-17T15:14:54+00:00,,,Flag,DOUBLE YELLOW,Sector,16,,DOUBLE YELLOW IN TRACK SECTOR 16
1290,11328,2026-07-17T15:15:51+00:00,,,Flag,CLEAR,Sector,15,,CLEAR IN TRACK SECTOR 15
1290,11328,2026-07-17T15:15:55+00:00,,,Other,,,,,SESSION WILL RESUME AT 17:17
1290,11328,2026-07-17T15:16:01+00:00,,,Flag,CLEAR,Sector,16,,CLEAR IN TRACK SECTOR 16
