lane,rows,result,reason,required_status,heavy_endpoint
weather,4843,pass,evidence_bearing,required_lightweight,False
race_control,2388,pass,evidence_bearing,required_lightweight,False
intervals,128748,pass,evidence_bearing,required_lightweight,False
position,21354,pass,evidence_bearing,required_lightweight,False
stints,2905,pass,evidence_bearing,required_lightweight,False
pit,363,pass,evidence_bearing,required_lightweight,False
starting_grid,176,pass,evidence_bearing,required_lightweight,False
drivers,831,pass,evidence_bearing,required_lightweight,False
team_radio,253,pass,evidence_bearing,opportunistic,False
