position,driver_number,lap_duration,meeting_key,session_key,source_closure_retrieved_utc
1,12,92.064,1280,11241,2026-08-22T15:52:06.757004Z
2,63,92.286,1280,11241,2026-08-22T15:52:06.757004Z
3,44,92.415,1280,11241,2026-08-22T15:52:06.757004Z
4,16,92.428,1280,11241,2026-08-22T15:52:06.757004Z
5,81,92.55,1280,11241,2026-08-22T15:52:06.757004Z
6,1,92.608,1280,11241,2026-08-22T15:52:06.757004Z
7,10,92.873,1280,11241,2026-08-22T15:52:06.757004Z
8,3,93.002,1280,11241,2026-08-22T15:52:06.757004Z
9,6,93.121,1280,11241,2026-08-22T15:52:06.757004Z
10,87,93.292,1280,11241,2026-08-22T15:52:06.757004Z
11,27,93.354,1280,11241,2026-08-22T15:52:06.757004Z
12,43,93.357,1280,11241,2026-08-22T15:52:06.757004Z
13,31,93.538,1280,11241,2026-08-22T15:52:06.757004Z
14,30,93.765,1280,11241,2026-08-22T15:52:06.757004Z
15,41,93.784,1280,11241,2026-08-22T15:52:06.757004Z
16,5,93.965,1280,11241,2026-08-22T15:52:06.757004Z
17,55,94.317,1280,11241,2026-08-22T15:52:06.757004Z
18,14,95.203,1280,11241,2026-08-22T15:52:06.757004Z
19,77,95.436,1280,11241,2026-08-22T15:52:06.757004Z
20,18,95.995,1280,11241,2026-08-22T15:52:06.757004Z
21,11,96.906,1280,11241,2026-08-22T15:52:06.757004Z
22,23,94.772,1280,11241,2026-08-22T15:52:06.757004Z
1,12,88.778,1281,11249,2026-08-22T15:53:01.648307Z
2,63,89.076,1281,11249,2026-08-22T15:53:01.648307Z
3,81,89.132,1281,11249,2026-08-22T15:53:01.648307Z
4,16,89.405,1281,11249,2026-08-22T15:53:01.648307Z
5,1,89.409,1281,11249,2026-08-22T15:53:01.648307Z
6,44,89.567,1281,11249,2026-08-22T15:53:01.648307Z
7,10,89.691,1281,11249,2026-08-22T15:53:01.648307Z
8,6,89.978,1281,11249,2026-08-22T15:53:01.648307Z
9,5,90.274,1281,11249,2026-08-22T15:53:01.648307Z
10,41,90.319,1281,11249,2026-08-22T15:53:01.648307Z
11,3,90.262,1281,11249,2026-08-22T15:53:01.648307Z
12,31,90.309,1281,11249,2026-08-22T15:53:01.648307Z
13,27,90.387,1281,11249,2026-08-22T15:53:01.648307Z
14,30,90.495,1281,11249,2026-08-22T15:53:01.648307Z
15,43,90.627,1281,11249,2026-08-22T15:53:01.648307Z
16,55,91.033,1281,11249,2026-08-22T15:53:01.648307Z
17,23,91.088,1281,11249,2026-08-22T15:53:01.648307Z
18,87,91.09,1281,11249,2026-08-22T15:53:01.648307Z
19,11,92.206,1281,11249,2026-08-22T15:53:01.648307Z
20,77,92.33,1281,11249,2026-08-22T15:53:01.648307Z
21,14,92.646,1281,11249,2026-08-22T15:53:01.648307Z
22,18,92.92,1281,11249,2026-08-22T15:53:01.648307Z
1,12,87.798,1284,11276,2026-08-22T15:57:01.743314Z
2,3,87.964,1284,11276,2026-08-22T15:57:01.743314Z
3,16,88.143,1284,11276,2026-08-22T15:57:01.743314Z
4,1,88.183,1284,11276,2026-08-22T15:57:01.743314Z
5,63,88.197,1284,11276,2026-08-22T15:57:01.743314Z
6,44,88.319,1284,11276,2026-08-22T15:57:01.743314Z
7,81,88.5,1284,11276,2026-08-22T15:57:01.743314Z
8,43,88.762,1284,11276,2026-08-22T15:57:01.743314Z
9,10,88.81,1284,11276,2026-08-22T15:57:01.743314Z
10,27,89.439,1284,11276,2026-08-22T15:57:01.743314Z
11,30,89.499,1284,11276,2026-08-22T15:57:01.743314Z
12,87,89.567,1284,11276,2026-08-22T15:57:01.743314Z
13,55,89.568,1284,11276,2026-08-22T15:57:01.743314Z
14,31,89.772,1284,11276,2026-08-22T15:57:01.743314Z
15,23,89.946,1284,11276,2026-08-22T15:57:01.743314Z
16,41,90.133,1284,11276,2026-08-22T15:57:01.743314Z
17,14,91.098,1284,11276,2026-08-22T15:57:01.743314Z
18,18,91.164,1284,11276,2026-08-22T15:57:01.743314Z
19,77,91.629,1284,11276,2026-08-22T15:57:01.743314Z
20,11,91.967,1284,11276,2026-08-22T15:57:01.743314Z
21,5,93.737,1284,11276,2026-08-22T15:57:01.743314Z
22,6,,1284,11276,2026-08-22T15:57:01.743314Z
1,63,72.965,1285,11282,2026-08-22T15:57:18.242335Z
2,12,73.033,1285,11282,2026-08-22T15:57:18.242335Z
3,1,73.28,1285,11282,2026-08-22T15:57:18.242335Z
4,81,73.299,1285,11282,2026-08-22T15:57:18.242335Z
5,44,73.326,1285,11282,2026-08-22T15:57:18.242335Z
6,16,73.41,1285,11282,2026-08-22T15:57:18.242335Z
7,3,73.504,1285,11282,2026-08-22T15:57:18.242335Z
8,6,73.605,1285,11282,2026-08-22T15:57:18.242335Z
9,41,73.737,1285,11282,2026-08-22T15:57:18.242335Z
10,55,74.536,1285,11282,2026-08-22T15:57:18.242335Z
11,27,74.595,1285,11282,2026-08-22T15:57:18.242335Z
12,5,74.627,1285,11282,2026-08-22T15:57:18.242335Z
13,43,74.702,1285,11282,2026-08-22T15:57:18.242335Z
14,31,74.928,1285,11282,2026-08-22T15:57:18.242335Z
15,14,,1285,11282,2026-08-22T15:57:18.242335Z
16,11,76.002,1285,11282,2026-08-22T15:57:18.242335Z
17,18,76.354,1285,11282,2026-08-22T15:57:18.242335Z
18,30,,1285,11282,2026-08-22T15:57:18.242335Z
19,87,75.197,1285,11282,2026-08-22T15:57:18.242335Z
20,10,76.642,1285,11282,2026-08-22T15:57:18.242335Z
21,77,76.866,1285,11282,2026-08-22T15:57:18.242335Z
22,23,,1285,11282,2026-08-22T15:57:18.242335Z
1,44,88.376,1289,11317,2026-08-22T16:02:12.575387Z
2,12,88.387,1289,11317,2026-08-22T16:02:12.575387Z
3,3,88.697,1289,11317,2026-08-22T16:02:12.575387Z
4,16,88.703,1289,11317,2026-08-22T16:02:12.575387Z
5,63,88.733,1289,11317,2026-08-22T16:02:12.575387Z
6,1,88.74,1289,11317,2026-08-22T16:02:12.575387Z
7,81,88.772,1289,11317,2026-08-22T16:02:12.575387Z
8,6,88.835,1289,11317,2026-08-22T16:02:12.575387Z
9,30,88.927,1289,11317,2026-08-22T16:02:12.575387Z
10,41,89.367,1289,11317,2026-08-22T16:02:12.575387Z
11,10,89.482,1289,11317,2026-08-22T16:02:12.575387Z
12,5,89.679,1289,11317,2026-08-22T16:02:12.575387Z
13,27,89.707,1289,11317,2026-08-22T16:02:12.575387Z
14,43,89.983,1289,11317,2026-08-22T16:02:12.575387Z
15,55,90.197,1289,11317,2026-08-22T16:02:12.575387Z
16,87,91.083,1289,11317,2026-08-22T16:02:12.575387Z
17,31,91.714,1289,11317,2026-08-22T16:02:12.575387Z
18,11,91.776,1289,11317,2026-08-22T16:02:12.575387Z
19,77,92.02,1289,11317,2026-08-22T16:02:12.575387Z
20,14,92.91,1289,11317,2026-08-22T16:02:12.575387Z
21,18,92.988,1289,11317,2026-08-22T16:02:12.575387Z
22,23,90.65,1289,11317,2026-08-22T16:02:12.575387Z
1,1,77.207,1291,11338,2026-08-22T16:04:14.072781Z
2,16,77.445,1291,11338,2026-08-22T16:04:14.072781Z
3,81,77.684,1291,11338,2026-08-22T16:04:14.072781Z
4,3,77.725,1291,11338,2026-08-22T16:04:14.072781Z
5,44,77.219,1291,11338,2026-08-22T16:04:14.072781Z
6,63,77.76,1291,11338,2026-08-22T16:04:14.072781Z
7,12,77.479,1291,11338,2026-08-22T16:04:14.072781Z
8,6,77.856,1291,11338,2026-08-22T16:04:14.072781Z
9,41,78.281,1291,11338,2026-08-22T16:04:14.072781Z
10,27,78.686,1291,11338,2026-08-22T16:04:14.072781Z
11,30,78.765,1291,11338,2026-08-22T16:04:14.072781Z
12,10,78.844,1291,11338,2026-08-22T16:04:14.072781Z
13,43,79.027,1291,11338,2026-08-22T16:04:14.072781Z
14,5,79.105,1291,11338,2026-08-22T16:04:14.072781Z
15,31,79.734,1291,11338,2026-08-22T16:04:14.072781Z
16,14,79.808,1291,11338,2026-08-22T16:04:14.072781Z
17,87,80.233,1291,11338,2026-08-22T16:04:14.072781Z
18,55,80.621,1291,11338,2026-08-22T16:04:14.072781Z
19,23,80.658,1291,11338,2026-08-22T16:04:14.072781Z
20,18,80.659,1291,11338,2026-08-22T16:04:14.072781Z
21,77,80.886,1291,11338,2026-08-22T16:04:14.072781Z
22,11,81.322,1291,11338,2026-08-22T16:04:14.072781Z
1,63,71.567,1292,11344,2026-08-22T16:05:08.686522Z
2,1,71.608,1292,11344,2026-08-22T16:05:08.686522Z
3,16,71.622,1292,11344,2026-08-22T16:05:08.686522Z
4,81,71.666,1292,11344,2026-08-22T16:05:08.686522Z
5,12,71.794,1292,11344,2026-08-22T16:05:08.686522Z
6,3,72.094,1292,11344,2026-08-22T16:05:08.686522Z
7,44,72.191,1292,11344,2026-08-22T16:05:08.686522Z
8,10,72.578,1292,11344,2026-08-22T16:05:08.686522Z
9,5,72.583,1292,11344,2026-08-22T16:05:08.686522Z
10,41,72.737,1292,11344,2026-08-22T16:05:08.686522Z
11,30,73.136,1292,11344,2026-08-22T16:05:08.686522Z
12,22,73.145,1292,11344,2026-08-22T16:05:08.686522Z
13,43,73.439,1292,11344,2026-08-22T16:05:08.686522Z
14,27,73.616,1292,11344,2026-08-22T16:05:08.686522Z
15,31,73.893,1292,11344,2026-08-22T16:05:08.686522Z
16,23,74.294,1292,11344,2026-08-22T16:05:08.686522Z
17,87,74.728,1292,11344,2026-08-22T16:05:08.686522Z
18,18,75.391,1292,11344,2026-08-22T16:05:08.686522Z
19,77,75.472,1292,11344,2026-08-22T16:05:08.686522Z
20,11,75.545,1292,11344,2026-08-22T16:05:08.686522Z
21,55,74.738,1292,11344,2026-08-22T16:05:08.686522Z
22,14,76.014,1292,11344,2026-08-22T16:05:08.686522Z
